Source,Target
7940,732
8103,992
8104,1797
7900,1575
8158,1048
8158,4314
8192,1090
8264,1198
8362,1337
7477,3390
8555,1638
7328,6175
7328,7123
7319,3631
7298,946
7298,1527
7298,2226
7298,2817
7298,5355
7298,6933
7293,6226
7260,9076
8786,6028
7187,4036
7132,5582
7132,5849
7123,6175
7119,3930
7119,7103
7103,3930
6933,2509
6933,3862
6933,4164
6795,5849
9259,2852
6635,1162
6431,1903
6431,2738
9695,3828
6310,4155
6254,2914
9813,4164
9814,4164
9815,4164
6069,4890
6049,4890
6049,5475
6000,690
6000,3774
10058,4706
5928,3828
5926,3134
5861,5475
5849,3629
5791,829
5475,4890
5426,2101
5401,4465
5395,3861
5225,763
5177,1527
5010,3784
353,2909
4684,3127
690,3774
998,3429
4314,4164
1244,3256
1248,3771
3916,3491
