Source,Target
1,8905
8,9782
8,9772
8,9128
11,6941
11,5077
17,8417
18,6957
18,9235
18,9733
18,4107
20,7267
20,7329
20,8529
20,9037
20,10380
20,10116
20,6128
20,5348
22,6967
32,7015
35,7039
54,6877
55,6877
59,6893
69,6923
70,6923
80,7117
81,7117
83,7119
86,7137
89,7137
104,6877
104,7487
104,10077
104,9697
104,9056
104,2149
106,6877
122,6807
128,6819
128,8163
128,8334
132,8623
135,7205
135,2497
136,7209
136,7591
136,9642
142,7241
142,10420
142,8420
142,1565
142,1439
154,7269
154,8905
175,9422
180,6743
180,2653
180,1871
190,7435
197,6743
199,6743
200,6743
220,7369
220,4197
252,7375
261,6643
308,6498
314,6498
322,6605
322,7743
322,4627
333,8777
333,5690
339,6573
345,6547
345,6846
345,5690
345,4483
345,2571
345,1709
353,6547
353,6893
353,7089
354,6547
355,6547
356,6547
358,8515
358,9169
358,9642
390,7963
390,8429
390,10326
390,9610
390,9346
390,9116
390,2565
390,1791
406,7583
411,7583
412,7583
413,8245
413,8369
413,9904
413,8800
413,5666
413,4807
413,4409
413,2837
417,7583
421,8915
421,8200
426,7591
426,9642
434,6413
437,7615
437,4577
440,8081
440,7598
440,2449
440,1493
441,6391
441,7822
441,3051
447,6385
447,8372
455,6385
468,6379
468,7015
468,8069
468,9109
468,8048
468,5329
479,6363
487,6361
487,6547
487,7089
487,9370
487,7292
487,5690
487,2571
497,6323
497,8893
497,2885
501,6313
512,5041
512,3587
537,6399
537,6835
537,7993
537,8783
537,8512
537,4725
537,2783
537,2737
537,2663
537,2635
537,2507
537,1903
568,6245
568,6198
568,3505
577,6221
580,7827
584,6221
584,9454
584,5882
588,8952
588,4869
588,4857
588,4487
588,4469
588,1895
588,1827
589,6211
609,7861
619,4069
627,6175
627,6575
627,6939
627,7125
627,8345
627,9756
627,9590
627,9446
627,8836
627,8700
627,8546
627,7894
627,5994
627,5329
627,4961
627,4169
627,2509
627,2171
627,2153
627,2133
627,1983
627,1955
627,1917
627,1895
627,1889
630,7905
630,9825
630,8418
630,6142
630,4935
633,9421
633,7592
633,2157
650,6121
651,7925
666,6087
666,8073
666,4313
666,2905
666,2213
671,6083
674,7967
674,9470
675,6083
676,6083
680,6083
680,8641
680,8665
680,9326
680,5596
680,4607
680,1747
680,1391
685,7993
685,7854
695,8073
695,8579
695,9500
695,4313
695,2213
733,6033
735,10140
735,9870
735,8632
735,7280
735,6956
735,3881
748,8057
752,8057
769,8097
769,8455
776,8122
777,8111
777,7796
778,8111
778,9895
798,5963
798,8815
798,7294
798,6882
803,8157
806,5951
807,8167
809,5951
812,5951
814,8177
815,5947
815,2815
817,8177
820,5947
820,6197
820,4067
820,1911
821,8177
826,8191
831,2117
841,5927
856,8231
858,10315
858,9731
862,8057
862,6162
862,3851
862,1777
866,8273
866,3219
886,8279
886,9827
888,5871
891,5871
893,5871
897,5871
898,5871
901,5859
901,7862
912,8309
915,8309
915,9781
924,6379
924,7746
924,6376
924,4797
932,8337
932,8072
932,2433
932,2025
932,1915
969,5761
969,2029
973,6893
973,7901
978,8423
984,8429
987,5723
990,9480
990,2375
991,5723
995,8455
1014,9853
1014,7660
1014,7422
1014,7172
1014,4573
1014,3701
1014,2403
1014,2373
1016,8513
1022,8515
1029,5677
1029,6573
1029,8867
1029,10409
1031,5677
1032,9057
1032,7862
1032,7652
1047,5659
1047,10371
1047,8526
1047,3611
1047,2493
1051,5657
1054,5653
1057,5653
1058,8579
1061,5653
1067,5653
1067,9975
1067,9242
1071,10046
1072,9640
1076,5639
1076,9321
1077,10497
1077,7160
1091,5617
1092,5617
1094,8623
1095,5617
1096,8623
1098,8623
1104,8641
1107,9387
1107,7824
1107,7532
1107,6360
1107,3027
1109,4717
1116,9856
1116,5874
1116,5778
1118,8665
1120,8665
1123,5579
1123,9678
1123,2067
1131,5571
1132,5571
1142,3853
1143,8687
1144,8687
1179,10551
1181,8727
1181,1495
1185,10200
1185,9524
1185,9000
1185,4549
1193,5497
1193,6033
1193,9830
1193,10634
1193,8678
1193,8068
1193,6392
1193,4573
1193,2239
1194,4717
1195,5961
1195,8109
1195,9298
1195,7732
1195,2865
1197,7732
1208,8781
1223,8807
1224,8807
1254,8869
1256,8869
1259,5443
1260,5443
