Source,Target
0,6925
1,6925
1,8905
8,9782
8,9772
8,9128
17,8508
21,6967
32,7015
35,7039
39,7063
53,2517
71,6923
79,7117
80,7117
80,10241
81,7117
82,7117
82,8088
86,7137
88,7137
122,6807
128,8163
128,6854
132,7197
132,8588
134,7205
135,7205
148,6795
153,7267
153,7329
153,5348
153,4335
155,7273
155,7793
155,9007
155,10241
155,2305
163,7197
163,8675
192,7599
193,6723
194,6723
197,6743
198,6743
199,6743
220,4197
288,7431
288,8445
294,7431
294,8445
295,7431
297,4175
310,6607
310,6923
310,7295
321,6599
321,7905
321,10227
321,8962
321,5325
321,4179
321,4135
333,7479
333,7793
333,5690
357,7509
358,7513
358,9169
359,7513
360,7513
360,4741
360,2725
364,5964
377,8159
377,10013
377,5690
377,5472
377,4483
377,2303
378,6501
390,8429
390,10326
390,9610
390,9116
390,5824
390,2565
390,1847
390,1791
403,9269
403,8386
403,7088
403,6544
403,3379
428,6429
428,7249
428,7793
428,8481
428,8687
428,9614
428,8660
428,5936
428,5826
428,5356
428,3261
428,2575
428,1867
428,1831
428,1823
434,6413
440,7619
440,8081
440,2449
468,7015
468,7673
468,9907
468,9060
468,7438
468,5329
487,6361
487,7089
487,9744
487,8866
487,5690
487,2571
508,9294
512,8362
512,3587
519,9610
519,5824
519,4781
538,7793
545,7793
546,7793
546,8733
549,7793
564,7809
568,6198
568,4955
568,3505
580,7827
590,7841
619,5606
627,6575
627,6939
627,7403
627,7465
627,8345
627,8503
627,9756
627,8700
627,8306
627,6988
627,6160
627,6032
627,5329
627,4417
627,4169
627,2509
627,2251
627,2171
627,1983
627,1955
627,1917
627,1787
627,1731
630,7905
630,8962
630,6142
630,4935
632,6167
632,7975
632,7790
632,5492
632,2077
633,7907
633,7592
649,6119
650,6121
651,7925
662,6105
665,8073
665,8579
665,9272
665,8142
665,8096
665,7982
665,5093
665,4313
674,7967
674,5356
680,6725
680,6847
680,8641
680,8665
680,9138
680,8286
680,5596
680,4607
680,2243
680,1851
680,1747
685,7993
685,7854
695,8073
695,8579
695,9272
695,8142
695,7982
695,5748
695,4913
695,4421
695,4313
696,6067
696,2765
721,9095
728,8031
741,6025
745,6025
746,6025
748,8057
750,6025
752,8057
755,8751
760,7367
760,8735
760,4975
776,8122
776,4089
778,9895
782,8113
793,6251
793,6102
793,5372
793,2389
798,8815
798,6882
803,8157
815,5947
815,2815
820,5947
820,4067
820,1911
826,8191
841,5927
846,8221
854,9731
862,7881
862,8057
862,6162
862,1777
862,1667
866,6840
866,3219
880,4119
883,8279
884,8279
894,9129
901,5859
901,8551
901,8294
916,8311
916,8704
916,7308
916,6338
916,1603
924,6376
969,5761
969,2029
978,8423
984,8429
987,5723
991,5723
