Source,Target
7976,7296
8052,7176
7929,7061
8227,6856
7711,7070
7698,7117
7698,7145
7657,7321
7621,7310
7586,7224
7586,7286
7581,7273
7580,7177
7569,7323
7530,7298
8557,7251
7461,7281
7448,6977
7383,6977
7383,7266
7383,7289
7374,7328
7370,7317
8682,7277
7339,7293
7339,7295
7339,7302
7339,7316
7339,7319
7339,7322
7339,7327
7333,7145
7329,7318
7325,6348
7325,6466
7325,6582
7325,7182
7322,7305
7322,7316
7319,7302
7319,7316
7316,7302
7316,7313
7313,7305
7310,7303
7301,7207
7289,6977
7289,7266
7281,7266
7245,7243
7145,7117
7129,7070
9082,6529
6801,6777
