Source,Target
8008,4833
8008,6933
8018,1439
8018,3243
8018,3825
7976,782
7976,7186
8052,1546
8052,5998
8058,4383
8058,6921
8069,925
7942,1656
7942,5571
7949,7191
7934,728
7939,732
7939,1552
8086,1228
8086,1835
8090,971
8090,1112
8090,5172
8092,974
8100,985
7920,711
7920,1821
7920,3831
8114,4022
8114,4419
8115,1004
8115,1072
7906,693
7906,1449
8136,1021
8136,5759
8146,4993
8150,1037
8161,1050
8174,1065
8194,1094
8197,1095
7818,3250
7794,541
7794,698
8246,1161
7770,514
7770,1037
7770,5176
8253,6323
8253,6916
8267,1660
7754,481
7749,3207
7749,5205
7743,942
7743,2349
7743,3712
8283,1228
7727,455
8301,1246
7715,436
7714,1436
7714,6194
7707,3234
8335,1294
7682,516
8344,1310
8354,1332
8354,1570
8354,5937
8355,1332
7664,2696
8359,4024
8361,1336
7655,355
7649,348
7645,348
7645,4625
8376,5110
8376,6651
8378,3695
7641,522
7641,3183
7632,341
7632,5652
7631,882
7631,5990
7631,6640
8394,1379
8394,3312
7623,325
7623,5808
7610,3095
7610,5681
7610,5956
8413,1415
8413,5495
7607,307
7607,5868
8418,1420
8425,1449
8426,1433
7592,4892
7592,5133
8431,1439
8431,1691
7589,5800
7589,7100
7586,1228
7586,3976
7586,5045
7586,5772
7586,6099
8435,1445
8436,1447
8436,4610
8446,1469
7569,2225
7569,5508
8466,1483
8466,3217
8468,3115
7546,249
8482,1503
8482,5847
7537,235
7537,3837
7530,1059
7530,2806
7530,3225
7530,6377
7530,7291
7530,7298
8495,1533
7524,211
7524,7062
7523,211
7502,235
7502,4194
7501,2104
7501,4577
7491,4249
7486,6205
7483,158
8541,3785
8558,1643
7457,1783
7457,6197
8567,1660
8569,3861
8569,7165
7416,362
7416,1165
7416,6363
8607,3460
7407,75
7407,2148
8628,1746
7390,59
7390,3801
7387,5729
8637,1764
7383,53
7383,241
7383,2020
7383,2116
7383,2166
7383,6545
7381,5127
7381,5798
8646,3959
8646,5669
7370,249
7370,1406
7370,2036
7370,2221
7370,2806
7370,3353
7370,3635
7370,4154
7370,4271
7370,4390
7370,4591
7370,4896
7370,5086
7370,5458
7370,5615
7370,5895
7370,6376
7358,27
7354,25
7354,1363
7354,2408
7354,5343
8668,1805
8672,1813
8672,2802
8674,1813
7343,6640
7343,6933
7341,13
7339,513
7339,1447
7339,1941
7339,3918
7339,4409
7339,4488
7339,6745
7339,7141
7339,7293
8685,5124
8685,6728
7333,1373
7333,5849
8693,2036
8694,1841
7327,6427
7325,253
7325,281
7325,1118
7325,1671
7325,1863
7325,2221
7325,2257
7325,2413
7325,4238
7325,4253
7325,4422
7325,4515
7325,4595
7325,5126
7325,5409
7325,5646
7325,6012
7325,6220
7325,6285
7325,6466
7325,7283
7325,7324
7324,6640
7322,2457
7322,4467
7322,6731
7322,7316
7316,1241
7316,3084
7316,4532
7316,4733
7316,6745
7316,6969
7300,5573
7300,7089
7298,425
7298,1144
7298,1527
7298,1733
7298,1814
7298,2226
7298,2928
7298,3831
7298,4993
7298,4997
7298,5247
7298,5508
7298,5750
7298,6606
7298,6744
7298,6745
7298,6775
7298,6933
7298,7035
7298,7105
7292,1823
7292,6042
7292,6112
7291,6061
7289,2631
7289,6099
7287,6745
7287,6907
7286,654
7286,1144
7286,1436
7286,1544
7286,5633
7279,4202
7279,4390
8748,1941
8748,2011
7272,9608
7266,3104
7266,4454
8759,1955
8793,2011
7226,6501
7226,6658
8796,2015
7224,2492
7224,6099
7218,1783
7218,5907
7217,180
7217,2116
7217,4488
7217,6124
8805,2020
8810,2020
8810,4736
8830,2653
8830,4833
7191,646
8831,5984
8831,6324
8840,2076
8840,2320
7181,2559
7181,6623
7177,4201
7177,5664
7177,6085
7165,6670
7165,7162
7162,4071
7156,1228
7156,3021
7156,3435
7156,6205
7156,7124
7147,2115
7147,3000
7141,899
7141,6649
7140,639
7140,6853
8889,2148
8889,4507
7129,998
7129,1427
7129,1469
7124,384
7124,514
7124,654
7124,5264
7123,2449
7122,6085
7106,5166
7106,5475
7105,3569
8917,2203
8919,5352
7089,778
7089,866
7089,4095
7089,5166
7077,411
7077,5478
7069,3243
7062,327
7062,605
7062,778
7062,815
7062,1144
7062,1159
7062,1789
7062,3110
7062,3115
7062,5063
7062,6656
7062,6991
7061,5443
8969,2294
7050,1588
7050,5508
8975,3399
8975,5687
7046,3865
8986,2341
8986,2452
8986,4896
7011,5122
7011,10353
7006,1144
7006,1679
7006,2226
7001,1570
9027,2408
9027,5332
6991,6661
6991,6860
6991,9769
9045,4595
6969,5875
6961,1144
6958,1794
6951,5004
6951,5433
6950,3225
6933,355
6933,725
6933,899
6933,937
6933,1938
6933,2229
6933,2259
6933,2294
6933,2417
6933,2524
6933,2600
6933,3832
6933,3855
6933,4395
6933,4423
6933,4452
6933,4795
6933,4854
6933,5363
6933,5907
6933,5937
6933,6468
6933,6916
6932,1013
6932,3695
6932,5605
9090,4212
6925,1690
6925,4146
6916,370
6916,6710
6910,5570
6910,6599
9113,2559
6901,3783
6901,4052
9125,2600
6887,1144
6887,1336
6874,4537
6874,6775
6868,1805
6868,3364
9155,4201
6864,605
6864,1144
6864,3731
6864,5723
6860,6556
6859,3673
6859,6681
6855,180
6855,455
6855,1417
6855,3673
6855,6487
6855,6674
6846,1294
6846,4365
9194,2719
9194,4606
9199,2727
9199,4780
6820,691
6820,4559
6813,1521
6813,6580
6806,1055
6806,3915
6777,522
6777,707
6776,325
6776,3269
6775,355
6775,1144
6775,3000
6769,384
6769,605
6769,739
6769,1144
6769,1252
6769,3581
6769,3785
6769,3865
6769,4899
6769,5122
6766,1144
6766,6001
6756,105
6756,436
6756,2717
6756,4517
9272,3831
6748,1050
6748,10253
6745,267
6745,436
6745,1896
6745,2259
6745,2501
6745,2576
6745,3724
6745,4467
6745,4899
6745,5849
6745,6099
6745,6427
6745,6487
9277,2892
9277,3832
6744,5326
6728,605
6728,6187
6724,2921
6724,4271
6724,4993
6721,415
6710,13
6706,370
6706,1256
6706,1407
6706,9728
9323,2952
9326,2952
6692,1228
6692,5552
9335,5093
9335,6670
9339,4474
9339,4892
6681,6584
6666,1730
6666,10318
6661,3225
6658,1982
6658,2081
6656,325
6656,522
6656,2259
6656,3157
6656,3235
6656,3825
6656,4663
6656,5352
6656,6099
9367,3038
6650,5006
6650,5077
6640,1406
6640,3138
6640,5696
6634,516
6634,691
6632,4663
6632,10064
6624,322
6624,5596
6623,325
6623,1896
6618,2116
6618,6278
9408,3123
6607,1896
6607,6428
6606,415
6599,1751
6584,5738
6580,4006
6579,5393
6576,1427
6576,6314
6574,1144
6574,3423
9449,3235
9461,3253
6556,465
6556,639
6556,937
6556,1527
6556,1768
6556,1982
6556,3000
6556,3673
6556,3897
6556,3946
6556,4440
6556,4733
6556,4975
6556,5998
6556,6338
