Source,Target
7990,796
7990,6656
7990,6685
7994,796
8002,808
8008,819
8008,6933
8018,3243
8018,3825
8021,852
8021,1525
8023,4800
8024,1862
8024,5352
8026,865
8029,871
8029,4987
8034,1527
8034,1676
8034,4938
7967,770
7973,5166
7976,782
7976,3238
7976,5122
7976,7296
7983,793
8038,883
8038,6979
8042,889
8042,3599
8048,1388
8050,3908
8050,7152
8052,5998
7961,770
7961,3114
8064,1469
8064,3256
7945,738
7945,2705
7947,6282
7947,7286
8082,952
8082,1941
8082,7290
7932,726
7932,1868
8083,1777
8083,3785
8084,1596
8085,1784
8090,971
8090,1407
8090,3200
8090,5172
7922,716
7929,2683
7929,7061
8098,982
8098,6205
8108,998
8115,1072
7904,693
7904,872
7906,693
7906,3444
8127,1018
8127,4848
7888,1407
7888,1668
7893,667
7886,660
7886,1198
7887,660
7887,6639
8136,1021
8136,6057
8143,1025
8143,1740
7873,648
7873,2548
7874,648
7868,4989
7868,5427
7868,6556
7868,6892
7870,738
7870,2020
8162,1050
8171,1060
8176,3114
7839,3061
8180,4557
7838,2928
8186,2020
8193,1093
7819,3005
7819,6864
7821,2877
7821,4997
8206,3207
8206,6728
8210,1117
8210,1998
7809,564
7810,6285
8211,1117
8211,4467
8211,6321
7806,559
7806,1144
7802,552
8218,1123
8219,1198
8220,1126
8220,2815
7798,1789
7799,549
8223,1127
7796,1228
7796,1383
7796,3181
7796,5478
8227,1134
8227,6856
7794,541
7794,650
7794,698
8229,1140
7780,522
8244,3521
7773,516
7770,514
7770,1037
7771,514
7767,5152
7767,5356
7761,493
7761,7062
7762,496
7758,488
7755,3911
8265,1198
8267,1660
8267,5490
8267,6217
7753,481
7749,2379
7749,3207
7749,4620
7749,5205
7748,477
7748,1496
8277,1228
8277,5157
7742,465
7742,2401
7743,2349
7743,5648
8280,1228
7734,3793
7734,5122
7734,6784
7734,6972
8289,3225
8301,1246
7718,439
7718,2349
7718,4646
7714,1594
7714,6745
7706,6081
7706,6894
8316,1264
8316,1728
8321,2342
8321,4999
7699,421
7699,5307
8323,5998
8325,1282
8325,4943
7695,4116
8331,1288
8332,1288
8332,2950
8337,1294
8337,4046
8342,1690
8345,1311
7672,373
7670,370
7671,373
7671,755
7671,866
7671,7085
8354,1332
8354,1570
8354,5812
8354,7173
8356,1332
7661,796
7663,1426
8360,1336
7659,1144
7659,3372
7645,348
7645,472
8376,3087
8376,5110
7642,348
7642,2673
7642,4244
7642,6288
7632,5652
7631,882
7631,1031
7629,334
7625,326
8399,5427
8399,6121
7621,325
7621,1436
7621,3397
7621,5376
7614,322
8411,1407
8413,1415
7607,307
8425,1449
8425,3352
7596,301
8429,6656
7586,321
7586,1123
7586,1228
7586,3494
7586,3820
7586,4403
7586,5625
7586,5772
7586,6099
7586,6719
7586,7224
7586,7286
7585,1859
7585,6023
7584,284
7581,284
7581,1436
7581,6556
7582,284
8444,1468
8444,1952
7576,280
8445,1469
8446,1469
7575,3692
7575,6784
8447,1469
8447,5114
7569,1482
7569,5508
7569,7172
7569,7306
8467,1486
8478,1503
8479,1503
7538,235
7538,4708
7537,235
7537,3837
8487,1518
7530,2806
7530,3225
7530,4906
7530,6377
7530,6485
7530,7079
7530,7291
7530,7298
7528,2020
8493,6556
7525,6996
7524,211
7524,7062
7523,211
8504,1547
8504,4291
7517,197
7517,2121
8506,1556
8507,6640
8510,1882
8510,3540
7506,4422
7506,5683
7503,178
7503,1389
7502,235
7492,6950
7492,7142
7491,166
7491,4249
7488,2276
7488,4234
8535,1616
8535,7005
7484,158
8546,1629
7474,151
8554,1638
8556,1638
8557,2632
8557,6544
7462,139
7462,189
7461,1891
7461,4557
7461,4885
7461,7023
8561,3129
8569,3861
8569,5395
8569,7165
7448,4908
7448,6099
7449,124
8577,6948
7438,112
7437,112
8586,2075
8586,6640
8591,1690
7418,384
7416,362
7416,6363
8608,5652
8608,5678
7411,78
8612,5453
7407,2148
8618,1730
7402,69
7402,7314
7400,68
7394,60
7394,2584
8629,1746
8636,1763
7383,53
7383,241
7383,2020
7383,2116
7383,2166
7383,4337
7383,6545
7383,7023
7381,5127
7381,5798
7378,51
7378,6152
7377,51
8646,5669
8646,5765
7374,3527
7374,7308
8649,1782
7371,2749
7371,4120
7370,1406
7370,2036
7370,2221
7370,2806
7370,3635
7370,4154
7370,4390
7370,4566
7370,4591
7370,4755
7370,4896
7370,5086
7370,6161
7370,6300
7370,6984
7370,7017
7370,7248
7370,7317
8653,1787
7366,37
7366,2210
8656,1788
7363,30
7363,6468
7361,27
8662,6910
7358,27
8666,1804
7354,770
7354,1363
7354,4004
7354,5343
7354,6932
8668,1805
7348,18
7347,17
7347,944
7343,6640
7343,6933
7338,60
7339,181
7339,192
7339,2508
7339,3147
7339,4467
7339,4613
7339,5082
7339,6671
7339,6689
7339,6745
7339,7278
7339,7322
7337,10
7337,3692
8685,6728
7334,10
8690,1830
7329,2559
7329,3877
8693,2036
7328,7123
7326,6933
7326,10400
7325,218
7325,253
7325,1671
7325,1804
7325,2221
7325,2459
7325,4201
7325,4263
7325,4422
7325,4436
7325,4520
7325,4729
7325,5144
7325,5409
7325,6012
7325,6106
7325,6220
7325,6285
7325,6466
7325,6498
7325,6582
7325,6947
7325,7178
7325,7324
7324,6640
7322,1904
7322,2457
7322,3949
8700,1847
8700,4007
8702,3281
8702,5257
7316,513
7316,1382
7316,4467
7316,4532
7316,4733
7316,5404
7316,6745
7315,5565
7315,7093
7314,2297
7314,4736
7313,2679
7313,4467
8709,1868
8711,4402
8712,4416
8712,5190
7308,3610
7308,4432
7306,226
7306,4432
7306,5172
7306,6545
8718,1883
7298,425
7298,1144
7298,1206
7298,1527
7298,1733
7298,1814
7298,2226
7298,2928
7298,3881
7298,4557
7298,4993
7298,4997
7298,5504
7298,5508
7298,5604
7298,6556
7298,6606
7298,6745
7298,6775
7298,6844
7298,6933
7298,7035
7298,7105
7298,7174
8724,1888
7297,872
7296,10653
7295,6219
7295,6745
7291,6061
8731,1904
8731,4293
7289,1735
7289,6099
7287,3092
7287,6049
7287,6225
7287,6745
7286,654
7286,716
7286,971
7286,1144
7286,1252
7286,1436
7286,3494
7286,3558
7286,5633
7286,5823
8736,1910
