Source,Target
8021,1525
8021,7013
7820,582
8202,5432
7761,6568
8332,2950
7527,6404
8566,5168
8574,1668
8576,1668
7408,2086
7367,38
7340,4858
8769,4259
8773,1975
8851,2086
8851,2273
8851,2420
8852,2086
8853,2086
8854,2086
8855,2086
6935,10631
9110,2551
9147,2631
6868,5374
9193,2721
9271,6594
9320,2950
6659,5747
6650,5006
6578,79
6497,4245
9726,3903
9757,4002
6036,429
6036,3837
5883,4181
5869,1436
5662,5516
5652,1707
5652,4002
5611,3382
5453,2821
16,2086
69,1727
103,2551
5067,3535
429,3837
4838,1727
4321,2086
4321,2296
4321,2420
4245,1629
4227,3097
4181,2405
1340,2086
4002,1707
1436,3491
2086,2273
2086,2420
2086,2296
2273,2420
2296,2420
