Source,Target
5,342
5,25
5,76
5,63
5,533
18,542
25,316
25,450
25,63
25,382
25,86
42,407
42,115
42,158
42,522
63,498
63,511
63,158
76,224
76,86
76,84
76,516
76,278
78,371
78,345
78,158
84,224
84,359
86,450
86,506
86,224
87,250
112,309
112,208
112,300
114,429
115,158
115,407
115,531
129,399
158,269
158,228
158,528
158,344
162,325
162,419
162,228
208,737
219,529
224,359
224,239
224,530
226,476
226,523
228,422
228,443
228,325
228,378
230,231
230,458
230,504
230,503
230,499
230,457
231,457
231,504
239,505
261,262
261,325
269,308
278,279
278,359
278,453
278,301
278,516
278,300
279,301
279,453
279,426
279,300
279,497
279,499
300,301
300,426
300,453
301,453
301,426
301,497
309,519
342,474
344,400
345,418
345,371
359,450
359,516
381,382
399,400
399,452
408,493
426,497
450,506
453,499
453,497
457,458
457,503
458,503
476,523
497,499
498,511
