Source,Target
0,249
0,338
0,255
1,315
1,97
1,50
2,3
2,253
2,427
2,477
3,500
5,178
5,9
5,25
5,76
5,139
5,266
5,104
5,430
5,63
5,533
6,350
7,110
8,55
8,213
9,120
9,139
10,230
10,282
11,631
11,779
12,107
12,97
12,139
16,224
16,255
17,487
23,139
23,423
26,293
26,451
26,249
26,110
26,585
30,31
31,477
31,103
34,157
34,344
37,502
41,219
41,368
42,293
42,158
42,100
45,63
47,63
47,495
47,421
49,139
49,664
49,757
50,78
52,234
52,139
55,139
61,268
61,576
63,166
63,175
63,498
63,511
63,465
63,232
63,324
63,139
63,249
63,386
63,158
63,268
67,139
68,421
68,202
70,219
70,107
75,139
76,516
76,139
77,78
77,183
77,282
79,83
80,275
81,275
81,550
81,565
85,283
88,541
91,139
99,123
104,303
107,515
109,110
110,228
110,391
110,148
110,283
110,162
112,188
112,477
115,158
120,324
120,138
120,153
120,152
120,395
123,436
139,140
139,249
139,143
139,315
139,281
139,291
139,333
139,267
143,182
145,406
147,653
158,269
158,320
158,428
158,202
158,344
162,166
178,307
182,315
182,398
188,294
194,195
225,226
225,412
226,523
228,421
246,358
246,403
246,412
249,464
249,448
253,408
253,451
275,412
275,545
282,412
283,324
293,779
363,412
368,518
412,446
502,519
534,590
534,708
534,727
