Source,Target
0,1
0,108
0,331
0,249
0,305
0,451
0,196
0,80
0,270
0,136
0,68
0,79
0,554
0,635
0,667
0,677
0,751
0,779
0,784
0,786
0,798
1,80
1,193
1,249
1,151
1,75
1,268
1,51
1,454
1,241
1,207
1,190
1,346
1,305
1,79
1,108
1,88
1,349
1,136
1,581
1,632
1,656
1,674
1,701
1,705
1,718
1,739
1,751
1,773
1,791
1,798
11,88
11,218
11,360
11,75
11,282
11,79
11,292
11,370
11,256
11,352
11,574
11,575
11,581
11,599
11,623
11,660
11,751
11,765
11,779
11,794
51,190
51,346
51,96
51,370
51,111
51,241
51,236
51,193
51,385
51,242
51,80
51,207
51,56
51,71
51,275
51,218
51,57
51,284
51,151
51,563
51,595
51,632
51,678
51,702
51,744
51,785
56,57
56,190
56,357
56,96
56,79
56,346
56,284
56,242
56,554
56,580
56,581
56,623
56,628
56,660
56,676
56,704
56,732
56,740
56,750
56,801
57,179
57,96
57,81
57,605
57,660
57,682
57,705
57,794
57,798
68,69
68,80
68,136
68,190
68,79
68,90
68,575
68,579
68,598
68,616
68,628
68,660
68,678
68,802
69,80
69,360
69,136
69,352
69,256
69,370
69,401
69,88
69,575
69,626
69,701
69,740
69,751
69,773
71,121
71,151
71,268
71,227
71,357
71,81
71,346
71,193
71,110
71,281
71,356
71,557
71,575
71,744
71,802
75,352
75,218
75,282
75,370
75,139
75,292
75,88
75,360
75,79
75,143
75,256
75,568
75,628
75,726
75,733
75,779
75,780
75,784
75,798
75,802
79,80
79,190
79,193
79,111
79,196
79,270
79,143
79,256
79,454
79,90
79,194
79,96
79,574
79,765
79,801
80,190
80,82
80,275
80,242
80,136
80,88
80,281
80,111
80,451
80,151
80,346
80,241
80,292
80,96
80,196
80,207
80,193
80,249
80,331
80,305
80,218
80,454
80,579
80,616
80,621
80,626
80,676
80,707
80,732
80,738
80,753
80,791
81,82
81,179
81,356
81,346
81,284
81,110
81,207
81,275
81,276
81,227
81,121
81,268
81,168
81,357
81,554
81,575
81,579
81,580
81,617
81,667
81,696
81,707
81,718
81,738
82,276
82,121
82,151
82,356
82,96
82,346
82,168
82,193
82,268
82,236
82,349
82,227
82,406
82,357
82,190
82,595
82,667
82,701
82,702
82,705
82,715
82,723
82,738
82,746
82,753
82,758
82,785
82,804
88,451
88,141
88,151
88,218
88,370
88,305
88,292
88,352
88,282
88,360
88,256
88,541
88,598
88,702
88,715
88,719
88,758
90,249
90,401
90,111
90,508
90,236
90,268
90,346
90,605
90,639
90,667
90,676
90,682
90,771
90,785
96,151
96,168
96,193
96,111
96,241
96,385
96,270
96,331
96,236
96,349
96,179
96,454
96,284
96,242
96,190
96,346
96,249
96,406
96,276
96,508
96,281
96,579
96,586
96,677
96,682
96,702
96,705
96,723
96,724
96,739
96,750
96,779
108,196
108,270
108,218
108,268
108,581
108,616
108,626
108,635
108,696
108,705
108,751
108,791
110,357
110,454
110,121
110,136
110,227
111,112
111,196
111,236
111,242
111,193
111,179
111,249
111,270
111,513
111,271
111,190
111,637
111,639
111,656
111,754
111,773
111,780
111,786
111,794
111,804
112,346
112,459
112,281
112,229
112,370
112,513
112,168
112,580
112,632
112,635
112,687
112,715
112,750
112,751
112,773
112,780
121,275
121,276
121,193
121,346
121,356
121,268
121,357
121,284
121,227
121,552
121,575
121,636
121,674
121,676
121,677
121,696
121,704
121,732
121,733
121,751
136,249
136,190
136,218
136,331
136,305
136,451
136,193
136,346
136,292
136,513
136,196
136,595
136,598
136,621
136,678
136,754
136,794
139,249
139,143
139,281
139,513
141,218
141,292
141,370
141,282
141,575
141,639
141,682
141,754
141,765
141,773
143,360
143,370
143,218
143,292
143,282
143,581
143,596
143,599
143,628
143,635
143,646
143,701
143,705
143,754
151,349
151,284
151,193
151,276
151,241
151,207
151,190
151,227
151,196
151,406
151,554
151,605
151,637
151,753
151,757
151,781
151,785
151,802
151,804
168,284
168,276
168,346
168,190
168,236
168,385
168,406
168,454
168,569
168,585
168,626
168,635
168,646
168,717
168,779
179,190
179,236
179,193
179,227
179,385
179,346
179,552
179,581
179,621
179,626
179,675
179,701
179,704
179,751
179,780
179,784
179,792
190,236
190,275
190,281
190,207
190,242
190,241
190,193
190,346
190,574
190,599
190,632
190,637
190,682
190,686
190,733
190,751
190,759
190,781
190,798
193,352
193,242
193,370
193,346
193,268
193,281
193,227
193,207
193,454
193,356
193,229
193,357
193,241
193,275
193,360
193,218
193,541
193,574
193,626
193,636
193,682
193,708
193,744
193,801
194,270
194,463
194,218
194,281
194,596
194,598
194,616
194,617
194,636
194,701
194,702
194,715
194,726
194,744
194,754
194,791
196,268
196,331
196,218
196,249
196,401
196,463
196,554
196,568
196,598
196,605
196,637
196,660
196,667
196,771
196,773
196,792
196,794
196,801
204,271
204,401
204,385
204,249
204,268
204,552
204,580
204,605
204,626
204,635
204,677
204,704
204,740
207,241
207,346
207,557
207,563
207,579
207,605
207,623
207,626
207,677
207,740
207,746
207,773
218,357
218,256
218,370
218,463
218,352
218,346
218,292
218,360
218,229
218,282
218,281
218,575
218,676
218,677
218,717
218,792
227,357
227,356
227,346
227,268
227,585
227,639
227,705
227,733
227,791
227,802
229,346
229,281
229,275
229,586
229,599
229,636
229,687
229,738
229,757
229,802
236,385
236,276
236,242
236,275
236,268
236,284
236,346
236,552
236,635
236,660
236,676
236,682
236,696
236,784
241,513
241,454
241,569
241,586
241,623
241,660
241,674
241,675
241,687
241,704
241,726
241,784
241,785
242,346
242,626
242,632
242,678
242,701
242,707
242,715
242,733
242,740
242,757
249,268
249,271
249,463
249,369
249,281
249,270
249,401
249,370
249,586
249,598
249,675
249,701
249,717
249,718
249,751
249,780
249,798
256,292
256,352
256,370
256,360
256,552
256,581
256,667
256,677
256,678
256,751
256,758
256,784
256,785
268,284
268,357
268,346
268,356
268,656
268,705
268,757
268,801
268,802
270,271
270,459
270,463
270,369
270,331
270,554
270,701
270,704
270,724
270,738
270,758
270,773
270,785
271,463
271,554
271,579
271,598
271,616
271,682
271,702
271,715
271,739
271,784
271,804
275,356
275,276
275,346
275,574
275,636
275,702
275,723
275,746
275,801
276,632
276,674
276,676
276,715
276,717
276,719
276,733
276,779
276,780
276,804
281,282
281,356
281,369
281,459
281,346
281,586
281,628
281,677
281,701
281,719
281,750
281,785
282,352
282,292
282,463
282,360
282,370
282,598
282,758
282,798
284,357
284,385
284,563
284,574
284,595
284,660
284,675
284,678
284,707
284,723
284,750
284,798
292,360
292,370
292,569
292,646
292,719
292,746
292,773
292,779
305,451
305,552
305,569
305,579
305,732
305,733
305,751
305,757
305,791
305,794
305,804
331,463
331,595
331,598
331,656
331,738
331,739
331,753
331,781
346,406
346,357
346,459
346,385
346,369
346,356
346,552
346,621
346,667
346,677
346,701
346,740
346,753
346,792
349,406
349,575
349,586
349,596
349,623
349,636
349,677
349,738
349,771
352,360
352,370
352,541
352,549
352,616
352,687
352,702
352,738
352,746
352,750
352,757
352,784
352,794
352,801
356,357
356,563
356,635
356,636
356,746
356,787
357,563
357,605
357,621
357,667
357,678
357,686
357,718
357,757
357,758
357,784
360,370
360,549
360,552
360,569
360,598
360,605
360,616
360,626
360,635
360,652
360,705
360,719
360,732
360,733
360,750
360,779
360,780
360,792
360,794
369,370
369,401
369,459
369,568
369,599
369,617
369,726
369,794
369,798
369,802
370,598
370,652
370,682
370,704
370,779
385,596
385,646
385,732
385,738
401,579
401,623
401,628
401,701
401,719
401,751
401,779
401,780
401,794
406,557
406,585
406,677
406,773
406,794
451,513
451,621
451,757
451,773
454,667
454,676
454,682
454,757
454,771
459,599
459,704
459,785
459,794
459,798
463,552
463,579
463,585
463,595
463,646
463,686
463,696
463,724
463,727
463,738
463,794
508,554
508,581
508,621
508,635
508,660
508,682
508,696
508,718
508,726
508,739
508,740
508,758
508,802
513,581
513,623
513,677
513,701
513,751
513,787
513,801
