Source,Target
0,28
0,73
0,122
0,59
0,80
0,125
0,52
0,130
0,41
0,44
0,79
0,127
0,281
28,97
28,79
28,44
28,80
28,130
28,125
28,59
28,41
41,73
41,125
41,59
41,44
41,97
41,130
41,80
41,79
41,52
41,222
41,261
44,73
44,59
44,125
44,80
44,79
44,122
44,52
44,130
44,127
44,97
44,222
52,130
52,79
52,73
52,122
52,59
52,125
52,80
52,190
52,281
59,130
59,73
59,122
59,79
59,80
59,127
59,125
59,222
68,132
68,105
68,102
73,125
73,130
73,79
73,122
73,80
79,80
79,97
79,130
79,125
80,130
80,97
80,122
80,125
80,190
97,211
102,105
102,132
105,132
116,139
122,130
122,125
122,190
122,222
122,261
125,127
125,130
127,130
127,190
127,211
127,222
127,261
130,222
130,281
131,146
131,143
140,143
150,190
150,211
150,222
226,261
226,281
