0,9,1
0,2,1
0,6,1
1,2,1
1,7,1
1,8,1
1,9,1
1,10,1
2,9,1
2,3,2
2,6,1
2,5,1
2,48,2
3,36,2
3,9,1
3,6,1
3,10,1
4,5,1
4,7,1
4,9,1
4,6,1
4,10,1
5,9,1
5,6,1
6,9,1
6,10,1
6,7,1
7,8,1
7,9,1
8,9,1
9,10,1
11,24,1
11,16,1
11,67,1
12,19,1
12,17,1
12,16,1
12,20,1
12,21,1
12,12,1
12,13,1
12,47,1
12,65,1
13,24,2
13,20,2
13,22,1
13,21,2
13,44,1
13,65,1
14,24,2
15,24,1
15,16,1
15,22,1
16,24,1
16,17,1
16,19,1
16,23,1
16,22,1
17,20,1
17,66,1
17,19,1
18,24,2
18,20,2
18,21,2
19,20,2
19,24,2
19,62,2
20,24,2
20,22,1
20,38,2
20,23,2
20,63,2
20,68,2
21,24,2
21,22,1
22,24,1
22,23,1
22,64,1
23,24,2
23,63,2
24,37,2
25,33,1
25,35,1
25,34,1
25,31,1
25,32,1
25,26,1
25,29,1
25,30,1
25,55,1
26,34,2
26,27,1
26,31,2
26,30,1
26,28,2
26,53,2
27,28,1
27,34,1
27,33,1
27,30,1
27,52,1
27,58,1
28,34,2
28,35,2
28,32,1
28,31,2
28,61,1
28,55,1
29,30,1
29,34,1
29,59,1
30,35,1
30,34,1
30,33,1
30,57,1
31,32,1
31,35,2
31,34,2
31,56,1
32,33,1
32,59,1
32,58,1
32,61,1
33,34,1
33,55,1
33,60,1
34,35,2
34,57,1
34,60,1
35,38,2
36,37,2
39,43,1
39,44,1
40,43,1
40,44,1
40,46,1
41,43,2
41,42,1
41,45,1
41,46,2
41,76,1
41,77,1
41,78,1
41,79,2
42,44,1
42,46,1
43,46,2
43,45,1
44,45,1
44,46,1
45,46,1
48,49,1
48,50,1
48,51,1
53,54,2
55,58,1
55,57,1
55,56,1
55,61,1
55,60,1
55,59,1
62,65,1
62,68,2
62,66,2
62,67,1
62,63,2
62,64,1
