0,1
1,1
2,2
3,1
4,1
5,1
6,1
7,2
8,2
9,1
10,1
11,2
12,1
13,1
14,2
15,1
16,1
17,2
18,1
19,1
20,1
21,1
22,2
23,1
24,1
25,1
26,1
27,1
28,2
29,1
30,1
31,1
32,1
33,1
34,1
35,1
36,1
37,1
38,1
39,2
40,1
41,1
42,1
43,1
44,1
45,1
46,1
47,1
48,2
49,2
50,1
51,1
52,2
53,1
54,2
55,1
56,2
57,1
58,1
59,1
60,2
61,2
62,1
63,1
64,1
65,1
66,1
67,1
68,1
69,2
70,2
71,1
72,2
73,2
74,2
75,2
76,1
77,1
78,1
79,1
80,1
81,1
82,2
83,1
84,1
85,2
86,1
87,2
88,2
89,1
90,2
91,2
92,1
93,1
94,2
95,1
96,1
97,2
98,1
99,2
100,1
101,1
102,1
103,1
104,1
105,1
106,1
107,2
108,1
109,1
110,2
111,1
112,1
113,1
114,1
115,1
116,2
117,2
118,1
119,2
120,2
121,2
122,1
123,2
124,1
125,1
126,2
127,2
128,1
129,1
130,1
131,1
132,1
133,1
134,1
135,2
136,2
137,1
138,2
139,1
140,1
141,1
142,1
143,1
144,1
145,2
146,1
147,2
148,1
149,2
150,1
151,1
152,1
153,1
154,1
155,2
156,2
157,1
158,1
159,1
160,2
161,1
162,2
163,1
164,1
165,1
166,2
167,1
168,1
169,2
170,1
171,1
172,2
173,1
174,2
175,2
176,1
177,2
178,1
179,2
180,1
181,1
182,2
183,1
184,1
185,1
186,1
187,1
188,2
189,1
190,2
191,1
192,1
193,1
194,1
195,1
196,2
197,1
198,1
199,2
200,1
201,1
202,2
203,1
204,2
205,1
206,2
207,2
208,1
209,2
210,1
211,1
212,2
213,2
214,2
215,2
216,1
217,1
218,1
219,1
220,2
221,2
222,1
223,1
224,1
225,2
226,1
227,1
228,2
229,2
230,1
231,1
232,2
233,2
234,1
235,1
236,1
237,2
238,1
239,2
240,1
241,1
242,1
243,2
244,1
245,1
246,1
247,1
248,2
249,1
250,1
251,2
252,2
253,1
254,1
255,1
256,1
257,1
258,1
259,1
260,1
261,1
262,1
263,1
264,2
265,2
266,1
267,1
268,2
269,1
270,2
271,2
272,1
273,1
274,2
275,2
276,2
277,2
278,1
279,1
280,1
281,1
282,2
283,2
284,1
285,1
286,1
287,1
288,2
289,2
290,1
291,1
292,2
293,2
294,1
295,1
296,1
297,1
298,1
299,2
300,1
301,1
302,1
303,1
304,1
305,1
306,2
307,2
308,1
309,2
310,1
311,2
312,2
313,1
314,1
315,1
316,1
317,1
318,2
319,1
320,2
321,2
322,2
323,1
324,1
325,1
326,1
327,1
328,1
329,2
330,1
331,2
332,2
333,2
334,1
335,1
336,1
337,2
338,2
339,1
340,1
341,1
342,1
343,1
344,1
345,1
346,2
347,1
348,1
349,1
350,1
351,1
352,1
353,1
354,1
355,2
356,2
357,1
358,1
359,1
360,2
361,1
362,1
363,1
364,1
365,1
366,1
367,1
368,1
369,1
370,1
371,2
372,1
373,2
374,2
375,1
376,1
377,1
378,1
391,1
394,1
399,2
417,2
420,2
423,1
430,1
434,1
438,1
441,1
445,1
446,2
454,2
459,1
475,2
477,1
481,1
484,1
490,1
499,1
523,2
540,2
547,1
551,1
553,1
554,1
555,1
556,1
567,2
568,1
569,1
571,1
572,1
573,1
575,1
581,1
587,2
588,1
590,1
591,2
597,1
599,1
600,2
606,1
607,1
608,1
609,1
610,2
612,2
613,1
624,2
628,1
629,1
631,1
633,1
634,1
635,1
636,1
637,1
638,1
639,1
640,1
641,1
642,1
643,1
644,1
648,1
652,1
656,2
659,1
661,1
670,2
673,2
677,1
678,1
682,1
689,1
696,2
702,1
703,1
704,2
707,1
716,1
717,1
724,1
734,2
736,2
737,1
740,2
745,1
746,1
749,2
752,1
754,1
756,1
758,1
759,1
762,1
764,1
769,1
771,1
778,1
780,2
781,1
782,1
784,1
785,1
786,1
800,1
803,1
804,2
809,1
810,2
833,1
836,2
843,1
847,1
871,1
872,1
874,2
899,2
903,1
904,2
922,1
928,2
930,1
931,2
933,1
936,1
938,1
940,1
941,1
943,1
944,2
959,1
997,1
998,1
1029,1
1032,2
1037,1
1050,1
1053,1
1057,2
1058,1
1059,1
1060,2
1061,1
1062,1
1063,2
1064,2
1065,1
1066,1
1067,2
1068,1
1069,1
1070,2
1071,2
1072,1
1073,1
1074,2
1075,2
1076,1
1077,1
1078,1
1079,1
1080,1
1081,1
1082,1
1083,1
1084,2
1085,2
1086,1
1087,1
1088,2
1089,1
1090,1
1091,2
1092,2
1093,1
1094,2
1095,1
1096,2
1097,2
1098,2
1099,2
1100,1
1101,2
1102,1
1103,2
1104,2
1105,1
1106,1
1107,2
1108,1
1109,2
1110,1
1111,2
1112,1
1113,1
1114,1
1115,2
1116,1
1117,1
1118,1
1119,1
1120,2
1121,2
1122,1
1123,2
1124,1
1125,1
1126,1
1127,2
1128,1
1129,1
1130,1
1131,2
1132,1
1133,2
1134,1
1135,1
1136,1
1137,1
1138,1
1139,1
1140,1
1141,1
1142,1
1143,2
1144,1
1145,1
1146,2
1147,2
1148,1
1149,2
1150,1
1151,2
1152,2
1153,1
1154,2
1155,1
1156,1
1157,2
1158,2
1159,1
1160,1
1161,1
1162,1
1163,2
1164,1
1165,1
1166,1
1167,1
1168,1
1169,1
1170,2
1171,2
1172,2
1173,2
1174,1
1175,2
1176,1
1177,1
1178,1
1179,1
1180,1
1181,2
1182,1
1183,1
1184,1
1185,1
1186,1
1187,1
1188,1
1189,1
1190,2
1191,1
1192,2
1193,1
1194,1
1195,1
1196,1
1197,1
1198,2
1199,2
1200,2
1201,1
1202,1
1203,1
1204,2
1205,2
1206,1
1207,1
1208,1
1209,1
1210,2
1211,1
1212,1
1213,2
1214,1
1215,1
1216,1
1217,1
1218,1
1219,2
1220,1
1221,1
1222,1
1223,1
1224,2
1225,1
1226,1
1227,1
1228,1
1229,1
1230,1
1231,1
1232,2
1233,1
1234,2
1235,1
1236,2
1237,1
1238,1
1239,1
1240,1
1241,2
1242,1
1243,2
1244,1
1245,1
1246,2
1247,1
1248,1
1249,1
1250,1
1251,1
1252,1
1253,1
1254,1
1255,1
1256,1
1257,1
1258,2
1259,1
1260,1
1261,2
1262,1
1263,2
1264,2
1265,1
1266,2
1267,2
1268,1
1269,1
1270,1
1271,1
1272,1
1273,1
1274,2
1275,1
1276,1
1277,1
1278,1
1279,1
1280,1
1281,1
1282,1
1283,2
1284,1
1285,1
1286,1
1287,2
1288,2
1289,1
