Source,Target
0,1
0,2
0,3
0,4
0,8
0,10
2,330
3,540
4,11
5,314
7,1572
7,2004
7,2035
7,2036
7,2037
9,92
9,95
9,96
9,350
9,530
9,703
9,751
9,822
9,823
9,837
10,430
10,2040
10,2041
581,555
581,1720
581,2153
1009,1012
1356,589
1356,2214
1356,3158
2044,78
2044,90
2044,96
2044,356
2044,703
2045,382
671,79
671,226
671,351
671,352
671,534
671,751
671,1042
671,1309
671,1821
2004,224
2004,2161
2034,1274
2034,379
92,750
92,824
92,1074
92,2057
95,25
95,249
95,750
95,752
95,1042
96,90
96,351
96,352
96,354
96,530
96,534
96,563
96,564
96,752
96,1042
96,1309
96,2057
96,2075
350,49
350,52
350,78
350,176
350,752
350,837
350,1074
350,1309
350,2057
530,90
530,752
703,52
703,565
703,351
703,356
703,563
703,564
703,705
703,707
703,1309
703,1365
751,352
751,1042
751,1237
751,837
822,73
822,249
822,649
822,750
822,1074
822,2070
823,49
823,84
823,1074
837,28
837,565
837,88
837,90
837,387
837,707
837,750
837,752
837,1309
837,1365
837,2057
837,2075
237,1910
237,2469
2038,250
2038,766
2038,2112
2041,1395
2041,1770
2041,2250
2041,2299
11,16
11,19
14,2049
14,2052
19,1459
19,1571
19,2063
19,2064
20,1436
20,1910
2051,589
2051,1169
2051,2612
2051,3158
2052,2470
177,2196
177,2197
589,306
589,4353
1459,2234
2060,231
2061,158
2061,188
2061,4071
90,25
90,28
90,52
90,351
90,531
90,565
90,752
90,750
90,1042
90,1365
90,2057
90,2075
356,824
356,2070
531,28
531,52
531,73
531,824
531,1042
531,2070
1436,157
1436,314
21,24
21,26
25,534
25,752
25,824
25,1237
25,2091
26,2081
28,564
28,707
28,1042
28,1073
28,1309
28,1365
28,1656
30,207
31,270
31,1765
31,2054
31,2056
534,565
534,649
534,752
534,1365
534,2070
752,387
752,565
752,649
752,1042
752,2057
824,49
824,52
824,249
824,351
824,352
824,750
824,1042
824,1365
824,1074
1643,163
1643,166
2093,1763
564,84
564,649
707,84
707,565
1042,84
1042,565
1042,353
1042,563
1042,1365
1042,2057
1073,1074
1309,49
1309,88
1309,825
1309,1365
1365,565
1365,705
1365,825
1365,2075
270,265
1765,1770
1975,538
2054,1484
2055,1094
2057,750
2057,825
2058,1931
32,39
36,339
36,2404
39,1169
39,2095
39,2096
40,140
1169,306
2097,309
2066,673
2070,352
2070,387
2070,565
2070,649
2070,825
43,48
43,50
43,688
46,2077
47,1058
47,1902
47,2082
47,2083
49,78
49,176
49,563
49,750
49,1236
51,249
51,649
51,750
52,78
52,352
52,750
52,825
52,1821
1625,306
1625,2881
1720,259
2015,651
2075,750
2076,161
2077,2470
2078,300
2078,1799
2078,2264
2084,644
2084,2219
78,565
176,387
563,73
563,649
750,1074
825,73
55,1464
55,1697
55,2085
55,2086
58,868
63,5460
249,649
1284,1887
1284,2361
1464,775
180,743
180,745
1095,259
2160,221
2160,1147
2160,2296
2162,2288
938,933
1401,446
66,70
67,1155
67,2358
69,1716
71,646
71,2105
71,97
71,202
73,351
73,387
73,565
73,649
73,705
73,1074
76,2109
76,2112
76,2113
76,2115
2103,167
2103,2167
2105,1118
2105,2325
2108,2113
405,135
405,964
405,1409
657,226
657,351
657,353
657,565
657,1074
964,135
964,962
1409,962
1409,1799
351,84
565,88
565,1074
1074,79
1074,353
2109,2212
2112,300
2113,1799
2116,1561
2116,2147
77,80
77,81
77,163
80,300
80,611
80,2122
80,2123
80,2219
84,88
84,226
84,353
84,354
159,163
159,165
159,166
159,168
284,2219
2673,618
300,670
737,346
737,2409
737,1411
1411,2205
2120,432
2120,2384
2122,229
2139,2010
2143,1048
1150,277
2131,508
2132,1598
2132,2373
2124,200
97,100
98,225
102,207
102,2410
107,113
107,114
107,116
111,774
112,433
112,644
112,650
112,2183
113,273
113,1138
113,2145
113,2147
157,1778
157,2176
157,2177
775,2150
644,2283
648,291
764,1919
2148,2224
118,121
118,125
118,126
119,2168
119,2170
122,668
122,766
122,966
122,1317
122,2149
125,161
125,6712
1021,2206
2172,2384
2172,2465
636,2270
766,166
161,2359
129,137
129,138
130,2153
130,2155
130,2156
135,522
135,962
819,1048
819,2465
868,633
2154,2281
2154,2407
2155,497
2155,1418
522,254
140,144
140,145
2167,167
2167,2544
2177,572
163,2181
163,2183
163,246
2182,654
640,409
640,1597
171,2185
171,2190
171,2191
2184,632
2190,1484
2190,2270
328,319
328,1048
1639,2298
654,1098
654,1251
743,309
181,182
185,192
185,194
188,527
188,2204
188,2206
189,632
189,1330
194,780
194,787
194,788
527,2204
1972,5951
2204,1460
2211,1774
788,409
196,199
196,200
196,201
200,1729
201,345
201,1992
201,1993
201,2214
207,208
207,210
207,212
209,739
209,1845
210,1539
210,2216
210,2217
211,2245
211,2251
212,1894
212,2224
212,1218
214,2226
1189,2273
1539,1598
1704,2463
2250,330
2222,673
216,220
216,221
216,224
221,224
221,239
221,1729
221,2252
221,2256
2303,259
1729,930
225,232
229,670
229,1090
229,2235
231,2241
1098,1569
2234,2379
2236,446
240,2433
244,1569
244,2265
244,2269
244,2270
1881,2327
2315,2454
246,248
246,250
246,252
246,253
246,254
250,2309
250,2310
250,2312
252,799
252,2259
252,2263
252,2264
253,1089
253,2271
254,2277
254,2279
254,2283
2304,2410
2308,1118
1313,260
1770,272
2281,2429
255,257
255,260
255,262
255,264
268,265
1577,2386
2301,762
2299,673
2299,1840
1917,2614
2285,2292
265,269
265,272
265,274
272,1484
307,829
1484,395
276,277
276,279
276,283
276,285
279,2325
279,2327
279,2329
281,882
281,933
281,1265
281,1612
1023,481
306,2881
306,3158
306,4071
306,4353
306,4941
306,5098
306,5464
4071,4353
308,309
308,310
308,311
309,2344
310,1020
312,795
312,2354
314,1344
315,1118
1344,2473
319,324
325,2614
329,331
329,332
330,2359
339,340
343,1457
343,2369
343,2373
346,1887
346,2366
1457,576
2366,1598
364,1395
364,1840
364,2401
2392,2484
2404,2428
389,481
389,2409
389,2410
389,2411
392,1476
2410,1467
403,544
406,2417
408,412
408,413
410,739
410,1845
412,420
413,420
420,426
422,1667
424,1942
424,2428
424,2431
431,870
446,2460
739,1845
2460,3177
2465,2469
497,2512
497,2514
2575,1931
541,1376
2639,2691
623,627
623,628
623,629
2691,2831
1091,2773
3055,3177
1086,3177
