Source,Target
0,1
0,2
0,3
0,4
0,10
2,1274
2,2407
3,2045
3,2048
4,11
7,1562
7,1572
9,92
9,95
9,96
9,350
9,530
9,703
9,751
9,822
9,823
9,837
10,237
10,430
10,1574
10,2038
10,2039
10,2041
540,2483
540,2616
581,1720
1009,779
1356,2214
1544,2035
2044,90
2044,96
2044,356
2044,703
2045,2103
2046,694
671,534
671,751
671,1042
671,1309
2004,224
2034,1274
2037,119
2037,2156
2037,2078
92,824
92,2057
95,25
95,752
95,1042
96,90
96,530
96,534
96,564
96,752
96,1042
96,1309
96,2057
350,752
350,837
350,1309
350,1365
350,2057
530,90
530,752
703,356
703,564
703,1309
703,1365
751,1042
751,1237
751,837
837,28
837,90
837,752
837,1309
837,1365
837,2057
237,1910
2038,2112
2038,2132
11,13
14,2049
14,2050
15,2355
19,1571
1373,1799
2050,325
2051,1169
2051,2102
177,241
347,2149
2064,2124
90,25
90,28
90,531
90,752
90,1042
90,1365
90,2057
356,824
531,28
531,824
531,1042
1436,157
1436,766
1436,1317
1909,71
21,24
21,30
25,534
25,752
25,824
25,1237
25,2091
28,564
28,1042
28,1073
28,1309
28,1365
28,1656
30,207
31,1765
31,2053
31,2055
31,2056
534,752
534,1365
752,1656
752,1042
752,2057
824,1042
824,1365
1042,1365
1042,2057
1309,1365
270,964
2053,2347
2055,57
32,37
37,312
39,510
39,1169
39,2094
39,2095
39,2143
40,1447
40,2067
2098,2243
1447,2245
2067,201
2072,2105
43,47
43,48
43,50
46,2077
46,2078
47,1058
47,1902
47,2079
47,2080
47,2084
2078,1799
1322,961
1902,2079
2084,644
58,868
60,696
60,1095
60,2161
60,2164
63,1401
66,67
67,219
67,2357
67,2358
71,646
71,2101
72,405
72,656
72,964
72,1409
72,1866
72,135
76,295
76,2112
76,2113
2103,167
2103,2167
405,135
405,964
405,1409
656,135
656,2149
964,135
964,1866
1409,1799
2112,1397
77,81
80,300
80,611
80,2120
80,2121
80,2122
159,160
159,161
159,167
5310,102
300,2173
97,99
97,103
101,2298
102,207
107,114
112,650
112,216
774,1330
775,197
648,291
764,766
764,1919
2145,1021
118,119
118,120
118,122
118,127
119,2169
119,2170
122,668
122,766
122,1317
122,2149
125,6354
766,1317
129,138
130,868
130,2155
130,2156
133,2407
134,1369
1520,312
2154,2407
2167,167
171,2190
2184,632
1639,2298
188,527
188,1972
188,2204
188,2207
527,2204
196,197
196,200
201,692
201,1991
202,204
216,221
216,222
216,223
216,224
221,224
231,2240
231,2241
231,2242
231,2243
255,257
2313,291
312,2351
2351,325
325,2610
325,2614
325,2615
357,358
357,362
2427,1891
2483,2616
