Source,Target
0,2
0,8
2,1274
3,540
3,1544
9,95
9,823
540,8049
2045,382
2045,2576
2035,4037
2035,3574
2036,2583
2036,2425
2037,4043
2037,2078
95,2124
95,1916
95,1941
95,3702
96,530
96,3072
350,176
350,2738
530,175
530,4919
703,704
703,952
822,177
822,1735
822,2440
822,1275
822,1523
822,4853
823,1002
823,5190
2041,1789
2041,4046
11,16
11,3656
16,3827
16,4853
19,4317
19,5360
177,7328
90,1726
90,3428
531,1717
531,2646
531,5243
531,5518
1911,3432
30,207
30,4317
534,2487
534,3500
534,4866
1643,6327
564,649
564,3695
564,8021
1309,2019
1309,3316
1365,4085
1365,7978
36,54
36,912
40,2073
40,2018
2071,3060
2073,7837
51,206
51,992
1029,714
1029,4154
1029,6574
2078,630
2078,1548
2078,3008
2084,644
2084,3187
176,117
176,172
176,493
352,2707
352,2877
1821,2968
1821,3213
54,56
54,3654
54,4662
54,6826
54,7102
55,1284
249,246
249,2412
1284,4423
2090,1375
2090,1548
2090,3841
1401,446
1401,539
66,71
66,73
71,1100
73,868
2105,3221
405,549
405,574
405,576
405,993
1409,607
1409,1799
1409,4866
1409,5704
387,3221
387,3983
649,2133
1074,880
1074,353
295,5991
159,3923
159,5076
284,276
284,1134
284,3869
284,5876
2121,7668
2123,2608
2123,3749
353,4004
87,1598
89,4188
89,1834
89,3695
89,5506
89,7373
93,3084
93,3702
94,1364
94,2018
1799,1798
2139,4543
2139,5619
2140,4170
2140,3056
349,444
349,1479
349,1941
349,3050
355,977
355,1424
355,6944
150,153
150,445
1364,1254
2133,7107
2124,4144
532,616
532,787
97,3278
113,195
113,273
117,2517
533,336
533,2575
157,1228
157,4519
644,2702
195,874
273,265
1919,3954
1919,3019
2145,1021
1021,3272
1274,2852
2172,3266
636,1573
706,4662
161,827
161,3008
962,2553
962,4317
963,2382
153,2165
700,697
1479,7403
2181,2644
640,409
175,5453
328,319
328,3885
3950,3282
3950,3290
181,182
182,306
185,189
185,194
189,2199
194,784
194,7876
2199,4225
2199,4228
2202,1433
2202,6844
784,2848
786,2851
786,2852
345,3722
206,1321
206,2880
207,212
2303,259
1729,1727
1729,930
2252,698
2252,5524
229,2234
229,2238
2234,4248
2242,3923
2242,6458
235,238
235,1418
235,1845
238,7815
930,7401
246,252
250,6574
252,2258
253,2275
253,3684
799,790
799,3613
2277,3356
2277,4274
2278,972
2278,6639
2283,3885
259,268
268,7202
2297,3432
2297,4322
1917,456
265,274
276,277
276,7339
277,4567
1023,1321
1023,3405
1601,3102
1601,3660
2327,3391
2327,4315
1612,2463
294,919
294,1147
2337,4037
4353,3132
4353,5759
309,1833
1147,717
2341,4325
2341,4326
2351,1387
2347,2861
319,323
319,324
324,3094
324,3207
324,6169
331,2440
2359,991
2359,1254
2374,7458
2366,1534
2366,4347
4592,2994
4592,3812
849,428
1774,409
1774,3716
1774,2425
1774,3330
2382,4751
366,2397
366,2398
1395,528
1395,5613
2397,448
2398,7000
382,6861
588,840
588,2632
2412,1789
549,4423
576,1932
578,2607
578,2608
408,409
408,412
408,414
409,486
409,1471
409,2825
1467,3527
1467,7723
1471,3586
1418,2621
790,802
428,3656
443,7243
443,7456
444,1515
445,3515
446,2460
448,1343
1513,1018
2460,1032
451,2467
456,1916
973,3054
973,3433
2536,6415
2536,7515
2975,879
2975,3401
3066,3316
717,2777
1915,4229
1915,7061
528,1891
464,2487
464,2488
1254,1113
1254,3345
1018,3102
4318,2923
4318,5283
493,496
2517,4472
521,2586
521,2587
1845,1848
1845,1850
2587,3679
1891,802
1891,3937
1891,3939
1094,1420
1094,3187
1094,3190
1094,2825
1094,4525
1717,3765
2553,6041
2575,5991
2576,1832
2576,4542
539,1405
541,2561
541,1345
541,1393
541,7616
2573,1078
2573,3129
554,3672
559,7202
952,1699
2599,1713
1932,3965
2607,4560
810,3272
810,3926
840,3129
2631,6626
2631,7594
2644,4609
2646,3129
607,612
610,5663
610,7241
616,8020
630,5885
2688,7025
639,3710
639,6415
2968,7085
3710,1626
4621,5923
1289,1285
1289,7482
2707,1044
1100,3237
2726,1616
2738,3602
1111,1109
1111,1500
2790,2817
2981,5934
2756,3011
2756,5580
697,698
702,1299
702,2781
2762,3355
2762,4675
2762,4891
2762,7241
2781,1734
714,2770
1424,6005
3566,5234
3566,7240
2817,3656
767,912
767,3341
2835,6077
2837,4740
2837,6802
2861,4740
2908,1374
