Source,Target
0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,8
0,9
0,10
2,4317
3,540
3,1009
3,1356
3,1544
3,2044
3,2045
3,2046
3,2047
3,2048
4,11
5,356
5,2034
7,671
7,1063
7,1159
7,1562
7,1572
7,2004
7,2034
7,2036
7,2037
9,92
9,96
9,350
9,703
9,751
9,822
9,823
10,237
10,430
10,1164
10,1574
10,2038
10,2039
10,2040
10,2041
10,2042
10,2043
540,2483
1356,589
2044,78
2044,90
2044,96
2044,356
2044,703
2045,2103
2046,4056
2046,4573
671,79
671,352
671,751
671,1042
671,1309
671,1821
1159,567
1159,3253
2004,751
2004,2161
2034,2082
2036,2084
2037,802
2037,4044
92,713
92,749
92,824
92,1074
92,1154
92,2057
92,4136
92,4446
96,90
96,352
96,354
96,563
96,564
96,713
96,945
96,952
96,1042
96,1309
96,1614
96,1838
96,2057
96,2075
96,3072
96,3224
96,4085
96,4114
96,4446
96,6813
350,49
350,52
350,349
350,78
350,176
350,836
350,1074
350,1126
350,1309
350,1389
350,393
350,622
350,945
350,952
350,1365
350,1838
350,2057
350,3514
350,3863
350,4114
350,4606
350,5294
350,5623
703,20
703,52
703,356
703,563
703,564
703,705
703,713
703,952
703,1275
703,1309
703,1365
703,2340
703,3863
703,4446
703,4606
751,749
751,352
751,353
751,354
751,1042
751,1237
751,952
751,1234
751,2977
751,3072
751,3514
751,3863
751,4446
822,73
822,93
822,177
822,236
822,249
822,1074
822,1154
822,1252
822,1275
822,1758
822,2070
822,2977
822,3438
822,5251
822,5686
822,5880
823,49
823,713
823,760
823,1074
823,1275
237,1910
2038,2112
11,12
11,13
11,14
11,15
11,16
11,17
11,18
11,19
11,20
14,1373
14,2049
14,2050
14,2051
14,2052
14,1451
15,177
15,2355
15,2356
19,347
19,589
19,1459
19,1557
19,1571
19,2060
19,2062
19,2063
19,2064
19,3333
19,4317
20,90
20,356
20,531
20,1436
20,1910
20,1911
20,1913
20,4317
2051,589
2051,1169
2051,4060
177,2194
2355,4344
1557,236
1557,1555
1557,4802
1571,3625
1571,2375
2064,4317
90,25
90,52
90,93
90,349
90,531
90,1389
90,3151
90,713
90,749
90,1042
90,1275
90,1365
90,1555
90,1614
90,1836
90,1838
90,2057
90,2075
90,2340
90,2977
90,3224
90,3428
90,3514
90,4085
90,4136
90,4606
90,5251
90,5466
90,5786
90,5998
90,6813
90,8023
356,349
356,699
356,760
356,824
356,1614
356,1836
356,2070
356,3514
356,3863
356,4802
356,4967
531,52
531,73
531,824
531,1042
531,1758
531,1836
531,2070
531,4085
531,4802
531,4967
531,5623
1436,1440
1436,1441
1910,3931
1910,3933
25,824
25,1237
25,1643
25,2091
25,2092
25,2093
26,2081
27,150
30,4317
31,270
31,1765
31,1975
31,2053
31,2054
31,2055
31,2056
31,2057
31,2058
31,2059
31,2803
824,49
824,52
824,93
824,249
824,760
824,352
824,1042
824,1365
824,1074
824,1615
824,1758
824,3438
824,4136
824,4802
824,5466
1237,1234
564,2340
564,4136
564,4344
1042,236
1042,150
1042,353
1042,563
1042,1126
1042,1154
1042,1365
1042,1389
1042,1836
1042,1897
1042,2057
1042,3721
1042,3863
1042,4802
1042,5294
1042,5466
1073,1074
1073,3190
1309,49
1309,236
1309,1154
1309,88
1309,825
1309,1365
1309,1836
1309,3224
1309,3514
1309,5251
1309,5880
1309,5998
1365,393
1365,622
1365,945
1365,1154
1365,705
1365,825
1365,836
1365,1555
1365,1836
1365,2075
1365,2340
1365,3428
1365,4085
1365,4606
1365,5466
1365,5880
1365,6813
1365,8023
1656,1615
1656,2977
1656,3863
270,964
1765,1766
1765,1768
1765,1771
2053,6250
2055,57
2055,4063
2056,2803
2057,825
2059,4067
2059,4068
2059,4069
32,33
32,34
32,35
32,36
32,37
32,38
32,39
32,41
32,42
36,54
39,510
39,1169
39,1446
39,2094
39,2095
39,2096
39,2097
39,2098
39,2099
39,2100
1169,78
2094,78
2067,1824
2067,3333
2070,352
2070,825
43,44
43,45
43,46
43,47
43,48
43,49
43,50
43,51
43,52
43,53
46,1029
46,1625
46,1720
46,2015
46,2074
46,2075
46,2076
46,2077
47,1058
47,1322
47,1902
47,2079
47,2080
47,2081
47,2082
47,2083
47,2084
49,78
49,176
49,563
49,567
49,1236
51,249
51,349
51,952
51,1758
51,3072
51,3428
51,4967
51,5880
52,78
52,352
52,825
52,1821
1625,964
1625,4317
2075,93
2075,836
2076,78
2077,4317
1902,2079
1902,3721
2081,760
2082,4085
2084,2803
78,5311
78,349
78,2977
78,3072
78,3514
78,3721
78,5686
176,749
176,945
176,952
176,1252
176,1897
176,3072
176,5251
176,5294
176,5786
563,73
563,93
563,1252
563,1389
563,1555
563,2340
563,2406
563,3438
563,4136
563,5686
563,5880
563,8023
567,5051
1236,1234
352,349
352,760
352,1154
352,3438
352,5623
825,73
825,699
825,2931
825,2932
825,2934
825,2935
825,2936
825,2937
825,1154
825,1389
825,1555
825,1614
825,1758
825,4114
1821,699
1821,3884
1821,1838
54,55
54,56
54,57
54,58
54,59
54,61
54,62
54,63
54,236
54,4967
55,249
55,1464
55,1697
55,2085
55,2086
55,2087
55,2088
55,2089
63,625
63,938
63,1401
63,2128
63,5456
63,5457
63,5458
63,5459
63,5460
249,93
249,353
1697,3750
1697,3753
2086,4086
2089,2796
2089,5203
2162,4199
2162,4201
1401,539
67,923
67,1155
67,2357
67,2358
69,1716
71,1936
71,2101
71,2103
71,2104
71,2105
71,2106
71,2107
71,2108
72,73
72,590
72,657
72,964
72,1409
72,1866
72,1867
72,1868
72,2375
73,705
73,1074
73,539
73,2375
76,295
76,2109
76,2110
76,2111
76,2112
76,2113
76,2115
2108,2113
657,349
657,353
657,1074
657,1126
964,539
964,1866
1409,1841
1409,2375
1868,3901
1074,760
1074,952
1074,79
1074,353
1074,1252
1074,1275
1074,3072
1074,3190
1074,3224
1074,3438
1074,4085
1074,4446
1074,5251
1074,5786
1074,8023
2109,4136
2112,1252
2113,4180
2113,4181
2113,4184
79,1154
79,1614
79,1615
79,3438
79,4802
79,5466
88,236
88,349
88,393
88,622
88,699
88,749
88,945
88,1275
88,1836
88,2340
88,3224
88,3514
88,5466
88,5623
88,5880
88,5998
353,349
353,760
353,3190
353,4967
354,349
354,852
354,393
354,1252
354,1758
354,4136
354,4802
354,4967
354,5466
354,5786
93,150
93,1126
93,622
93,1615
93,1836
93,2406
93,3190
93,4114
93,5686
93,5786
93,6813
349,2340
349,2406
349,4967
349,5786
1389,1252
1389,150
1389,1897
1389,3190
1389,3224
1389,3428
1389,3438
1389,3721
1389,5998
1389,8023
3151,1897
3151,2977
3151,4963
3151,4965
3151,3428
3151,3721
3151,3863
3151,4085
3151,5251
3151,5686
3151,5786
836,393
836,622
836,1555
836,1838
836,1897
836,2340
836,4606
836,5294
836,5466
150,154
150,156
150,760
150,1234
150,1252
150,1758
150,1897
150,2406
150,3428
150,4085
150,5251
1126,713
1126,945
1126,1127
1126,1128
