Source,Target
2044,96
92,4136
92,4881
95,175
95,6765
96,3496
237,620
237,1932
21,29
752,387
752,4229
1309,236
32,36
32,1190
36,54
40,2070
49,78
49,567
49,5037
49,7284
51,206
51,952
51,3233
51,4142
51,4915
51,4986
1625,2881
1625,4317
1720,259
2078,2580
2080,2607
2080,6693
78,284
78,1308
78,2532
78,4230
176,328
176,7252
176,3265
176,5724
567,990
567,6925
825,117
825,1576
825,3133
54,61
1697,1601
72,765
2105,3214
2105,6151
2105,3221
387,390
387,561
387,3144
284,1989
91,713
91,789
94,7273
2140,3722
2140,4583
1150,2582
1150,3250
1389,1752
1389,3192
355,6944
679,683
150,4135
150,5897
1126,3211
2137,1146
2137,3726
112,433
112,645
112,651
113,195
113,764
113,1138
113,2148
774,643
774,1330
433,892
645,2691
195,357
764,232
764,773
1138,3406
706,1267
706,1794
153,3021
435,6319
435,7298
163,2180
163,2181
2181,4211
175,306
929,1277
929,2410
328,3697
7252,7463
654,1099
189,632
189,2201
189,2202
632,2631
1330,1752
1330,3404
2202,759
2202,1433
2202,7341
789,2858
206,990
206,1321
212,1561
212,1218
1539,468
1539,1598
225,231
225,232
231,2244
327,319
327,5492
247,7360
254,2277
254,3265
2305,1070
2305,4937
2307,3716
2307,3726
2308,417
2308,7265
2280,468
2280,4270
390,1982
271,829
271,2319
307,1699
829,1915
1251,686
296,2412
306,5874
310,7330
795,6139
795,7453
319,323
323,1310
335,728
340,3316
357,366
366,2393
1395,3547
1598,1590
1598,3648
538,2582
538,1374
2410,1321
2410,4373
2410,4663
578,1278
578,4856
417,2439
2506,5854
1218,3316
455,2536
455,690
458,526
458,7298
990,3041
990,5428
2536,6415
1915,3080
493,498
493,690
498,2515
2515,948
2529,4230
1825,1820
1825,5915
2534,4830
2587,3679
541,2560
541,2566
1397,3147
561,3282
2578,1568
2592,1205
2592,6303
952,950
952,5047
2607,7360
2609,1205
2609,1684
840,1433
840,3129
2631,4368
620,2676
2674,4640
2674,6537
2676,4624
643,2713
2970,4368
2713,4344
2723,5707
2734,6676
686,2743
1223,1060
1223,7341
713,1321
716,1497
716,4136
1497,3556
2794,3098
2794,3716
728,4317
2800,7641
773,843
798,5215
1568,7561
2895,4760
2895,3722
844,6319
910,2988
5982,1187
5982,6754
1105,2024
3014,4191
3014,4830
945,2012
948,3254
950,957
1803,3047
1803,3218
3041,4859
1308,7324
3080,4881
3098,1549
1321,1383
1321,1385
1321,4870
1321,5760
1505,4673
1505,8064
3129,4943
3133,3221
1060,3155
3144,4960
3180,4983
3192,4224
1590,1593
3214,3676
3218,7682
3233,5032
3254,7257
1158,3282
1187,5915
1190,2012
1232,1855
1232,3311
3311,5773
3311,8093
1267,1276
1276,1362
1278,8085
1385,3445
3637,3915
1374,1382
1382,3470
3572,4753
4673,7561
3594,4191
1593,3679
3655,6520
3655,6765
3676,5304
3717,5332
3717,6139
3697,5322
3708,5452
3708,5454
3726,5342
1699,3943
1734,6003
3810,5417
3810,5760
1794,6676
1835,7385
3915,5354
4229,5674
8093,6922
1982,1987
6077,6693
6151,6849
4142,5637
4221,6922
4388,5155
4388,5773
4552,5897
4552,5900
4583,5921
4663,4995
4753,5293
4753,7828
4760,5414
4856,6061
4881,5503
4915,6098
4937,5990
5037,6161
5067,5155
5067,6180
5454,6062
6266,5625
6266,5772
5354,5581
5450,6489
5492,6437
5525,6456
5581,6486
5605,6508
5625,7664
5637,6540
5707,6600
6943,7664
7504,7682
6062,6537
6308,7284
6319,6939
6415,6982
6486,7019
7453,7647
7203,7408
7272,7324
7273,7478
7385,7592
