Source,Target
0,2
0,7
0,8
0,10
2,1274
4,11
5,2034
7,1159
7,1572
7,2004
7,2036
9,92
9,95
9,96
9,350
9,530
9,703
9,751
9,822
9,823
9,837
10,430
10,1574
10,2038
581,1720
1356,589
2045,2103
2046,1274
671,534
671,751
671,1042
671,1309
1159,300
1159,567
2004,2078
2034,1284
92,824
92,2057
95,25
95,752
95,1042
96,530
96,534
96,564
96,752
96,1042
96,1309
96,2057
350,49
350,752
350,837
350,1309
350,1365
350,2057
530,752
703,356
703,564
703,707
703,1309
703,1365
751,1042
751,1237
751,837
822,2070
823,49
837,707
837,752
837,1309
837,1365
837,2057
1574,766
2038,766
2038,2112
2038,2132
2041,1770
2041,2299
11,13
11,15
11,16
14,1373
14,2052
14,2078
15,2355
19,347
19,1571
19,2063
20,1909
20,1911
1373,1799
2051,589
2051,1169
2051,2102
2052,284
177,241
177,694
347,2149
2060,231
356,824
356,2070
531,824
531,1042
531,2070
21,26
21,31
25,534
25,752
25,824
25,1237
25,2091
31,2055
31,2056
31,2059
534,752
534,1365
534,2070
752,1656
752,1042
752,2057
824,49
824,1042
824,1365
1042,1365
1042,2057
1309,49
1309,1365
1765,1770
2055,57
32,35
32,36
32,39
39,510
39,1169
39,1446
39,2094
39,2095
39,2096
39,2097
40,1447
40,2067
40,2071
40,2072
40,140
2066,673
2072,2147
43,50
46,2074
46,2077
2015,527
2078,300
2078,1799
1322,961
1902,2079
2079,961
567,644
567,2125
55,1464
55,2086
60,2161
1095,2353
66,71
66,76
67,219
67,2358
71,2102
71,2104
72,405
72,590
72,656
72,964
72,1409
72,1866
72,1867
72,135
72,1597
2103,167
2103,2167
405,135
405,964
405,1409
656,135
656,2149
964,135
964,962
964,1866
1409,962
2112,300
2113,1018
77,80
77,85
80,300
80,1411
80,2118
5310,102
2118,2125
1799,2125
2140,1965
2416,406
4186,700
97,100
97,101
107,111
107,114
775,2150
433,1526
433,1369
764,770
764,1919
2145,1021
118,123
119,1274
119,2171
122,766
122,1317
125,1012
125,6712
2172,2281
636,2270
766,1317
129,137
133,2407
135,961
135,962
135,963
137,694
140,145
2167,167
2190,2270
241,673
185,188
185,194
189,632
189,2199
194,783
194,785
194,786
194,787
218,2303
2303,2334
231,2240
670,673
1770,272
292,2334
334,329
343,1457
398,399
398,406
406,2417
990,2718
