Source,Target
0,1
0,5
3,1356
3,1544
3,2045
5,2034
9,92
9,95
9,96
9,350
9,530
9,703
9,751
9,822
9,823
9,837
10,430
10,1574
10,2042
10,2043
581,1720
1356,589
2044,90
2044,96
2044,356
2044,703
2046,694
671,534
671,751
671,1042
671,1309
2004,224
2034,1284
2034,2082
2037,119
2037,2078
92,824
95,25
95,752
95,1042
96,90
96,530
96,534
96,564
96,752
96,1042
96,1309
350,752
350,837
350,1309
350,1365
530,90
530,752
703,356
703,564
703,707
703,1309
703,1365
751,1042
751,1237
751,837
837,28
837,90
837,707
837,752
837,1309
837,1365
237,1910
2038,2112
14,1373
14,2049
14,2050
19,2060
19,2061
19,2064
20,1909
20,1910
1373,1799
90,25
90,28
90,531
90,752
90,1042
90,1365
356,824
531,28
531,824
531,1042
1909,71
21,24
25,534
25,752
25,824
25,1237
25,2091
28,564
28,707
28,1042
28,1073
28,1309
28,1365
28,1656
31,2053
31,2054
31,2056
31,2058
31,2059
534,752
534,1365
752,1656
752,1042
824,1042
824,1365
1042,1365
1309,1365
2055,57
32,33
32,36
32,39
32,40
39,510
39,1169
39,1446
39,2094
39,2095
39,2096
39,2100
40,1447
40,2071
40,2072
2100,2134
2072,2105
43,50
43,53
46,2015
46,2077
46,2078
47,1058
47,1902
47,2084
2015,651
2015,527
2078,783
2084,130
2084,646
55,1464
55,1697
55,2085
60,180
60,696
60,2161
60,2162
60,2163
63,938
63,1401
63,5456
66,72
66,76
71,2101
71,2102
71,2104
71,2105
71,2106
71,2108
72,405
72,964
72,1409
72,1866
72,1868
72,135
76,2109
1936,2211
2103,2167
2105,242
2108,2113
405,135
405,964
405,1409
964,135
964,962
964,1866
1409,962
2113,1799
2116,256
77,81
77,82
80,737
80,1411
80,2118
80,2121
80,2123
82,111
85,2234
159,165
5310,102
737,1411
2118,2125
2139,2289
2124,200
2125,2206
97,98
97,100
97,102
107,111
107,112
112,650
112,651
113,764
113,1919
113,2145
113,2147
157,1067
157,1417
157,1778
157,2173
157,2177
433,1369
195,185
195,216
764,1919
118,121
118,123
119,2168
125,1012
125,6354
125,6712
636,2270
130,868
130,2153
130,2155
133,2408
135,961
135,962
140,144
140,145
140,148
2177,572
2181,746
2190,1484
2190,2270
241,235
185,189
188,527
188,2204
188,2206
188,2207
527,2204
202,204
211,1704
212,388
212,2222
216,221
216,222
216,224
221,224
221,2253
221,2256
235,238
235,243
2315,367
250,2305
250,2311
250,2312
2348,2362
329,335
329,338
367,372
