Source,Target
0,3
0,6
0,8
2,1274
3,540
3,581
3,2046
3,2048
5,356
7,1063
7,1572
7,2034
7,2035
7,2036
7,2037
9,92
9,95
9,96
9,350
9,530
9,703
9,751
9,822
9,823
9,837
10,1574
10,2039
10,2041
10,2042
10,2043
581,1720
1009,779
1356,589
1544,2035
2044,90
2044,96
2044,356
2044,703
671,534
671,751
671,1042
671,1309
1159,300
1159,567
1159,1379
1562,300
2004,2078
2034,2082
2036,2084
2037,2156
92,824
92,2057
95,25
95,752
95,1042
96,90
96,530
96,564
96,752
96,1042
96,1309
96,2057
350,752
350,837
350,1309
350,1365
350,2057
530,90
530,752
703,20
703,356
703,564
703,707
703,1309
703,1365
751,1042
751,1237
751,837
837,28
837,90
837,707
837,752
837,1309
837,1365
837,2057
237,1910
2038,766
2038,2132
2041,2250
14,1373
14,2049
14,2052
14,2078
19,2060
19,2062
19,2063
19,2064
20,90
20,356
20,531
1373,1799
2052,284
177,170
177,241
177,694
347,339
347,1704
1459,2234
2061,153
90,25
90,28
90,531
90,752
90,1042
90,1365
90,2057
356,824
531,28
531,824
531,1042
1436,1150
1436,766
1436,1317
1910,1138
21,30
25,534
25,752
25,824
25,1237
25,2091
26,2081
28,564
28,707
28,1042
28,1073
28,1309
28,1365
28,1656
30,153
31,270
31,1765
31,2053
31,2056
534,752
534,1365
752,1656
752,1042
752,2057
824,1042
824,1365
1042,1365
1042,2057
1309,1365
270,964
2055,57
2055,168
32,33
32,35
32,40
32,42
39,510
39,1169
39,2094
40,1447
40,2067
40,140
2072,2105
43,48
43,50
46,1625
46,2015
46,2076
46,2077
46,2078
47,1322
47,1902
47,2081
47,2082
47,2084
2076,161
2078,155
2078,1799
1322,961
2084,130
567,644
60,2164
63,938
63,2128
1464,775
66,71
66,76
67,2357
67,2358
71,2102
72,405
72,656
72,964
72,1409
72,1866
72,1867
76,2113
76,2117
219,539
219,1403
646,112
2103,167
2103,2167
405,964
405,1409
964,1866
2112,300
2113,1799
2116,256
77,81
77,83
77,163
80,300
80,737
80,1411
80,2120
80,2122
80,2219
82,111
83,163
85,2234
159,160
159,163
159,168
5310,102
300,217
737,1411
2122,229
1799,2125
4186,700
97,99
97,100
97,101
97,103
98,225
107,111
107,114
107,116
111,774
111,776
111,779
112,650
112,2183
113,764
157,1417
433,1369
764,766
118,119
118,122
118,126
118,127
119,1274
119,1347
122,766
122,1317
766,1317
129,130
129,137
130,492
130,819
130,1520
130,2154
130,2156
134,1369
137,694
1520,961
153,700
153,2166
2167,167
2177,572
163,2183
181,182
202,204
225,231
225,232
229,1090
229,2234
229,2235
229,2236
229,2238
1379,2317
366,2392
366,2396
1404,539
1532,1403
539,1403
