1,4
1,12
1,22
4,68
4,69
4,22
4,72
12,145
12,153
41,368
41,270
41,250
41,374
45,417
45,418
45,259
68,69
69,72
72,285
74,254
74,549
74,550
74,552
80,105
80,274
88,518
88,259
105,545
105,274
105,214
105,646
105,259
105,503
105,202
105,472
105,216
105,307
113,162
153,747
158,754
158,755
202,214
214,503
214,274
215,216
215,518
216,696
250,702
254,259
259,472
270,816
274,863
300,545
368,864
418,755
427,476
427,864
427,999
472,696
483,1035
549,765
549,816
552,788
552,887
788,887
816,823
894,983
1019,1068
