1,2
1,26
2,4
4,11
6,7
6,83
7,9
9,105
11,18
16,30
16,201
18,19
19,27
20,81
20,242
24,285
24,116
25,26
25,301
27,38
30,34
34,308
38,51
43,269
43,240
51,54
52,157
52,402
54,185
55,317
55,324
78,176
78,161
81,155
83,388
87,183
87,567
88,600
88,601
101,582
101,132
105,648
108,120
108,296
114,669
114,179
116,307
120,669
129,643
129,317
132,638
137,138
137,376
138,230
142,404
142,148
143,590
143,276
144,559
144,732
145,146
145,152
146,147
147,150
150,152
152,300
153,396
153,744
156,702
157,741
158,391
158,183
161,190
162,176
162,197
185,573
190,573
192,776
192,224
192,323
193,518
193,601
197,327
200,284
201,293
205,648
205,783
214,293
214,650
224,674
230,298
235,541
235,305
240,306
242,828
248,379
248,512
268,425
268,657
269,702
276,859
281,339
284,542
285,485
296,881
298,883
300,688
305,438
306,311
307,435
308,452
311,312
312,860
327,780
331,423
331,543
339,928
342,881
347,746
352,455
352,769
376,967
379,809
388,833
391,840
396,552
402,657
404,990
409,591
409,411
411,540
412,743
412,724
418,994
418,605
420,543
420,775
423,997
425,840
432,963
432,610
438,729
450,731
452,455
462,990
462,1009
485,605
500,537
512,992
518,592
535,1056
541,1009
542,833
552,729
555,1063
559,741
572,960
572,980
588,654
588,770
590,940
591,743
592,1074
593,745
593,1076
596,742
596,786
600,742
610,967
613,1019
643,645
650,775
654,656
656,953
658,935
658,987
688,884
703,783
724,945
728,731
728,1003
745,945
746,748
748,940
769,770
771,1104
771,953
780,786
799,926
809,833
828,1062
834,1108
859,1113
860,963
865,1113
884,1116
928,1062
960,1122
980,1068
987,1087
992,1003
997,1123
1017,1068
1017,1019
1087,1132
