1,2
1,6
1,10
1,14
1,15
1,16
1,27
2,13
2,16
2,10
2,24
2,33
2,8
2,4
4,63
6,8
8,22
10,113
10,114
10,126
14,168
14,169
14,178
14,179
15,187
16,30
16,212
16,217
17,115
17,24
21,250
21,39
23,54
23,42
23,284
24,285
24,182
24,176
24,167
24,291
24,292
24,33
25,227
25,39
27,95
30,317
30,323
30,49
30,194
31,330
31,245
31,241
38,270
38,254
38,353
39,227
39,314
40,354
41,135
41,191
42,105
42,372
42,271
42,332
42,354
42,45
45,419
45,349
45,425
49,105
49,437
49,321
49,56
50,52
50,81
50,354
50,191
51,448
51,278
52,81
52,333
52,340
52,457
56,251
63,506
70,330
70,182
73,467
73,545
76,117
76,567
78,183
78,176
78,121
81,586
81,155
86,378
86,95
93,602
93,603
93,118
94,231
94,606
101,196
101,638
102,339
105,183
105,420
105,227
105,203
110,669
112,333
112,271
112,165
112,114
113,176
113,162
113,168
113,532
113,120
114,569
115,673
117,569
118,517
118,684
119,169
119,569
120,569
120,166
120,165
120,669
120,181
121,168
126,684
131,135
131,703
134,448
134,140
135,606
135,311
135,467
135,714
137,321
140,721
155,586
155,344
156,687
156,268
162,297
166,182
176,220
176,761
176,182
179,669
181,344
182,231
182,762
182,532
182,292
183,566
186,711
186,638
187,567
194,439
196,207
204,217
204,291
207,390
207,473
207,364
233,439
233,816
241,316
250,252
250,429
250,284
251,420
251,437
254,677
257,660
264,847
264,849
268,425
268,767
271,372
271,398
278,564
285,540
285,506
285,508
297,882
301,482
301,849
314,558
316,349
317,322
320,517
320,321
321,429
321,322
321,442
322,568
329,673
329,420
330,375
330,711
333,420
333,390
339,761
339,933
340,365
344,677
344,564
344,549
352,467
353,568
353,954
354,767
354,365
358,378
358,515
358,962
375,391
391,979
419,848
420,543
422,824
422,957
423,997
423,660
425,929
427,998
427,868
427,517
429,546
471,513
471,808
471,848
477,933
477,1020
479,849
482,995
513,564
527,558
543,558
545,721
546,569
549,816
553,568
553,1060
554,824
554,868
564,762
564,849
564,957
564,660
564,1026
566,567
566,882
588,687
660,1060
660,962
660,664
687,703
707,853
707,954
709,849
711,900
757,808
757,848
757,1026
816,849
824,1036
847,1098
847,1035
847,1039
848,1045
849,1043
853,929
979,1123
995,1043
997,1123
1035,1043
1035,1039
1039,1043
1043,1098
1045,1112
1098,1112
