Source,Target
1200,1202
1202,1064
1202,1326
1202,1253
1202,1071
1791,1276
1791,1214
1791,1835
1791,1761
1472,1876
1472,917
1472,1725
1472,1168
1472,1469
1472,1070
1472,1536
1505,996
1505,1317
1505,1552
1505,991
1761,1471
1761,1162
1761,1835
1761,1086
1835,1086
1835,1262
1835,1471
1337,1911
1337,1860
1337,1909
1337,1865
1337,1537
1471,1133
1471,1214
1471,1442
1471,1909
1471,1086
1537,1498
1537,1856
1537,1220
641,629
641,1070
641,1086
1876,1469
1876,1070
1876,1536
1876,1739
1876,1304
1876,1725
1876,917
1876,1664
1086,1022
1086,1214
1086,596
1086,1660
1086,917
1317,991
1317,1838
1064,939
1064,1094
1064,1372
1760,1070
1760,1693
1070,1536
1070,917
1070,1469
991,1034
1540,1909
1540,1711
1347,1755
1347,1591
1469,1889
1469,917
1469,1536
1469,1354
1469,1739
1469,1664
1469,1725
1492,1194
996,1860
596,1233
596,917
596,1022
1536,1725
1536,1304
1536,917
1536,1357
1536,1690
939,1295
939,1154
1214,1911
1214,1797
1304,1725
1304,1759
1911,1865
1911,1521
1911,1909
1911,1860
1134,1474
1134,1725
1591,1176
1889,1546
917,1739
917,1057
917,1725
1660,1354
1660,1430
1394,1240
1240,1203
1240,1353
1240,1693
1521,1909
1909,1395
1909,1157
1909,1383
1154,1295
1154,1094
1725,1264
1860,1558
1046,1586
1046,1194
1586,1194
1030,1252
1357,1353
1664,1607
1664,1057
1670,1476
1220,1498
0,171
171,904
1208,1105
1264,1295
1607,1057
1797,1854
1253,1071
1739,1065
1711,1270
1157,1383
1133,1442
1133,899
899,1442
904,1224
