Source,Target
1323,897
1323,1891
1323,1047
1323,1811
1323,1460
1323,1753
1323,995
1323,1389
1323,980
1323,1407
1323,1730
1836,1485
1836,1769
1836,1196
1836,1327
1836,1718
1836,1369
1836,1272
1092,1846
1092,1753
1092,1398
1092,1860
1092,1485
927,1369
927,1026
927,1846
927,1195
927,1639
927,1405
927,1765
927,980
927,897
927,1460
927,1811
927,1513
927,1590
927,1312
927,1730
927,1851
1337,1911
1337,1327
1337,1585
1337,1626
1337,1860
1337,1805
1337,1045
1337,1441
1337,1369
1337,1161
1718,1846
1718,1327
1718,1817
1718,1196
1718,1626
1718,1197
1718,1485
1718,1369
1718,1312
1718,1458
1718,1523
1718,1911
1718,1769
1718,1513
1718,1590
1846,1614
1846,1485
1846,922
1846,1458
1846,1765
1846,1369
1846,897
1846,1195
1846,1161
1846,1312
1846,1851
1846,1272
1846,1817
1846,1026
1846,1590
1846,1434
1846,1639
1846,1513
1846,1405
1846,991
1846,1883
1734,1047
1734,1164
1734,1845
1734,1026
1734,980
1734,932
1734,1775
1734,907
1734,1312
1900,972
1900,1063
1900,1069
1389,1730
1389,1811
1389,1843
1389,1047
1765,1460
1765,1405
1765,1026
1765,1312
1765,1513
1765,1590
1765,1779
1765,1164
1765,1883
1765,1614
1765,1195
1765,1644
1765,897
1765,1272
1765,1730
1765,1639
1765,980
1765,1851
1399,932
1399,1721
1399,1398
1399,1730
1399,982
1399,1845
1399,980
1399,922
1399,1239
1399,1517
1730,1639
1730,1239
1730,1047
1730,1272
1730,1845
1730,1644
1730,1721
1730,1164
1730,1753
1730,1775
1730,995
1730,932
1730,1116
1730,1422
1730,982
1730,1110
1730,1614
1730,1517
1730,1407
1730,1891
1730,1026
1730,980
1730,1460
1730,1312
1730,907
1730,1485
1730,1195
1730,1513
1730,1811
1730,1538
980,1422
980,1460
980,1116
980,907
980,932
980,1026
980,995
980,1721
980,1891
980,1484
980,1047
980,1312
980,1164
980,1272
980,1775
980,1195
980,1753
980,1874
980,1239
980,1845
980,1644
1721,1110
1721,1644
1721,1026
1721,1239
1721,1047
1832,1207
1317,991
1317,1564
1317,1369
932,1775
932,995
932,1517
932,1026
932,982
932,1845
932,1843
1328,1050
991,1312
991,922
991,897
991,1590
1026,1590
1026,1775
1026,1460
1026,1312
1026,1883
1026,1517
1026,1845
1026,1753
1026,1164
1026,1369
1460,897
1460,995
1460,1639
1460,1272
1460,1590
1460,1369
1460,1434
1460,1513
1460,1851
1753,1272
1753,1196
1753,1407
1753,1047
1753,1845
1753,1769
1753,1110
1753,1891
1753,1485
897,1513
897,1805
897,1590
897,995
897,1458
897,1639
897,1312
897,1398
897,1769
897,922
1207,982
1485,1845
1485,1196
1485,1405
1485,1272
