Source,Target
2,3
2,141
2,182
2,56
2,278
2,257
2,288
2,206
2,96
2,74
2,7
2,232
2,127
2,94
2,103
2,259
2,67
2,205
2,243
2,180
2,104
2,251
2,162
2,218
2,187
2,188
2,8
2,76
2,241
2,261
2,168
2,32
2,54
2,170
3,105
3,191
3,148
3,188
3,67
3,155
3,48
3,261
3,243
3,106
3,241
3,200
3,182
3,173
3,198
3,194
3,46
3,177
3,96
3,232
3,140
3,32
3,210
3,180
3,260
3,56
3,320
3,185
3,165
3,178
3,309
3,259
3,205
3,288
3,104
3,277
3,168
3,206
3,68
3,278
3,141
3,127
3,253
3,94
3,17
3,187
3,235
3,30
3,19
3,162
3,74
3,170
3,18
3,257
3,14
3,11
3,8
3,147
3,306
3,167
3,254
3,218
7,18
7,107
7,262
7,165
7,241
7,11
7,200
7,46
7,148
7,213
7,198
7,8
7,147
7,9
7,309
7,236
7,279
7,178
7,232
7,67
7,113
7,185
7,167
7,94
7,30
7,260
7,155
7,19
7,191
7,243
7,278
7,257
7,127
7,261
7,168
7,194
7,182
7,253
7,54
7,259
7,140
7,104
7,28
7,319
7,205
7,48
7,32
7,235
7,218
7,141
7,96
7,180
7,162
7,105
7,108
7,188
7,249
7,177
7,306
8,9
8,88
8,46
8,173
8,261
8,167
8,182
8,67
8,56
8,168
8,180
8,320
8,309
8,148
8,162
8,140
8,165
8,30
8,155
8,288
8,235
8,18
8,253
8,206
8,232
8,170
8,14
8,218
8,236
8,48
8,94
8,259
8,210
8,177
8,19
8,107
8,191
8,96
8,243
8,194
8,141
8,262
8,185
8,188
8,32
8,279
8,260
8,319
8,17
8,127
8,113
8,11
8,178
8,147
8,200
8,251
8,205
8,278
9,187
9,278
9,113
9,191
9,17
9,261
9,178
9,107
9,306
9,182
9,253
9,94
9,165
9,288
9,170
9,30
9,155
9,19
9,218
9,127
9,205
9,277
9,243
9,198
9,148
9,168
9,162
11,319
11,104
11,147
11,107
11,19
11,127
11,241
11,29
11,235
11,257
11,279
11,180
11,218
11,141
11,206
11,194
11,32
11,261
11,278
11,48
11,148
11,165
11,306
11,80
11,155
11,173
11,251
11,30
11,72
11,249
11,191
11,188
11,167
11,103
11,134
11,255
11,46
11,67
14,155
14,314
14,236
14,205
14,218
14,288
14,170
14,261
14,167
14,210
14,177
14,262
14,185
14,48
14,141
14,162
14,180
14,182
14,200
14,243
14,94
14,168
14,206
17,218
17,168
17,165
17,306
17,279
17,182
17,155
17,173
17,28
17,277
17,261
17,257
17,187
17,205
17,140
17,141
17,206
17,243
17,309
17,232
17,260
17,19
17,94
17,191
17,170
17,198
17,68
18,209
18,279
18,141
18,103
18,46
18,241
18,155
18,218
18,185
18,262
18,165
18,180
18,48
18,30
18,67
18,28
18,200
18,96
18,170
18,206
18,140
18,147
18,259
18,32
18,56
18,148
18,249
18,257
18,127
18,306
18,74
18,261
19,314
19,278
19,253
19,191
19,309
19,178
19,243
19,104
19,165
19,148
19,30
19,147
19,113
19,108
19,155
19,272
19,232
19,107
19,127
19,279
19,319
19,235
19,218
19,180
19,198
19,54
19,102
28,259
28,141
28,127
28,148
28,80
28,106
28,105
28,68
28,72
28,155
28,140
28,206
28,254
28,185
28,306
28,46
28,198
28,96
29,30
29,67
29,209
29,180
29,236
29,241
29,249
29,218
29,103
29,194
29,80
29,134
29,167
29,148
29,314
29,272
29,279
29,165
29,213
29,185
29,206
30,178
30,177
30,180
30,260
30,253
30,210
30,127
30,191
30,134
30,165
30,107
30,162
30,32
30,251
30,320
30,241
30,185
30,235
30,54
30,218
30,141
30,319
30,140
30,213
30,206
30,306
30,309
30,67
30,46
30,243
30,314
30,105
30,104
32,67
32,141
32,251
32,167
32,48
32,46
32,108
32,236
32,278
32,180
32,232
32,306
32,205
32,210
32,127
32,194
32,104
32,288
32,170
32,187
32,206
32,94
32,188
32,241
32,262
32,178
32,253
32,320
32,259
32,185
32,198
32,54
32,260
32,155
32,257
32,218
32,165
32,279
32,168
32,177
32,319
32,103
32,140
32,261
32,243
32,200
32,107
32,76
32,162
46,279
46,249
46,210
46,155
46,241
46,218
46,94
46,127
46,262
46,251
46,105
46,113
46,134
46,254
46,180
46,167
46,141
46,185
46,162
46,108
46,261
46,319
46,168
46,177
46,48
46,88
46,104
46,200
46,67
46,165
46,320
46,170
48,168
48,261
48,127
48,140
48,155
48,210
48,206
48,259
48,185
48,194
48,198
48,260
48,241
48,262
48,178
48,243
48,235
48,96
48,170
48,177
48,105
48,319
48,141
48,94
48,165
48,320
48,205
48,148
48,162
48,232
48,147
48,188
48,309
48,200
48,253
48,306
48,288
48,74
48,167
48,180
48,218
48,67
48,187
48,107
48,182
48,257
48,68
54,259
54,191
54,72
54,320
54,103
54,255
54,74
54,209
54,232
54,185
54,257
54,76
54,180
54,241
54,67
54,104
54,205
54,261
54,218
54,170
54,206
54,155
56,188
56,320
56,260
56,218
56,306
56,141
56,104
56,261
56,107
56,259
56,74
56,206
56,140
56,96
67,104
67,236
67,162
67,210
67,108
67,170
67,309
67,253
67,79
67,88
67,235
67,134
67,188
67,200
67,180
67,259
67,141
67,320
67,306
67,107
67,261
67,279
67,147
67,278
67,262
67,140
67,319
67,205
67,103
67,185
67,94
67,155
67,206
67,251
67,167
67,113
67,260
67,168
67,173
67,257
67,177
67,249
67,241
67,198
67,127
67,218
67,182
67,187
67,178
67,165
68,107
68,105
68,198
68,188
68,148
68,168
68,259
68,260
68,147
68,127
68,218
68,165
72,209
72,104
72,167
72,261
72,278
72,96
