Source,Target
953,1670
1804,1898
1200,1202
1200,1574
1202,1326
1449,1860
1549,171
1448,1070
927,1611
927,1851
1235,1086
1366,1584
1472,1091
483,1086
483,1455
1021,1229
1437,1080
1085,1420
1813,1272
1569,1540
1360,1847
1794,1598
1703,1584
1222,1245
1126,1128
1424,1339
1730,1750
1086,1302
1086,1480
1086,1032
1086,1423
1086,917
1584,637
1584,1595
921,1404
1014,900
1688,596
1604,1247
1117,1263
1746,1020
1305,1656
978,1274
1469,1889
1492,1194
1467,1371
957,637
1692,1371
1529,1855
1620,1359
1620,1052
1043,1889
1427,1660
992,917
1214,1797
1272,973
1049,1534
1889,1546
1128,1650
917,903
1237,1030
1660,1430
1091,1890
1678,1387
1208,1105
1105,1890
