0,6925,1
1,6925,2.986014
1,8905,2.72549
2,6927,1
3,6929,1
4,6929,1
5,6929,0.361905
5,2709,0.337423
5,2651,0.533333
6,6929,0.514286
6,8830,0.666667
7,6929,1
8,6929,2.651802
8,7665,4.220455
8,9782,3.816667
8,9772,4.316667
8,9128,3.928205
8,7848,3.667949
8,2465,4.137121
9,6929,1
10,6933,2.45
10,5181,3.5
10,5019,2.45
11,6941,4.6
11,7943,3.415954
11,5592,3.791667
11,5077,4.6
12,6943,1
13,6945,1
14,6947,3.166667
14,9514,2.791667
15,6947,3.166667
15,9514,2.791667
16,6951,1
16,10287,0.666667
17,6953,3.279035
17,8417,3.708333
17,8487,3.761905
17,8508,3.984127
18,6957,3.066667
18,9235,2.828283
18,9733,0.5
18,7646,3.666667
18,5704,3.930556
18,4107,4
19,6961,1
20,6963,4.04842
20,7267,3.042857
20,7279,1.780556
20,7329,3.657143
20,8187,3.071429
20,8529,4.158442
20,9037,4.135897
20,10380,4.043223
20,10116,2.214286
20,6128,3.204167
20,5348,3.247619
20,4335,3.781746
21,6967,1
22,6967,1
23,6975,3.425
23,8691,3.416667
23,10189,2.958333
23,7198,3.95
23,7100,3.95
23,6356,3.022222
23,2155,0.150442
24,6979,1
25,6983,1
26,6983,1
27,6991,4.5
27,10343,3.45
27,5970,3.9
28,7003,2.475
28,5249,2.383333
29,7003,2.475
29,5249,2.383333
30,7003,1
31,7007,1
32,7015,1
33,7017,1
33,7309,1
33,8089,1
33,8215,0.541667
33,9538,0.541667
33,8372,0.3125
33,7916,1
33,4831,0.541667
33,4203,1
33,3197,0.266667
33,2393,0.3125
33,2221,1
34,7021,2.533333
34,7052,2.253968
35,7039,0.833333
35,9837,0.7
36,7041,1
36,7843,1
36,8387,0.188034
36,8443,3.080952
36,10613,0.201923
36,10258,0.538462
36,5750,1.645016
36,5331,1.377104
36,5141,0.261538
36,3839,0.576923
36,3535,1.701389
36,2367,2.951515
36,1995,1.18869
37,7057,0.75
37,9634,0.625
38,7059,1
38,9334,1
38,8174,1
38,6422,0.357143
38,6418,0.642857
38,5404,1
38,2929,0.642857
39,7063,1
39,7227,0.47619
39,9061,1
39,9593,1
39,9661,1
39,8948,1.361111
39,5317,0.378668
40,7065,0.6
40,7439,1
41,7067,1
42,7069,2.151987
42,4401,2.52322
43,7069,1
44,7079,0.52381
44,6048,1
44,2307,0.777778
45,7079,1.211111
45,9471,0.625
45,3239,1.458333
45,2147,1
46,7079,0.52381
46,6048,1
46,2307,0.777778
47,7081,2.291667
47,7622,2.75
48,7085,1
49,7101,1.9025
49,8391,2.382632
49,8689,1.911111
49,6146,1.830688
49,5772,2.8725
49,5426,4.035714
50,7103,1
51,7103,1.233032
51,8485,1
51,5578,2.866667
51,4315,2.866667
52,7103,1
53,6877,2.291228
53,7581,2.698413
53,9056,2.833333
53,2517,3.2
54,6877,1
55,6877,1
56,6883,1
57,6885,1
58,6885,2.45
58,7321,2.45
58,4603,2.535714
59,6893,1
60,6893,1
61,6899,0.4
61,6983,0.4
61,8375,1.138889
61,9254,1
61,8678,0.192308
61,5690,0.11746
61,5213,1.720486
61,3607,0.36
61,2909,1.375315
61,2513,1.125
62,6899,1
63,6901,1
64,6901,0.117936
64,8233,0.545455
64,9548,0.363636
64,9302,1
64,5778,0.109428
64,5586,0.318182
64,5570,0.290909
64,4019,0.215909
64,2795,0.363636
64,1649,0.636364
64,1429,0.272727
65,6901,2.894139
65,7625,2.25843
65,4771,0.525
65,2709,2.313363
66,6909,4.6
66,8005,4
66,9780,4.6
66,6482,4.6
67,6911,1
68,6917,1
68,6937,1
68,6556,0.363636
69,6923,1
70,6923,1
71,6923,1
72,6925,2.986014
72,8905,2.72549
73,7103,0.377778
73,2141,1
73,2063,0.666667
74,7103,1
75,7103,1.701681
75,5812,3.5
75,2881,2.7
76,7107,1
76,7683,1
76,9958,0.5
76,4845,1
77,7115,0.833333
77,8824,0.666667
78,7115,0.833333
78,8824,0.666667
79,7117,1
80,7117,2.475
80,10241,2.34965
81,7117,2.6
81,9034,2.164583
82,7117,1.465909
82,8956,2.75
82,8088,0.484848
83,7119,3.333333
83,8113,2.342857
84,7121,1
85,7121,0.444444
85,8206,0.259259
85,8052,0.375
85,5818,1
85,2337,0.444444
85,1717,1
86,7137,1
87,7137,2.024008
87,7389,3.772789
87,7731,1
87,7919,1
87,8273,1.930167
87,8429,1.664163
87,9152,1.705413
87,4663,1
87,4025,0.754167
87,2761,2.815051
87,2577,3.685119
87,2163,3.685119
87,2131,3.685119
87,1669,1.254808
88,7137,1
89,7137,2.14359
89,4603,2.342857
90,7141,1.902941
90,9854,1.623256
90,5984,2.377778
91,7141,1
92,7141,0.527778
92,10426,0.625
93,6851,1
94,6857,0.75
94,7085,0.75
95,6869,1
96,6871,1
97,6871,2.306818
97,9464,3.25
97,8382,1.861111
98,6871,2.20202
98,9402,3.333333
99,6875,2.291667
99,9574,3.333333
100,6875,1
101,6875,1
102,6877,1
103,6877,0.37037
103,10323,0.555556
103,9794,0.466667
104,6877,0.731534
104,7487,1
104,10077,2.542857
104,9697,1
104,9056,2.125
104,2149,1
105,6877,2.91345
105,7581,3.833333
105,7935,2.957576
105,5582,4.4
106,6877,1
107,7141,0.212963
107,7949,3.660714
107,7256,1.505952
107,4181,1.755882
107,2537,2.742857
107,2179,1
108,7145,1
109,7151,1
110,7151,3.583333
110,8253,4.5
110,8064,3.202564
110,2599,3.65368
111,7151,1
112,7151,1
113,7159,1
113,8275,1.267045
113,9509,0.288889
113,4865,1
113,4227,1.43254
114,7181,1
115,7185,0.583333
115,9444,0.625
116,7185,2.875
116,9644,4.15
116,3849,3.933333
116,2441,3.2
117,7185,0.666667
117,8890,0.590909
118,7187,1
119,7189,0.75
119,8449,0.541667
120,7189,1
121,6801,2.75
121,10437,2.75
122,6807,1
123,6809,1
123,8649,1.2
123,8228,0.620455
123,5484,0.583333
123,5153,1
123,4879,1
124,6811,1
125,6811,1
126,6813,0.625
126,10614,1
127,6817,1
128,6819,2.485714
128,8163,2.35
128,10365,0.705357
128,8334,0.961735
128,7216,0.597161
128,6854,1
128,3457,0.508297
128,3197,0.288889
128,1449,0.152263
129,6821,1
130,6829,4.777778
130,9535,4.777778
130,9758,3.761905
130,7314,4.777778
130,5904,3.586368
130,3741,4.777778
130,1639,3.852747
130,1591,4.777778
131,6831,1
132,7197,2.388889
132,8623,1.707792
132,8588,3.25
133,7203,0.466667
133,8209,2.516791
133,9869,2.613095
133,9762,2.626894
133,2709,2.24214
134,7205,2.983333
134,8749,3.543561
134,8987,3.400427
134,7836,3.594444
134,5910,4.022222
134,4777,3.316667
134,2497,2.459804
135,7205,2.910769
135,8749,3.405303
135,8987,2.761905
135,7836,3.7
135,4777,2.977949
135,2845,3.1
135,2497,2.495833
135,2397,3.972222
136,7209,3.539683
136,7591,1.950397
136,9642,1.709722
136,8996,3.785714
136,7914,0.5
136,5630,2.325
137,7211,3.296659
137,2185,3.888889
137,2017,4.055556
138,7211,1
139,7211,1.717207
139,7303,2.6
139,7833,2.966667
139,4649,1
139,2185,2.994709
140,7225,1
141,7237,3.4
141,7624,2.425
141,7130,2.642857
142,7241,1
142,9219,0.766024
142,10522,1.06713
142,10420,2.542857
142,9838,0.568012
142,8850,2.258741
142,8420,0.9
142,5996,1.434074
142,5171,3.253846
142,2075,0.686364
142,1565,2.34965
142,1439,1
143,6787,1
144,6789,0.555556
144,9073,0.583333
144,8640,0.583333
145,6793,2.291667
145,10287,2.75
146,6793,2.291667
146,8626,2.342857
147,6793,1
148,6795,1
149,6797,1
149,10194,1
149,10128,0.555556
150,6799,1
151,6801,0.666667
151,8441,1
152,7263,0.466667
152,8891,1
152,8452,0.215094
152,5410,0.6
152,5368,1
153,7267,2.666667
153,7329,3.806667
153,8529,3.571429
153,10116,2.272871
153,6128,3.439394
153,5348,3.495833
153,4335,3.238095
154,7269,3.2
154,8905,1.608187
154,9141,3
154,3241,1.738095
155,7273,0.833333
155,7793,0.754799
155,9007,0.833333
155,10241,1.513369
155,9034,0.841626
155,2305,1
156,7277,0.4
156,10679,1
156,4437,0.625
156,2259,0.625
157,7279,1.598413
157,7339,2.338384
157,10379,1.220513
157,5644,1.55
157,5558,0.702847
157,5446,1.484674
157,4483,1.461358
158,7279,0.515152
158,8509,0.833333
159,7279,0.126263
159,7429,1
159,7561,0.361111
159,8151,0.143369
159,9622,0.555556
159,8932,0.407407
159,8272,1
159,5678,0.209877
159,5506,0.149573
160,7279,1
161,6769,1
162,6769,1
163,6769,1.740132
163,7197,2.028571
163,8675,2.785714
164,6769,1
165,6769,1
166,6769,1
167,6769,1
168,6771,1
168,10665,1
168,1899,0.444444
169,6783,1
169,7789,0.625
170,7285,2.533333
170,7086,3.333333
171,7287,0.555556
171,7706,1
171,6060,0.428571
172,7297,1
173,7297,1
174,7297,1
175,7299,1
175,7835,1
175,8457,1.698413
175,9422,2.166667
176,7301,1.47619
176,7212,2.533333
176,4799,0.5
176,3611,0.339286
177,7307,1
178,7307,1
179,6743,1
180,6743,3.463889
180,7773,3.619048
180,8447,3.690789
180,5796,4.75
180,4901,4.25
180,2653,4.166667
180,1871,3.642857
181,6753,1
182,6759,1
183,6759,1
184,6759,1.111111
184,7349,2.342857
184,8979,1
184,8360,0.230769
184,6060,0.285714
184,2847,0.444444
185,6767,4.15
185,9045,4.15
185,3667,4.5
186,7311,4.5
186,8479,4.5
186,10279,3.666667
187,7313,1
187,7463,2.958333
187,7627,2.958333
187,7979,2.958333
187,9898,1.295833
187,9356,2.305556
187,2269,2.958333
188,7321,1
189,7325,3.597403
189,8931,4.5
189,10663,3.653846
190,7325,2.238095
190,7435,3.25
191,7331,0.525
191,9499,0.75
192,7331,0.55
192,7599,0.833333
193,6723,1
194,6723,2.220513
194,8213,3.25
195,6737,1
196,6737,1
197,6743,1
198,6743,1
199,6743,1
200,6743,1
201,7333,0.7
201,8191,0.558824
202,7337,1
203,7337,1
204,7337,1
205,7337,1
206,7337,1
207,7343,2.666667
207,7978,1
207,7184,1.109848
207,4709,2.833333
207,3495,2.666667
208,7345,1
208,7481,0.625
209,6717,2.70308
209,7419,2.986433
209,7831,3.321429
209,7985,2.667424
209,8637,3.013636
209,8847,3.966667
209,8058,4.058333
209,5884,2.70308
209,5538,4.058333
209,4281,3.966667
209,4103,4.058333
209,2875,2.262061
209,2447,1
210,6719,1
211,6721,1
211,5360,0.428571
211,3049,1
212,6723,0.303571
212,7081,0.357143
212,6870,1
212,2797,1
213,6723,1
214,6723,0.380952
214,8235,0.555556
214,9134,0.555556
215,7357,1
216,7357,1
217,7363,2.583333
217,10311,2.958333
218,7363,2.583333
218,10311,2.958333
219,7365,4
219,10217,3.119048
219,7600,4
219,7540,4
219,4163,4
220,7369,0.359649
220,4197,2.75
220,2873,1.143478
221,6677,3.333333
221,8415,2.75
222,6691,2.533333
222,7517,0.625
222,5918,1
222,5674,1.208333
223,6707,1
224,6707,1
225,6707,0.75
225,9258,0.576923
226,6709,1
227,6711,0.75
227,8487,0.583333
228,7369,1
229,7371,1
230,7373,0.53125
230,8091,0.5625
231,7373,1
232,7373,1
233,7373,0.375
233,9150,1
233,6326,0.555556
234,7373,1
235,6661,3
235,7849,3.207735
235,8151,1.243537
235,8673,1.30235
235,9881,2.270022
235,9768,3.207735
235,6654,2.881313
235,6096,3.110493
235,5848,1
235,5123,3.207735
235,4593,3.929293
235,3349,3.859091
235,2609,2.024309
235,2125,2.392408
235,1873,3.929293
235,1797,3.149003
235,1683,2.405801
236,6663,2.866667
236,7870,2.666667
237,6663,1
238,6669,2.342857
238,9598,3.333333
239,6671,1
240,6671,1
241,7373,1
242,7373,1
243,7373,1
244,7373,1
245,7373,1
246,7373,1
247,6655,1
248,6655,1
249,6657,1
250,6657,0.5
250,7733,0.384615
250,2263,1
251,6657,0.5
251,7361,1
251,2743,1
252,7375,1
253,7379,1.365079
253,8271,2.533333
253,4503,0.625
253,3907,1
254,7379,1
255,7381,1
256,7385,3.952381
256,8191,2.904762
256,5638,3.75
256,4361,3.708333
257,6635,0.666667
257,8223,0.555556
258,6639,1
259,6639,1
260,6639,2.821429
260,10171,2.983333
261,6643,1
262,6645,2.157037
262,9100,2.123162
263,7387,0.571429
263,8908,1
264,7387,2.291667
264,1969,3.333333
265,7387,1
266,7387,1.361111
266,8817,0.555556
266,9262,2.75
267,7391,3.333333
267,10070,2.533333
268,7395,3.333333
268,3273,2.416667
269,6633,0.833333
269,9662,1
270,6633,0.666667
270,10433,0.55
271,6633,0.833333
271,9662,1
272,6635,0.666667
272,7857,0.666667
273,6635,1
274,7405,0.75
274,6036,0.512821
275,7409,1
276,7409,1
277,7409,0.666667
277,8292,0.535714
278,7411,1
279,6615,1
280,6615,1.738604
280,8437,2.220128
280,10294,3.889339
280,10158,3.822007
280,10021,1.776987
280,9682,2.293498
280,9146,3.959862
280,8332,2.798295
280,8228,2.41461
280,8090,4.004921
280,7830,2.458333
280,6044,0.871148
280,5524,2.751832
280,5167,0.614583
280,3503,1.697059
280,2909,1.469532
280,2661,3.029221
280,2237,1.811486
281,6615,1
282,6617,2.75
282,6813,1.666667
282,9377,0.351852
283,6629,1
284,7413,1
284,7538,0.75
285,7417,1
286,7421,2.583333
286,9430,2.142857
286,7632,2.666667
286,3275,0.3125
287,7425,1
288,7431,2.121795
288,8445,3.25
289,6615,1
290,6615,2.061667
290,7103,2.205357
291,6615,2.061667
291,7103,2.205357
292,6615,1
293,6615,0.625
293,8476,1.647953
293,7826,2.766667
293,5524,1.27381
293,5099,0.5625
293,4497,2.6
293,2691,0.220588
293,2339,2.766667
294,7431,2.121795
294,8445,3.25
295,7431,1
296,7433,1
296,7394,0.75
297,7437,2.183333
297,4175,2.533333
298,7437,1
299,6611,2.810119
299,6719,2.272917
299,8373,2.752778
299,8707,3.448413
299,10387,2.6375
299,10332,2.175521
299,9938,2.939324
299,2677,2.931155
300,6611,1.237799
300,6879,0.833333
300,6072,1.737395
301,6611,1
302,6611,1
303,6611,3.274621
303,10332,3.37401
303,9230,4.082251
303,6072,3.743056
304,7437,1
305,7437,1
306,7437,1
307,7441,1
308,7447,2.220513
308,6498,3.25
309,6601,3.523621
309,7743,3.984127
309,8182,3.677083
309,2271,3.689367
310,6607,4.666667
310,6923,3.694444
310,7295,4.666667
310,7875,3.738636
310,10188,3.298913
311,6611,1
312,6611,1
313,6611,2.970528
313,7155,3.216667
313,10332,2.531579
313,9938,2.819231
313,9230,3.236667
313,6072,2.834118
313,5984,1.803895
314,7447,2.220513
314,6498,3.25
315,7453,4.6
315,10324,3.563636
315,9946,4.6
315,5051,3.121429
316,7455,2.942857
316,5239,3.166667
317,7455,3.873016
317,8745,4.6
317,5239,4.166667
317,3187,3.533333
318,7457,2.542857
318,9665,3.25
319,6587,3.541667
319,6745,4.083333
319,8624,2.967532
319,2401,4
320,6597,0.666667
320,9965,1
320,9930,0.666667
321,6599,0.357143
321,7905,1.321429
321,10227,2.625
321,8962,1.151471
321,5325,2.625
321,4179,2.625
321,4135,1.694444
322,6601,3.050523
322,6605,4.414286
322,7743,3.3875
322,8544,2.670746
322,4627,4.321429
322,2547,4.321429
323,7457,2.542857
323,9665,3.25
324,7457,1
325,7459,1
326,7467,0.555556
326,8085,1
326,8086,1
327,6573,1
328,6583,4.158333
328,6717,3.147727
328,7037,4.158333
328,7985,3.106555
328,7999,3.408615
328,7430,3.247159
328,5884,3.147727
328,4021,3.33113
328,2875,3.308081
328,2203,4.158333
329,6583,4.158333
329,6717,3.147727
329,7037,4.158333
329,7985,3.106555
329,7999,3.408615
329,7430,3.247159
329,5884,3.147727
329,4021,3.33113
329,2875,3.308081
329,2203,4.158333
330,6585,2.253968
330,10193,2.253968
330,8926,2.253968
330,5470,1
330,4403,1
330,3565,0.3
330,2851,2.253968
330,2765,0.183333
331,7467,1
332,7473,1.622222
332,9794,1.541667
332,9775,1.201389
332,2495,0.35
333,7479,2.0425
333,7793,1.360532
333,8617,0.583333
333,8777,2.8875
333,7258,3.388889
333,5690,1.156641
334,7485,1
335,6565,1
335,9899,0.5
335,2227,1
336,6569,0.75
336,8167,0.52
337,6569,1
338,6573,1
339,6573,1
340,7489,1
341,7489,0.6
341,6908,0.533333
342,7493,1
343,7493,1
344,7497,1
344,9669,0.53125
345,6547,2.939683
345,8399,3.75
345,8866,3.123889
345,6846,2.699167
345,5718,2.460446
345,5690,2.980131
345,4483,2.402279
345,3439,2.430606
345,2571,2.98
345,1709,2.097877
346,6549,3.333333
346,8987,2.167832
347,6557,1
348,6561,3.333333
348,10164,2.095455
349,7501,1
349,3601,1.527778
349,3411,2
350,7505,0.4
350,7574,2.75
350,7144,2.75
351,7505,2.54823
351,9195,2.761616
351,9377,2.189706
351,10534,2.629167
351,6462,2.134524
351,3961,0.366667
352,7509,0.55
352,8042,1
353,6547,0.89134
353,6623,1
353,6893,0.352941
353,7089,1.70303
354,6547,1
355,6547,1
356,6547,1
357,7509,1
358,7513,0.975758
358,8515,1.311111
358,9169,1
358,9642,0.307692
359,7513,1
360,7513,1.183333
360,8515,1.4
360,4741,2.833333
360,2725,1
360,2111,2.666667
361,6529,2.942857
361,6540,2.791667
362,6543,1
362,5934,0.666667
363,6547,1
364,6547,1.039434
364,8507,3
364,10253,1
364,8108,2.916667
364,5964,2.916667
365,7517,1
366,7523,2.75
366,1907,2.291667
367,7525,1
368,7527,1
369,6509,1
370,6509,2.083333
370,8938,0.666667
370,5259,2.333333
370,2319,2.333333
371,6517,1
372,6529,2.942857
372,6540,2.791667
373,7527,1
374,7527,1
375,7529,1
376,7557,2.85
376,8888,3.125
377,6491,2.183333
377,6547,1.680952
377,8159,3.008497
377,10013,1
377,5690,1.71651
377,5472,2.63479
377,5446,1.965302
377,4679,2.183333
377,4483,2.177976
377,2303,1.831426
377,2293,1.85473
378,6501,1
379,6505,1.541667
379,7113,1.232143
379,8549,1
379,9854,0.754834
379,10343,1.567139
379,10318,0.664423
379,10272,1.466667
379,9671,0.951323
379,8548,2.849733
379,8522,2.138716
379,8476,1.662619
379,8110,1.726923
379,6092,2.519669
379,6028,1.032666
379,5984,1.115686
379,4929,2.849733
379,3491,2.010965
379,2769,2.519669
379,2691,0.570959
379,2621,1.840556
379,2341,3.270786
379,2237,1.452273
380,6507,1
381,7557,1.625
381,9288,0.928775
381,8888,1.933333
381,8018,0.945455
382,7557,1.965909
382,8888,2.277778
382,8018,0.444444
383,7557,3.628571
383,8888,3.85
383,5157,4.5
384,7561,0.625
384,4241,0.75
385,6481,3.333333
385,9779,2.533333
386,6483,1
387,6485,4.5
387,9522,3.342857
387,8524,4.5
388,7561,1
389,7565,1
390,7565,2.434615
390,7963,1.626923
390,8429,1.557767
390,10326,2.962454
390,9610,2.601282
390,9346,2.962454
390,9116,2.434921
390,5824,2.421429
390,2565,0.173554
390,1847,2.412698
390,1791,2.543269
391,6471,0.75
391,7820,0.571429
392,6475,4.5
392,9379,4.5
392,9497,3.45
393,6477,3.666667
393,4215,3.535714
393,3485,3.9
394,6479,1
394,10174,1
394,5844,0.444444
395,7569,1
396,7571,1
397,7571,1
398,7571,0.5625
398,9333,0.666667
399,6461,0.75
399,4247,1
400,6465,1
401,6467,2.542857
401,9914,1.986111
401,5476,1
401,3453,2.742857
401,3451,1.250909
401,3407,1.555556
402,6469,3.333333
402,10152,2.133929
403,7571,1.21978
403,9269,1
403,8386,1.231818
403,7088,0.638872
403,6544,1
403,3379,1
404,7577,1
404,8501,1
404,5480,0.666667
405,7579,1
406,7583,1
407,6455,2.75
407,10445,3.333333
408,6455,0.666667
408,7625,0.502439
409,6457,1
410,7583,2.253968
410,9872,2.291667
411,7583,1
412,7583,1
413,6439,4.301136
413,8245,3.834967
413,8369,3.726084
