Source,Target
0,27
0,28
0,40
0,69
0,88
0,94
0,97
0,108
0,112
0,116
0,118
0,126
0,128
0,139
0,155
0,172
0,194
0,204
0,207
0,212
0,230
0,234
0,248
0,253
0,266
0,269
0,270
0,287
0,289
0,297
0,305
0,308
0,317
0,331
0,340
0,355
0,361
0,366
0,373
27,27
28,126
28,417
28,801
28,1118
28,1171
28,2176
28,2747
28,3526
28,3780
28,3798
28,4579
28,5361
28,5780
28,5787
40,40
97,384
108,108
116,116
118,118
126,126
128,128
207,384
248,248
248,384
248,475
248,579
248,3946
248,4912
248,4916
248,4925
475,475
475,903
475,2183
475,2200
475,2203
475,2224
475,2240
475,2241
475,2247
475,2265
475,2282
759,759
903,579
903,903
903,3396
903,4046
903,4047
903,4048
903,4050
903,4052
903,4053
903,4054
903,4055
903,4057
959,3526
1094,1094
1098,4458
1117,4076
1117,4155
1117,4164
1117,5502
1118,4076
1119,5873
1196,1718
1196,6391
1197,3554
1309,1309
1398,1398
1408,1408
1423,1423
1424,3964
1442,1442
1458,1458
1565,1565
1565,6355
1573,5935
1718,1718
1729,1729
1732,5119
1907,1907
1917,1917
1985,1985
2178,2178
579,384
579,579
579,3524
579,5457
801,4778
801,4790
801,4791
801,4792
801,4793
801,4796
801,4797
801,4798
801,4803
801,4825
801,4826
3968,3968
862,862
862,2481
862,2483
863,2241
863,3886
878,4575
912,3593
2580,2580
2806,2806
2836,2836
2841,2841
3190,3190
3330,3330
3825,3825
4523,4523
4534,4534
4543,4543
4575,4575
5686,5686
5687,5687
2607,2607
2649,2649
2809,2809
2887,2887
2203,2203
3253,2483
3817,3817
3164,3164
3652,3652
3724,3724
3220,3220
3526,3526
3780,3780
3780,4091
5361,5360
5361,5361
5361,5938
699,699
791,791
3170,3170
4289,4290
825,825
4073,384
4073,4073
4073,4083
4073,4158
6351,6351
4763,4763
3345,3345
4262,4069
4262,4075
4262,4158
4267,4267
2964,2964
4140,4140
4147,4147
384,384
384,2240
384,3085
384,3389
384,4047
384,4050
384,4055
384,4057
384,4067
384,4068
384,4069
384,4070
384,4071
384,4072
384,4074
384,4075
384,4076
384,4077
384,4078
384,4079
384,4080
384,4081
384,4082
384,4083
384,4084
384,4085
384,4086
384,4087
384,4088
384,4089
3741,3741
6161,6161
3459,3459
4912,4912
4067,2183
4067,4067
4068,2183
4069,2183
4069,4069
4070,2183
4072,4072
4077,2183
4078,2183
4079,4079
4080,2183
4081,2183
4082,2183
4084,2183
4084,4084
4085,2183
4086,2183
4088,2183
4957,4957
2224,2224
3291,2183
3291,3291
4156,2183
4156,4156
2183,2200
2183,3079
2183,3089
2183,4046
2183,4048
2183,4052
2183,4053
2183,4054
2183,4155
2183,4157
2183,4158
2183,4159
2183,4160
2183,4161
2183,4162
2183,4163
2183,4164
2183,4165
2183,4166
2183,4167
2183,4168
2241,2241
2503,2503
2539,2539
3646,3646
3646,5393
4452,4452
3264,3264
4803,4803
1022,1022
4048,4048
1048,1048
5039,5039
2991,2991
2427,2427
4911,4911
2454,2454
2438,2438
5252,5252
4164,4164
2291,2291
5000,6176
5007,5007
4520,4520
5884,5884
3073,5920
3877,3877
3842,3842
3849,3849
4854,3753
5197,5197
6038,6038
6227,6227
3917,3917
5933,5933
3778,3778
3433,3433
5949,5949
4124,4124
4201,4201
