Source,Target
0,1
0,2
0,3
0,4
0,5
0,6
0,11
0,14
0,17
0,55
0,95
0,96
0,104
0,113
0,120
0,125
0,128
0,142
0,144
0,152
0,153
0,154
0,156
0,159
0,160
0,161
0,162
0,163
0,165
0,166
0,169
0,172
0,175
0,177
0,178
0,185
0,194
0,202
0,204
0,205
0,211
0,218
0,225
0,228
0,237
0,239
0,260
0,262
0,268
0,271
0,278
0,286
0,291
0,295
0,303
0,316
0,330
0,336
0,353
0,354
0,355
0,357
0,365
0,370
0,371
0,375
0,376
0,378
1,1
1,2
1,3
1,4
1,5
1,6
1,430
1,499
1,833
1,959
1,997
1,998
1,1058
1,1060
1,1066
1,1071
1,1075
1,1089
1,1097
1,1098
1,1099
1,1100
1,1106
1,1110
1,1113
1,1114
1,1115
1,1123
1,1129
1,1131
1,1133
1,1134
1,1137
1,1140
1,1141
1,1144
1,1145
1,1148
1,1149
1,1150
1,1152
1,1157
1,1158
1,1159
1,1160
1,1161
1,1167
1,1169
1,1170
1,1173
1,1175
1,1183
1,1184
1,1186
1,1193
1,1195
1,1199
1,1202
1,1205
1,1207
1,1210
1,1211
1,1213
1,1215
1,1223
1,1226
1,1227
1,1229
1,1230
1,1231
1,1232
1,1234
1,1237
1,1238
1,1239
1,1241
1,1244
1,1245
1,1246
1,1248
1,1249
1,1250
1,1252
1,1254
1,1256
1,1257
1,1263
1,1264
1,1265
1,1266
1,1270
1,1289
1,1290
1,1293
1,1297
1,1302
1,1304
1,1305
1,1306
1,1309
1,1313
1,1314
1,1315
1,1321
1,1322
1,1327
1,1329
1,1330
1,1331
1,1333
1,1340
1,1341
1,1344
1,1347
1,1351
1,1355
1,1356
1,1357
1,1358
1,1360
1,1363
1,1367
1,1369
1,1370
1,1373
1,1376
1,1377
1,1378
1,1379
1,1381
1,1385
1,1387
1,1388
1,1389
1,1392
1,1394
1,1395
1,1405
1,1407
1,1413
1,1416
1,1419
1,1420
1,1421
1,1422
1,1425
1,1428
1,1430
1,1431
1,1432
1,1433
1,1436
1,1438
1,1440
1,1444
1,1448
1,1451
1,1452
1,1454
1,1455
1,1456
1,1457
1,1460
1,1461
1,1462
1,1463
1,1468
1,1471
1,1474
1,1475
1,1478
1,1480
1,1484
1,1488
1,1492
1,1494
1,1501
1,1507
1,1508
1,1511
1,1512
1,1516
1,1517
1,1518
1,1524
1,1525
1,1529
1,1535
1,1536
1,1538
1,1542
1,1544
1,1545
1,1548
1,1549
1,1554
1,1556
1,1561
1,1562
1,1566
1,1569
1,1570
1,1571
1,1572
1,1578
1,1580
1,1581
1,1589
1,1591
1,1593
1,1595
1,1598
1,1603
1,1607
1,1611
1,1614
1,1615
1,1617
1,1619
1,1620
1,1622
1,1627
1,1628
1,1629
1,1631
1,1634
1,1635
1,1637
1,1647
1,1650
1,1651
1,1652
1,1653
1,1662
1,1664
1,1670
1,1671
1,1673
1,1676
1,1683
1,1684
1,1687
1,1689
1,1690
1,1691
1,1692
1,1697
1,1698
1,1702
1,1705
1,1709
1,1710
1,1719
1,1724
1,1731
1,1735
1,1737
1,1741
1,1742
1,1747
1,1748
1,1749
1,1750
1,1754
1,1775
1,1779
1,1781
1,1782
1,1784
1,1787
1,1790
1,1793
1,1801
1,1802
1,1815
1,1822
1,1824
1,1827
1,1828
1,1829
1,1830
1,1832
1,1838
1,1848
1,1849
1,1850
1,1851
1,1852
1,1854
1,1860
1,1862
1,1863
1,1864
1,1866
1,1870
1,1873
1,1874
1,1883
1,1886
1,1887
1,1888
1,1892
1,1905
1,1912
1,1913
1,1916
1,1919
1,1923
1,1925
1,1930
1,1932
1,1944
1,1952
1,1955
1,1956
1,1957
1,1959
1,1960
1,1961
1,1963
1,1970
1,1973
1,1974
1,1979
1,1982
1,1987
1,1988
1,1990
1,1991
1,1992
1,1995
1,2000
1,2011
1,2017
1,2020
1,2022
1,2023
1,2026
1,2028
1,2032
1,2035
1,2040
1,2044
1,2049
1,2052
1,2053
1,2057
1,2060
1,2066
1,2069
1,2070
1,2073
1,2076
1,2078
1,2085
1,2087
1,2089
1,2091
1,2093
1,2094
1,2095
1,2108
1,2124
1,2125
1,2132
1,2138
1,2140
1,2143
1,2145
1,2157
1,2158
1,2160
1,2165
1,2168
1,2169
1,2173
1,2175
1,2178
2,3
2,4
2,5
2,6
2,440
2,457
2,460
2,465
2,466
2,831
2,2546
2,3322
2,3331
2,3967
2,3969
2,3970
2,3972
2,3973
2,3974
2,3976
2,3977
2,3979
2,3980
2,3981
2,3982
2,3985
2,3988
2,3990
2,3991
2,3993
2,3998
2,3999
2,4000
2,4003
2,4005
2,4006
2,4008
2,4012
2,4015
2,4017
2,4020
2,4021
2,4022
2,4024
2,4025
2,4028
2,4033
2,4034
2,4036
2,4039
3,4
3,5
3,6
3,3897
4,5
4,6
4,861
4,862
4,870
4,873
4,875
4,877
4,878
4,879
4,885
4,886
4,888
4,889
4,890
4,891
4,894
5,6
5,398
5,407
5,408
5,426
5,427
5,431
5,435
5,492
5,617
5,897
5,898
5,906
5,908
5,909
5,910
5,911
5,912
5,915
5,916
5,917
5,918
5,919
5,924
5,925
5,929
5,934
5,935
5,942
6,6
6,432
6,447
6,545
6,2552
6,2560
6,2562
6,2915
6,2926
6,3318
6,3321
6,3328
6,3404
6,3410
6,3740
6,3825
6,3837
6,3953
6,3965
6,4040
6,4107
6,4402
6,4418
6,4424
6,4425
6,4434
6,4454
6,4469
6,4528
6,4541
6,4542
6,4545
6,4550
6,4551
6,4552
6,4553
6,4555
6,4556
6,4557
6,4559
6,4560
6,4561
6,4562
6,4563
6,4564
6,4565
6,4566
6,4568
6,4569
6,4570
6,4571
6,4574
6,4575
6,4580
6,4582
6,4583
6,4588
6,4590
6,4591
6,4594
6,4595
6,4596
6,4597
6,4598
6,4600
6,4601
6,4602
6,4606
6,4607
6,4610
6,4612
6,4614
6,4616
6,4617
6,4618
6,4619
6,4621
6,4622
6,4623
6,4624
6,4627
6,4629
6,4634
6,4635
6,4636
6,4637
6,4638
6,4642
6,4643
6,4646
6,4647
6,4649
6,4651
6,4652
6,4655
6,4657
6,4661
6,4665
6,4666
6,4667
6,4669
6,4674
6,4675
6,4677
6,4681
6,4683
6,4684
6,4685
6,4686
6,4687
6,4688
6,4689
6,4690
6,4692
6,4693
6,4694
6,4699
17,17
125,1066
128,128
144,144
165,1387
177,177
178,1066
211,211
211,1428
211,1454
211,1474
211,1475
228,303
237,237
260,260
271,1620
336,336
371,371
833,833
998,998
1066,1137
1089,1089
1129,1129
1137,1137
1137,1992
1210,1210
1213,1213
1305,1305
1305,4649
1309,1309
1340,1340
1360,1360
1385,1385
1419,1419
1419,1611
1431,1431
1454,1454
1478,1478
1488,1488
1492,1492
1501,1501
1570,1570
1570,3969
1572,1572
1731,1741
1741,1741
1854,1854
1887,1887
1892,1892
1992,1992
2026,2026
2070,2070
2087,2087
2125,2125
2158,2158
2178,2178
3322,3322
3969,3969
3976,3976
3991,3998
