Source,Target
0,1
0,2
0,6
0,7
0,8
0,9
0,15
0,19
0,21
0,22
0,28
0,43
0,56
0,62
0,64
0,65
0,97
0,117
0,129
0,161
0,162
0,218
0,237
0,248
1,2
1,4
1,5
1,6
1,7
1,8
1,9
1,10
1,20
1,21
1,22
1,28
1,41
1,47
1,52
1,56
1,57
1,60
1,61
1,67
1,82
1,214
1,438
1,475
1,490
1,551
1,629
1,631
1,769
1,780
1,800
1,810
1,843
1,847
1,922
1,930
1,959
1,998
1,1032
1,1091
1,1092
1,1106
1,1108
1,1112
1,1118
1,1160
1,1177
1,1208
1,1225
1,1234
1,1246
1,1254
1,1285
1,1291
1,1331
1,1346
1,1384
1,1418
1,1458
1,1464
1,1466
1,1495
1,1518
1,1558
1,1570
1,1591
1,1625
1,1633
1,1728
1,1808
1,2091
1,2109
1,2161
2,6
2,8
2,28
2,38
2,41
2,248
2,440
2,476
2,579
2,604
2,739
2,801
2,802
2,901
2,902
2,3845
2,3893
2,3969
3,26
3,28
3,476
3,3506
3,3895
4,6
4,475
4,859
4,878
4,892
5,20
5,28
5,519
5,543
5,801
5,817
5,900
5,917
6,7
6,8
6,9
6,16
6,21
6,24
6,41
6,67
6,456
6,847
6,2617
6,2791
6,3058
6,3316
6,3330
6,3410
6,3735
6,3932
6,4302
6,4398
6,4536
6,4547
6,4573
6,4579
6,4603
6,4610
6,4662
7,28
7,52
7,93
7,622
7,653
7,657
7,848
7,1112
7,2610
7,4362
7,4426
7,4620
7,4680
7,5988
7,5991
7,5999
7,6005
7,6006
7,6027
8,63
8,539
8,2464
8,3532
8,3534
8,3536
8,3540
8,3545
9,15
9,21
9,22
9,41
9,248
9,663
9,1032
9,1118
9,1744
9,2567
9,2581
9,2610
9,2611
9,2620
9,2710
9,2902
16,1045
19,5297
20,4981
21,536
21,550
21,801
21,3845
21,4762
24,3745
24,5622
26,3229
28,2188
28,2204
28,2414
28,3370
28,3435
28,3486
28,4998
38,5676
41,650
41,671
41,750
41,757
47,4381
51,456
51,550
52,5546
56,5092
57,4884
59,3925
60,4486
61,2218
62,2477
62,6217
63,4884
64,4273
65,1117
82,6427
97,384
117,6035
207,384
248,902
248,4913
248,4922
438,2295
475,469
475,2182
475,2183
475,2185
475,2245
475,2252
490,3415
551,437
551,1045
551,1046
551,2218
551,3294
551,3300
843,1014
843,1019
847,3056
847,5818
930,4967
998,491
1032,5032
1092,2447
1112,439
1118,3796
1285,4411
1291,4756
1346,5637
1384,6185
1418,4991
1418,5023
1728,3859
468,469
468,470
579,2407
653,4873
739,5974
801,4801
801,4804
801,4814
801,4833
801,4838
801,4841
858,1000
901,3000
902,2960
902,3389
3893,6159
859,981
878,6200
892,3004
817,988
917,4091
456,815
456,963
456,2327
456,2347
456,2382
456,2383
2617,3309
3058,3481
3058,3494
3058,3810
3058,5911
3330,3329
3932,6315
4302,4929
4398,2291
848,3336
848,5710
2610,3754
2610,3765
2610,4789
4362,6201
2464,3589
3532,3585
3536,6102
3545,5148
663,5578
1045,3819
1045,3831
536,4945
550,437
550,4253
550,5335
1013,2181
1013,4861
2188,5893
2204,5324
3435,6267
4998,5823
2181,3367
2218,3057
2218,3062
437,5469
384,4078
4922,5824
3085,2405
3085,2407
491,2407
439,4156
5469,6338
2313,4861
3415,3417
2407,3078
2407,3181
3796,2956
3796,5521
3796,5847
4783,5144
4804,5301
988,3186
3000,6335
6200,6199
5324,5866
3062,3491
2405,3086
4929,5483
3810,5435
