Source,Target
0,1
0,3
0,5
0,9
0,16
0,20
0,24
0,28
0,38
0,45
0,48
0,51
0,54
0,58
0,59
0,60
0,63
0,65
0,67
0,129
0,131
0,183
0,199
0,247
0,248
1,1
1,3
1,5
1,9
1,16
1,20
1,28
1,38
1,45
1,48
1,51
1,59
1,60
1,63
1,67
1,131
1,183
1,199
1,247
1,397
1,421
1,432
1,497
1,498
1,500
1,508
1,510
1,556
1,581
1,582
1,660
1,722
1,759
1,1014
1,1022
1,1029
1,1032
3,5
3,9
3,16
3,20
3,24
3,28
3,38
3,45
3,48
3,51
3,60
3,63
3,65
3,67
3,131
3,183
3,199
3,248
3,1653
3,1657
3,421
3,432
3,1661
3,497
3,498
3,500
3,508
3,510
3,1706
5,9
5,16
5,20
5,24
5,28
5,38
5,45
5,51
5,60
5,63
5,67
5,131
5,183
5,199
5,248
5,1857
5,1653
5,1657
5,421
5,1661
5,498
5,500
5,1893
5,508
5,510
9,9
9,16
9,20
9,24
9,28
9,38
9,45
9,48
9,51
9,59
9,60
9,63
9,129
9,131
9,248
9,1657
9,432
9,1661
9,498
9,508
9,510
9,581
9,582
9,1014
9,2536
9,2592
9,2612
16,16
16,28
20,1022
24,421
28,51
28,58
28,60
28,3077
28,432
28,582
28,759
28,2612
28,2024
28,3092
28,3093
28,3094
28,3096
28,3102
28,2066
28,2115
28,3135
28,3136
28,3138
28,3158
38,38
45,45
48,48
51,51
51,1657
51,421
54,54
54,1817
54,3393
54,3396
54,3397
54,3399
54,3401
58,58
58,129
58,1816
58,3427
58,3428
58,3136
59,59
59,65
59,1817
59,508
59,3432
59,3434
59,3439
60,60
60,497
60,582
60,722
60,1022
60,3445
63,421
63,2536
63,3534
65,129
65,247
65,248
65,3584
65,1816
65,1817
65,1848
65,500
65,510
65,581
65,3591
65,2760
65,3501
65,3594
67,67
67,1816
67,1817
67,3603
67,3604
67,3605
67,3608
67,3613
67,3618
67,3623
67,3626
67,3636
129,129
129,1816
129,1817
129,3727
131,421
183,183
247,247
247,1657
247,1816
247,1817
247,3802
248,248
248,3677
248,1657
248,1817
248,3803
248,3804
248,3805
248,3780
248,2484
248,3807
248,3808
248,3809
248,3810
248,3812
248,3813
248,2115
248,3815
248,3817
248,3819
248,3825
248,3826
248,3828
248,3830
397,4229
421,421
421,432
421,500
432,432
500,1657
500,1817
500,1825
500,500
500,4736
500,4737
500,4738
500,4324
500,4831
500,4832
500,4837
500,4838
500,3871
500,4839
500,3872
508,1816
508,1817
508,508
510,1816
510,1817
510,510
510,3515
510,4887
581,1817
581,5135
581,3136
582,1032
660,1817
660,2592
759,759
1014,1014
1022,1022
1022,3941
1022,2875
1022,5345
1022,3135
1022,5347
1029,1029
1032,1032
1657,3677
1657,1657
1657,1816
1657,1817
1657,3639
1657,4432
1661,1661
1706,1817
1816,1848
1816,4087
1816,3802
1816,4681
1816,3941
1816,3501
1816,4683
1816,3514
1816,3515
1817,3077
1817,3584
1817,1848
1817,2536
1817,2760
1817,4317
1817,4322
1817,3794
1817,4323
1817,2349
1817,3594
1817,3514
1817,3515
1817,3534
1817,3428
1825,3584
1825,1825
1848,1848
1848,4357
1848,4792
1857,1893
1893,1893
2024,2024
2066,2066
2072,2072
2115,2115
2350,4811
2350,2350
2350,5450
2536,4683
2592,2592
2612,2612
2612,3093
2612,5502
2761,2761
2875,2875
2879,3514
2918,2918
3077,3896
3094,3094
3393,3393
3396,4327
3396,3396
3396,4354
3397,4924
3397,3397
3399,4792
3401,4925
3401,3401
3427,3427
3439,3439
3445,3445
3496,3496
3504,3677
3504,3940
3504,3504
3514,4758
3514,3813
3514,3514
3517,3803
3584,3941
3601,3601
3601,5430
3603,3603
3604,3604
3605,3605
3608,3608
3608,5447
3613,3613
3618,3618
3618,4338
3623,3623
3636,3636
3677,3677
3677,3871
3677,3872
3677,3879
3786,3786
3788,3788
3794,5548
3802,3802
3804,3804
3805,5117
3807,4326
3807,3808
3808,3808
3809,3809
3810,3810
3810,5488
3813,3813
3896,4229
3940,3992
3941,3941
3992,3992
4229,4229
4323,4323
4327,4327
4327,4811
4339,4339
4364,4364
4364,5892
4585,4585
4691,4691
4711,4711
4758,4758
4792,4792
4798,4798
4799,4799
4803,4803
4808,4808
4811,4811
4823,4823
4914,4914
4921,4921
4924,4924
4925,4925
5115,5115
5117,5117
5121,5121
5135,5135
5317,5317
5347,5347
5430,5430
5459,5459
5482,5482
5489,5489
5499,5499
5528,5528
5533,5533
5541,5541
5824,5824
5854,5854
5892,5892
5926,5926
6091,6091
6092,6092
6295,6295
