Source,Target
0,5
0,13
0,17
0,19
0,23
0,28
0,37
0,45
0,46
0,55
0,69
0,71
0,73
0,78
0,81
0,84
0,86
0,88
0,106
0,108
0,117
0,122
0,125
0,130
0,141
0,144
0,150
0,151
0,154
0,156
0,160
0,161
0,164
0,165
0,178
0,179
0,180
0,193
0,197
0,198
0,207
0,212
0,214
0,215
0,223
0,228
0,232
0,236
0,240
0,249
0,258
0,271
0,277
0,281
0,287
0,293
0,294
0,303
0,305
0,306
0,307
0,308
0,311
0,314
0,317
0,328
0,369
1,1
1,6
1,7
1,9
1,20
1,22
1,33
1,35
1,41
1,48
1,51
1,70
1,72
1,82
1,89
1,90
1,105
1,121
1,122
1,123
1,131
1,146
1,167
1,176
1,196
1,215
1,216
1,220
1,221
1,235
1,266
1,282
1,293
1,328
1,331
1,352
1,369
1,372
1,446
1,454
1,553
1,555
1,556
1,567
1,568
1,569
1,571
1,572
1,575
1,581
1,587
1,588
1,590
1,606
1,609
1,610
1,612
1,631
1,633
1,635
1,636
1,637
1,638
1,639
1,640
1,641
1,644
1,659
1,670
1,673
1,682
1,689
1,696
1,702
1,707
1,716
1,717
1,724
1,737
1,740
1,746
1,749
1,752
1,756
1,758
1,759
1,762
1,771
1,778
1,780
1,782
1,785
1,803
1,804
1,809
1,899
1,904
1,928
1,998
1,1029
1,1057
1,1059
1,1063
1,1069
1,1073
1,1076
1,1077
1,1078
1,1080
1,1081
1,1082
1,1085
1,1087
1,1089
1,1094
1,1095
1,1096
1,1101
1,1102
1,1104
1,1107
1,1120
1,1129
1,1132
1,1147
1,1148
1,1151
1,1153
1,1162
1,1166
1,1172
1,1173
1,1174
1,1179
1,1181
1,1185
1,1191
1,1203
1,1211
1,1213
1,1214
1,1216
1,1226
1,1228
1,1235
1,1236
1,1242
1,1248
1,1251
1,1253
1,1255
1,1259
1,1268
1,1269
1,1272
1,1273
1,1275
1,1276
1,1277
1,1279
1,1280
1,1281
1,1283
1,1284
1,1286
1,1287
1,1303
1,1325
1,1326
1,1330
1,1335
1,1336
1,1345
1,1350
1,1354
1,1359
1,1360
1,1361
1,1366
1,1375
1,1383
1,1391
1,1393
1,1399
1,1400
1,1409
1,1410
1,1411
1,1423
1,1445
1,1446
1,1447
1,1458
1,1462
1,1464
1,1465
1,1467
1,1472
1,1488
1,1491
1,1498
1,1502
1,1505
1,1506
1,1514
1,1522
1,1528
1,1537
1,1540
1,1541
1,1547
1,1550
1,1552
1,1553
1,1556
1,1579
1,1583
1,1590
1,1601
1,1602
1,1608
1,1609
1,1618
1,1624
1,1629
1,1630
1,1632
1,1633
1,1648
1,1649
1,1658
1,1659
1,1661
1,1666
1,1672
1,1686
1,1688
1,1699
1,1701
1,1704
1,1705
1,1708
1,1714
1,1744
1,1746
1,1747
1,1753
1,1757
1,1758
1,1759
1,1760
1,1761
1,1764
1,1765
1,1766
1,1769
1,1771
1,1773
1,1774
1,1778
1,1786
1,1788
1,1791
1,1799
1,1806
1,1809
1,1811
1,1812
1,1813
1,1831
1,1837
1,1840
1,1841
1,1852
1,1857
1,1858
1,1868
1,1872
1,1875
1,1876
1,1877
1,1880
1,1887
1,1890
1,1893
1,1895
1,1896
1,1897
1,1899
1,1900
1,1902
1,1903
1,1914
1,1915
1,1918
1,1921
1,1924
1,1927
1,1929
1,1933
1,1934
1,1935
1,1937
1,1941
1,1942
1,1943
1,1959
1,2073
2,5
2,26
2,47
2,49
2,92
2,126
2,134
2,173
2,217
2,367
2,377
2,445
2,874
2,922
2,1122
2,1128
2,1163
2,1291
2,1466
2,1481
2,1555
2,1623
2,1645
2,1696
2,1703
2,1745
2,1777
2,1783
2,1814
2,1882
3,4
3,5
3,27
3,33
3,45
3,52
3,53
3,56
3,86
3,101
3,138
3,148
3,180
3,199
3,224
3,417
3,438
3,468
3,662
3,698
3,871
3,872
3,899
3,913
3,926
3,931
3,940
3,944
3,1311
3,2031
4,5
4,24
4,45
4,56
4,86
4,101
4,133
4,148
4,180
4,199
4,871
4,872
4,876
5,27
5,45
5,52
5,53
5,56
5,86
5,93
5,101
5,133
5,138
5,148
5,180
5,197
5,199
5,383
5,468
5,662
5,819
5,871
5,913
5,926
5,930
5,931
5,933
5,940
5,944
6,6
6,7
6,9
6,20
6,22
6,35
6,41
6,48
6,51
6,70
6,92
6,101
6,105
6,131
6,146
6,167
6,196
6,210
6,282
6,328
6,345
6,352
6,369
6,372
6,612
6,636
6,698
6,716
6,746
6,771
6,780
6,936
6,1029
6,1057
6,1063
6,1069
6,1087
6,1094
6,1101
6,1104
6,1153
6,1166
6,1172
6,1179
6,1191
6,1235
6,1272
6,1286
6,1287
6,1303
6,1345
6,1359
6,1366
6,1399
6,1400
6,1409
6,1465
6,1467
6,1537
6,1540
6,1541
6,1547
6,1550
6,1618
6,1632
6,1633
6,1649
6,1659
6,1661
6,1672
6,1688
6,1699
6,1708
6,1714
6,1746
6,1753
6,1757
6,1758
6,1759
6,1760
6,1761
6,1773
6,1788
6,1799
6,1809
6,1837
6,1846
6,1857
6,1858
6,1875
6,1876
6,1877
6,1880
6,1893
6,1895
6,1896
6,1897
6,1899
6,1900
6,1918
6,1921
6,1924
6,1933
6,1934
6,1941
6,1942
6,3892
7,9
7,15
7,20
7,22
7,48
7,51
7,72
7,131
7,167
7,206
7,210
7,221
7,266
7,282
7,293
7,300
7,328
7,352
7,633
7,689
7,702
7,771
7,809
7,899
7,928
7,1057
7,1059
7,1063
7,1073
7,1076
7,1077
7,1078
7,1080
7,1081
7,1082
7,1087
7,1094
7,1242
7,1251
7,1255
7,1307
7,1325
7,1359
7,1361
7,1393
7,1446
7,1522
7,1528
7,1553
7,1579
7,1602
7,1666
7,1704
7,1753
7,1760
7,1890
7,1896
7,1929
7,1933
7,2610
7,4547
8,8
8,45
8,63
8,537
8,539
8,561
8,562
8,631
8,1121
8,2109
8,2307
8,2464
8,3045
8,3469
8,3531
8,3532
8,3533
8,3536
8,3537
8,3539
8,3540
8,3542
8,3543
8,3544
8,3545
8,3546
8,3549
8,3550
8,3551
8,3554
8,3555
8,3556
8,3557
8,3558
8,3559
8,3560
8,3562
8,3565
8,3566
8,3569
9,9
9,20
9,22
9,35
9,41
9,48
9,51
9,59
9,70
9,72
9,84
9,89
9,90
9,105
9,123
9,131
9,146
9,167
9,170
9,196
9,216
9,220
9,221
9,235
9,266
9,305
9,352
9,369
9,372
9,446
9,612
9,633
9,635
9,922
9,1029
9,1096
9,1279
9,1286
9,1447
9,1470
9,1491
9,1623
9,1701
9,1765
9,1918
9,2635
9,2695
10,10
10,26
10,551
10,579
10,892
10,1733
10,2197
10,2203
10,2928
10,2930
10,3278
12,537
12,1396
12,2745
12,4605
15,98
15,116
15,395
15,429
15,625
15,858
15,986
15,2325
15,2357
15,3117
15,3183
16,16
16,18
16,1501
16,1637
16,2607
16,3814
16,3817
17,17
18,176
18,1390
21,24
21,44
21,338
21,535
21,540
21,937
21,1032
21,1196
21,1342
21,1732
21,1878
21,1966
21,2018
21,3680
21,4010
21,4023
22,1029
22,1132
22,1277
22,1713
22,3652
24,351
24,717
24,736
24,1301
24,1470
24,1636
24,1643
24,1833
24,1844
24,1894
24,2043
26,47
26,127
26,173
26,230
26,441
26,874
26,1130
26,1162
26,1192
26,1294
26,1307
26,1320
26,1353
26,1386
26,1406
26,1410
26,1479
26,1644
26,1680
26,1681
26,1694
26,1743
26,2039
27,27
28,252
28,476
28,538
28,1362
28,2193
28,2401
28,2658
28,2660
28,2691
28,2692
28,3068
28,3070
28,3798
28,3875
28,3932
28,3959
28,4065
28,4585
28,5035
28,5769
31,32
31,149
31,213
31,296
31,348
31,769
31,1074
31,1833
31,2075
31,2117
31,3896
32,32
34,34
34,188
34,195
34,275
34,338
34,2058
34,2676
35,1540
36,381
37,37
38,38
38,40
38,312
38,597
38,1068
38,2414
39,625
39,626
39,627
39,628
40,40
41,108
41,298
41,635
41,641
41,644
42,844
42,1091
42,3169
43,856
43,857
43,883
43,901
43,1114
43,2213
43,4332
45,45
47,47
47,49
47,92
47,134
47,173
47,217
47,284
47,484
47,922
47,937
47,1105
47,1187
47,1200
47,1497
47,1521
47,1803
47,3150
49,1431
49,1634
49,1800
53,53
54,54
54,551
54,857
54,1112
54,2252
54,3043
54,4138
54,4178
54,4215
54,4258
54,5339
54,5351
54,5412
54,5868
56,197
56,267
56,1716
56,1728
57,57
57,60
57,1462
57,1798
58,58
58,550
58,551
58,856
58,3891
58,5331
59,59
59,65
59,550
59,857
59,876
59,2181
59,2194
59,3049
59,3307
59,3353
59,3355
59,3364
59,3922
59,3925
60,60
60,103
60,226
60,290
60,297
60,324
60,364
60,745
60,1146
60,1258
60,1513
60,1843
60,1881
61,61
61,1119
61,1258
61,2047
62,62
62,242
62,551
62,856
62,857
62,2477
62,3003
62,3012
62,3023
62,3043
62,3247
62,3362
62,3386
62,3803
62,3890
62,4073
62,4134
62,4135
62,4148
62,4213
62,4226
62,4278
62,4336
62,4338
62,4340
62,5333
62,5337
62,5418
62,5426
62,5862
62,6268
62,6349
62,6351
63,238
63,1382
63,1412
63,1530
