Source,Target
0,5
0,19
0,23
0,28
0,29
0,45
0,46
0,55
0,71
0,79
0,80
0,81
0,84
0,86
0,87
0,88
0,106
0,107
0,108
0,117
0,128
0,130
0,137
0,140
0,141
0,144
0,150
0,152
0,154
0,155
0,156
0,157
0,158
0,160
0,162
0,164
0,171
0,174
0,179
0,180
0,187
0,189
0,190
0,191
0,193
0,198
0,205
0,207
0,212
0,214
0,220
0,236
0,237
0,253
0,254
0,259
0,272
0,273
0,277
0,279
0,281
0,285
0,287
0,288
0,293
0,328
0,369
1,1
1,6
1,7
1,9
1,20
1,22
1,33
1,35
1,41
1,48
1,51
1,70
1,74
1,82
1,85
1,105
1,123
1,131
1,137
1,146
1,167
1,176
1,196
1,200
1,216
1,220
1,221
1,263
1,266
1,273
1,274
1,282
1,288
1,293
1,328
1,331
1,352
1,368
1,369
1,372
1,446
1,454
1,553
1,555
1,567
1,569
1,571
1,572
1,573
1,575
1,587
1,588
1,590
1,606
1,608
1,610
1,612
1,631
1,633
1,635
1,636
1,637
1,638
1,641
1,642
1,643
1,656
1,670
1,673
1,682
1,689
1,696
1,702
1,703
1,707
1,716
1,717
1,724
1,734
1,737
1,746
1,749
1,752
1,756
1,758
1,762
1,764
1,771
1,778
1,785
1,786
1,800
1,809
1,899
1,904
1,928
1,1029
1,1057
1,1059
1,1062
1,1063
1,1064
1,1067
1,1069
1,1072
1,1073
1,1084
1,1085
1,1087
1,1088
1,1089
1,1093
1,1094
1,1095
1,1096
1,1101
1,1102
1,1104
1,1108
1,1120
1,1126
1,1129
1,1132
1,1135
1,1150
1,1151
1,1153
1,1164
1,1166
1,1168
1,1173
1,1174
1,1179
1,1181
1,1185
1,1188
1,1191
1,1194
1,1195
1,1208
1,1213
1,1214
1,1217
1,1222
1,1228
1,1229
1,1231
1,1233
1,1235
1,1255
1,1269
1,1271
1,1272
1,1273
1,1275
1,1276
1,1277
1,1278
1,1279
1,1280
1,1283
1,1284
1,1286
1,1316
1,1319
1,1325
1,1326
1,1330
1,1338
1,1345
1,1350
1,1358
1,1359
1,1360
1,1366
1,1374
1,1375
1,1383
1,1391
1,1399
1,1400
1,1408
