1,2
2,2
3,2
4,1
5,1
6,2
7,2
8,2
9,2
10,1
11,2
12,2
13,2
14,2
15,1
16,2
17,1
18,2
19,2
20,2
21,2
22,2
23,2
24,2
25,2
26,2
27,2
28,1
29,2
30,2
31,2
32,1
33,2
34,2
35,1
36,1
37,1
38,1
39,2
40,2
41,2
42,2
43,2
44,2
45,2
46,2
47,1
48,1
49,2
50,2
51,2
52,2
53,1
54,2
55,2
56,2
57,2
58,2
59,2
60,1
61,2
62,2
63,1
64,1
65,2
66,2
67,2
68,1
69,2
70,2
71,2
72,2
73,2
74,2
75,1
76,2
77,2
78,2
79,1
80,2
81,1
82,2
83,1
84,2
85,2
86,2
87,2
88,1
89,1
90,1
91,2
92,2
93,1
94,2
95,1
96,1
97,1
98,1
99,1
100,1
101,1
102,2
103,2
104,1
105,2
106,2
107,2
108,2
109,1
110,2
111,1
112,2
113,2
114,2
115,2
116,2
117,1
118,2
119,2
120,2
121,2
122,2
123,2
124,2
125,2
126,1
127,2
128,2
129,1
130,1
131,2
132,1
133,1
134,2
135,2
136,2
137,2
138,1
139,1
140,2
141,1
142,2
143,2
144,1
145,2
146,2
147,1
148,1
149,2
150,2
151,1
152,2
153,1
154,2
155,2
156,1
157,2
158,2
159,2
160,1
161,1
162,1
163,2
164,1
165,1
166,2
167,1
168,2
169,1
170,2
171,1
172,1
173,1
174,1
175,1
176,2
177,2
178,1
179,1
180,1
181,2
182,2
183,2
184,2
185,2
186,1
187,1
188,1
189,1
190,1
191,1
192,2
193,1
194,2
195,1
196,2
197,2
198,2
199,2
200,2
201,2
202,1
203,1
204,2
205,2
206,2
207,2
208,1
209,1
210,2
211,1
212,2
213,2
214,2
215,2
216,2
217,1
218,2
219,2
220,2
221,2
222,2
223,1
224,2
225,1
226,1
227,1
228,1
229,1
230,2
231,2
232,1
233,2
234,2
235,2
236,1
237,1
238,1
239,2
240,1
241,2
242,1
243,2
244,2
245,2
246,1
247,1
248,1
249,1
250,2
251,2
252,1
253,1
254,2
255,2
256,2
257,1
258,1
259,1
260,2
261,1
262,1
263,1
264,1
265,2
266,2
267,2
268,2
269,2
