Source,Target
344,460
1602,17
1602,151
1602,258
1602,372
1602,643
1602,806
1602,1542
1602,1640
333,79
333,151
333,639
333,1444
242,1158
242,243
460,163
460,451
460,1158
639,209
639,321
639,451
639,1243
639,693
639,758
639,981
639,1244
639,1247
639,1546
1244,203
1244,809
1244,1021
1244,1588
1244,589
743,151
936,707
981,53
981,403
151,275
151,228
151,1202
151,1386
791,1542
1588,27
1588,236
1588,1730
1650,1612
1104,209
1104,243
1104,510
1158,9
1158,53
1158,427
1158,1044
1158,1102
1158,1386
1158,1496
816,95
816,481
816,653
816,589
1386,920
1386,1395
1386,1202
481,314
481,324
481,443
481,909
481,1094
1652,510
1612,636
1612,275
1612,1579
1067,708
1589,313
1546,526
1546,1202
1546,657
1089,985
672,589
1202,176
1202,1180
1637,1597
1542,76
1640,1018
228,1250
228,826
243,596
209,314
314,1464
1622,1564
537,1088
1232,215
533,520
593,716
1102,1579
1102,589
122,854
324,589
76,657
510,597
1579,381
1579,1088
657,79
1330,67
1430,1240
79,1312
79,390
408,1474
275,19
189,636
920,292
966,1308
396,65
585,26
585,1718
427,1432
1432,1141
390,391
826,839
19,20
934,1141
