Source,Target
1602,151
1602,368
1602,481
1602,936
1602,1293
1602,1351
1602,831
1602,401
1602,1652
1602,1542
1351,295
1351,1589
1351,368
1351,908
1351,1158
936,151
936,506
936,1422
936,1542
151,275
151,921
151,890
151,891
151,1652
151,1557
151,1386
791,592
791,183
791,1542
791,1516
791,1024
791,1509
791,1033
791,1021
1021,183
1021,1516
1021,577
1021,592
1021,1027
1021,1542
1021,1031
1021,1024
1021,1509
1158,9
1158,209
1158,481
1158,522
1158,815
1158,891
1158,1102
1158,1386
1158,1589
1158,1609
506,810
1386,91
1386,209
1386,314
1386,901
1386,330
1108,655
1108,1243
1108,615
1108,298
481,314
481,524
481,1652
1652,891
1652,1612
1652,275
1652,1557
1652,701
1612,1542
1612,204
1612,1589
1612,275
1612,1579
592,154
592,183
592,955
592,1516
592,1024
1589,1413
1546,771
1546,526
1516,183
1516,1024
1516,1027
1516,577
1516,957
451,249
451,419
451,714
451,674
451,418
1243,817
164,4
164,1685
672,774
672,692
672,725
1542,194
1542,1024
1542,1509
1293,456
1293,658
1293,721
831,368
831,1487
1609,1547
209,314
209,326
1024,160
1024,183
314,316
314,1611
1685,629
1509,1543
1509,621
183,1486
891,867
891,135
891,1557
1102,1734
1102,1579
1102,444
9,503
9,1611
456,128
1512,146
1512,674
1512,418
1512,249
1512,714
1579,381
1579,594
368,351
368,204
950,141
950,380
154,155
1113,325
176,71
321,1209
522,656
621,244
141,137
275,19
890,360
1611,564
381,1522
1557,852
721,620
561,1666
1027,160
160,577
577,1033
867,360
1486,244
19,20
526,725
774,775
934,933
934,1141
