Source,Target
344,156
344,460
344,478
1602,151
1602,258
1602,481
1602,1095
1602,1169
1602,1542
333,151
333,1202
333,1104
333,639
333,1386
1704,203
242,1158
460,1158
460,773
460,1101
460,1270
639,209
639,243
639,321
639,640
639,657
639,693
639,1094
639,1108
639,1546
1244,203
1244,1021
1244,1570
743,1612
981,1612
151,1619
151,228
151,698
151,1470
151,1202
151,1386
151,1211
151,1065
791,1542
1104,243
1104,510
1158,9
1158,53
1158,427
1158,522
1158,1102
1158,1386
816,481
1386,209
1386,920
1386,1202
362,657
481,52
481,206
481,314
481,397
481,443
481,427
481,570
1652,510
156,304
1612,1579
1546,1202
1247,1007
203,57
1169,810
672,570
672,229
1202,306
1202,747
258,498
1271,1566
1551,1539
1640,79
1632,438
243,1250
243,621
209,212
201,1226
183,510
845,1514
1579,381
657,666
1259,256
825,189
825,1460
1239,1533
1730,1489
568,570
1460,298
1183,1610
321,358
522,656
918,1003
141,137
349,614
691,427
691,687
189,39
381,863
920,292
920,1593
585,26
585,1718
903,1006
443,1303
239,567
489,158
489,1470
1226,726
