Source,Target
344,156
344,1410
344,1290
344,639
344,1521
344,460
344,1202
344,1319
344,988
344,368
344,598
1602,151
1602,481
1602,595
1602,643
1602,806
1602,973
1602,1293
1602,1466
1602,948
1602,1652
1602,1542
1351,743
1351,1091
1351,568
333,151
333,1202
333,1104
333,639
333,468
333,1386
1704,203
1704,347
1704,415
1704,610
1704,954
1704,1271
460,24
460,237
460,404
460,409
460,451
460,456
460,1158
460,812
460,1132
639,53
639,243
639,321
639,451
639,537
639,1250
639,650
639,657
639,693
639,758
639,855
639,891
639,917
639,1106
639,1108
639,1203
639,1247
639,1271
639,1273
639,1546
1244,595
743,151
743,1104
936,151
936,822
936,1749
981,1630
981,861
151,829
151,1652
151,266
151,1556
151,1649
151,1654
151,1013
151,698
151,1470
151,1202
151,1386
151,1607
151,1211
1570,201
1570,1612
1521,551
1521,1202
1580,1158
791,758
791,238
791,1542
791,1033
1021,247
1021,243
1021,993
1588,1730
1191,156
1191,1202
1104,243
1104,510
1104,595
1104,1036
1104,1108
1104,1386
1104,1663
1653,237
1158,9
1158,181
1158,427
1158,522
1158,668
1158,891
1158,1102
1158,1178
1158,1183
1158,1203
1158,1386
816,181
816,362
816,481
816,550
1605,274
1605,1626
1605,372
1605,589
1605,1730
1386,1321
1386,1397
1386,1202
362,657
362,1667
715,897
481,221
481,314
481,443
481,294
481,524
481,570
481,735
481,1094
481,1491
481,1718
1652,510
1203,136
1203,649
1612,1579
235,1621
1067,258
347,1742
347,1603
347,1201
347,717
551,241
551,1510
1546,795
1546,526
1546,1256
1546,1202
1546,876
1089,985
1089,1404
1603,669
451,419
451,1608
451,238
451,79
668,1035
1247,619
203,698
203,1446
203,579
490,181
672,570
672,192
672,1127
672,239
672,692
672,589
672,725
672,1738
672,744
1202,176
1202,209
1202,306
1202,1180
238,635
238,563
238,812
378,777
378,363
544,1697
544,897
1542,76
1542,1024
693,248
1271,812
1271,1566
243,634
243,408
243,1250
409,153
409,1127
409,459
1250,209
209,314
209,1180
948,502
1024,820
314,633
314,1464
758,644
214,796
415,163
537,1327
659,1421
1232,215
533,520
533,657
593,716
634,1137
891,832
1044,670
1102,1448
1102,1474
1749,1596
9,1084
9,1730
9,438
9,1048
303,545
438,1273
1127,612
163,148
510,597
368,351
657,1166
917,916
673,312
1040,598
1040,1073
1040,1131
1466,576
654,1552
321,1209
321,1185
408,1474
312,554
312,766
589,1208
1474,585
1474,1054
1608,530
381,1495
1329,445
1663,58
396,221
585,1718
585,1349
822,1224
1180,223
1208,1267
427,1432
1495,524
829,118
502,1059
536,341
