Source,Target
362,154
362,190
362,1516
362,943
362,592
362,992
362,1465
362,1367
362,1451
362,269
362,758
362,630
362,286
362,612
362,634
362,1508
362,1025
362,601
362,593
362,968
156,40
156,424
156,493
156,324
156,926
156,922
156,739
156,931
156,790
156,632
156,1259
156,598
156,1147
235,1136
235,1328
235,693
235,1408
235,409
235,997
235,237
235,1403
235,1404
592,154
592,183
592,286
592,1465
592,1025
592,630
592,269
592,1451
592,593
592,190
592,1516
592,758
592,943
592,968
592,1361
592,1367
1485,308
1485,347
1485,1044
1485,1237
1485,1275
1485,1201
1485,1331
1485,1114
1485,1238
347,1201
347,342
347,1238
347,470
347,1044
347,1331
1516,183
1516,238
1516,593
1516,1361
1516,1367
1516,1498
1516,1027
1516,1025
1516,630
1516,1137
1516,1465
1516,937
1516,802
451,251
451,430
451,1013
451,563
451,363
451,1254
451,238
630,238
630,547
630,593
630,269
630,634
630,758
630,805
630,943
630,968
630,992
630,1367
630,1451
630,1508
947,208
947,209
947,324
947,464
947,948
947,959
947,706
947,978
238,635
238,612
238,563
238,61
238,1451
238,758
238,812
238,966
1408,237
1408,515
1408,1254
1408,1346
1408,766
1408,80
1408,409
693,11
693,237
693,409
693,1403
693,1136
409,1346
209,565
948,214
948,324
948,383
948,740
948,1095
758,365
758,754
758,269
758,1528
1491,1113
1491,1178
1491,1225
1491,543
1491,1493
201,488
201,214
201,383
201,1270
201,1368
214,488
214,512
214,464
214,1270
214,922
214,1095
563,363
563,812
563,966
1451,61
1451,154
1451,547
1451,968
1368,755
1368,978
1368,1466
183,1343
183,1025
183,1465
183,937
183,365
237,234
237,568
1095,1354
1095,568
1095,997
383,897
533,1275
533,877
533,342
533,912
533,308
533,896
533,1332
593,1361
593,1367
593,617
593,968
609,597
609,1025
609,247
609,943
609,1465
609,1241
609,1145
609,969
609,802
609,992
609,1256
609,1361
634,95
634,1027
634,1446
634,1137
634,1528
634,960
634,992
634,943
891,1044
891,980
891,1286
891,1285
985,141
985,950
985,543
985,986
985,1113
985,1176
985,1493
1044,470
1044,308
1044,1331
1044,1332
269,547
269,621
269,805
269,968
269,1367
324,739
324,226
324,424
597,1241
597,969
597,802
597,247
597,1465
597,943
597,992
1346,149
1346,1328
368,888
368,226
464,512
950,654
950,1178
950,870
950,925
950,141
950,543
968,1508
968,1367
968,1023
968,1361
1256,802
1256,1241
1256,943
1256,992
1256,969
1256,1145
1259,40
1259,931
11,80
40,931
40,568
40,1354
40,598
40,1292
790,340
790,1411
790,903
790,897
790,568
922,954
926,106
926,1505
986,543
986,1176
986,1493
986,1113
1367,1361
547,1446
547,635
959,706
1361,617
1361,286
1361,1145
1361,1241
154,61
154,95
154,635
154,190
154,1508
154,601
226,888
226,493
308,814
308,1331
568,1411
568,570
980,686
1465,601
1465,943
1465,992
1508,621
601,1241
635,61
635,95
635,190
635,754
686,274
850,106
1328,149
1332,877
1332,912
1460,1493
1331,470
1466,632
1466,755
61,95
61,190
190,95
931,1292
931,1041
943,802
943,1241
1113,400
1113,1225
543,141
621,804
1403,1136
109,99
109,68
598,1041
598,1305
1178,975
1178,1196
1254,766
1383,515
141,925
141,1531
739,740
754,365
925,870
925,1531
960,1343
68,99
805,937
805,612
1343,965
31,55
31,1114
251,1013
439,651
973,80
1238,518
493,234
493,25
804,1231
975,400
1027,160
1505,656
223,495
