Source,Target
1351,353
1351,745
1351,981
1351,295
1351,639
1351,1704
1351,1589
1351,926
1351,52
1351,368
1351,1570
1351,1158
1351,1671
333,79
333,83
333,338
333,639
333,1429
333,35
333,895
333,1075
333,334
333,335
333,337
333,1386
1704,258
1704,357
1704,368
1704,415
1704,745
1704,831
1704,862
1704,981
1704,1271
1704,1368
1704,1570
1704,1589
1704,1671
1704,926
1704,639
639,29
639,353
639,451
639,522
639,1621
639,1608
639,693
639,891
639,946
639,981
639,1108
639,1158
639,1247
639,1271
639,1347
639,1546
639,1570
639,1589
639,1647
639,1653
981,651
981,481
981,1713
981,648
981,1570
981,926
981,1671
981,1368
981,861
981,1589
1570,1271
1570,1368
1570,1589
1570,1671
1570,1158
1570,926
1570,361
791,362
791,592
791,1313
791,183
791,816
791,1214
791,956
791,1137
791,551
791,968
791,1021
1021,183
1021,362
1021,247
1021,1214
1021,627
1021,617
1021,592
1021,1031
1021,956
1021,1675
1021,993
1021,14
1653,1236
1653,1168
1158,9
1158,366
1158,481
1158,522
1158,891
1158,1102
1158,1386
1158,1589
1158,1605
816,362
816,481
816,551
816,874
816,1231
816,946
816,1313
1605,686
1605,275
1605,1619
1605,228
1605,1271
1605,1606
1605,1655
1605,1329
1386,91
1386,314
1386,407
1386,901
1386,1397
1386,1390
1386,1395
1386,1394
1386,1393
1386,1392
1386,1391
1386,1389
1386,1388
1386,1387
1386,1400
1386,1180
362,592
362,956
362,1313
362,1565
362,1214
362,968
1108,655
1108,615
481,52
481,221
481,314
481,576
481,1168
481,1368
481,1671
1313,183
1313,551
1313,592
1313,939
1313,968
1313,1214
235,164
235,693
235,1685
235,1621
235,1408
235,1089
235,1293
235,456
235,258
235,1247
235,264
592,183
592,13
592,955
592,551
592,968
1589,1368
1589,1413
1589,926
1589,1671
551,926
551,241
551,946
862,258
862,831
862,52
862,353
862,796
1546,771
1546,1256
1546,555
1546,463
1546,1043
1546,282
1546,876
52,861
52,499
52,831
52,258
52,353
52,368
52,745
1089,164
1089,258
1089,693
1089,1040
1089,1129
1089,1408
1671,368
1671,926
1671,1672
451,59
451,419
451,1608
451,79
1247,163
1247,693
1247,1621
1247,1477
1247,1293
1247,1408
164,4
164,157
164,1685
164,258
672,774
672,876
672,354
672,239
672,1256
672,692
672,229
672,494
1408,272
1408,415
1408,1621
1408,1293
258,485
258,498
258,831
258,1685
693,163
693,474
693,415
693,283
1271,228
1271,891
1271,1566
1271,1329
1293,456
1293,457
1293,721
1293,256
228,891
228,1463
745,25
831,368
831,861
831,1487
1168,1726
314,316
314,221
314,318
314,1611
314,396
1685,629
1685,415
415,163
415,1628
1368,1629
1368,838
183,1224
1214,114
1214,1216
1655,42
1655,275
891,867
1102,508
1102,1579
1102,1707
1102,1471
1102,1472
1102,1474
9,556
9,1611
456,695
456,457
163,256
163,1477
163,1118
163,148
353,33
353,926
1579,381
1579,1317
1579,1474
1579,287
1579,883
368,351
950,380
968,96
1256,1253
1256,1199
1256,1675
1256,239
825,189
825,1663
825,675
926,1505
485,69
946,578
79,1312
256,680
256,1040
686,685
686,1606
1040,1130
1040,1073
522,1505
522,357
522,656
1619,1329
1619,1375
1621,82
275,19
890,360
890,685
1474,732
1608,530
1611,564
189,188
381,452
381,458
381,1323
861,184
1329,445
1663,58
1663,675
396,65
396,221
651,1713
651,648
874,88
956,982
1180,329
1713,648
721,323
457,695
508,1707
508,591
508,1472
561,1666
561,239
24,514
24,1118
1505,656
221,290
239,567
489,348
670,1200
1129,1073
1129,1130
1647,134
680,265
867,360
867,1150
1118,720
1431,245
19,20
576,1629
774,775
876,90
934,933
934,1141
1059,1096
1323,1096
1463,1566
1566,253
65,492
1312,449
