Source,Target
344,52
344,53
344,63
344,208
344,222
344,225
344,1351
344,1259
344,423
344,1065
344,706
344,947
344,964
344,959
344,1159
344,353
344,1704
344,790
344,1292
344,743
344,1570
344,1602
344,1684
344,497
344,481
344,639
344,460
344,563
344,1202
344,1158
344,328
344,948
344,383
344,1660
344,386
344,659
344,1580
344,1603
344,1607
344,857
344,981
344,1588
344,1304
344,988
344,831
344,214
344,27
344,897
344,478
344,603
344,745
344,872
344,941
344,1181
344,1589
1602,46
1602,52
1602,53
1602,208
1602,214
1602,222
1602,225
1602,288
1602,353
1602,383
1602,386
1602,415
1602,423
1602,464
1602,481
1602,497
1602,512
1602,639
1602,643
1602,668
1602,741
1602,743
1602,745
1602,746
1602,790
1602,872
1602,947
1602,978
1602,1041
1602,1064
1602,1065
1602,1181
1602,1259
1602,1293
1602,1351
1602,1368
1602,1580
1602,1704
1602,1292
1602,1607
1602,1603
1602,831
1602,1684
1602,948
1602,1314
1602,996
1602,981
1602,1660
1602,1748
1351,208
1351,353
1351,743
1351,745
1351,947
1351,981
1351,288
1351,63
1351,1352
1351,497
1351,46
1351,639
1351,1607
1351,1292
1351,706
1351,964
1351,225
1351,959
1351,1159
1351,1065
1351,423
1351,328
1351,324
1351,1704
1351,1589
1351,1580
1351,978
1351,746
1351,741
1351,53
1351,872
1351,568
1351,1660
1351,52
1351,12
1351,222
1351,1684
1351,603
1351,712
1351,940
1351,1181
1351,1588
1351,1570
1351,1158
1351,790
1351,1603
1351,386
1351,464
1351,1690
1351,988
1351,857
333,1202
333,1373
333,119
333,639
333,468
333,1275
333,608
333,1065
1704,53
1704,63
1704,208
1704,225
1704,277
1704,383
1704,415
1704,423
1704,603
1704,659
1704,743
1704,745
1704,831
1704,845
1704,947
1704,978
1704,981
1704,1064
1704,1065
1704,1159
1704,1304
1704,1368
1704,1570
1704,1588
1704,1589
1704,1660
1704,1690
1704,1715
1704,988
1704,1684
1704,639
1704,948
1704,464
1704,626
1704,964
1704,1079
1704,1748
1704,941
1704,222
1704,1181
460,11
460,80
460,163
460,235
460,237
460,312
460,409
460,415
460,442
460,451
460,456
460,1247
460,643
460,996
460,459
460,450
460,1412
460,515
460,747
460,1293
460,568
460,256
460,1158
460,1089
460,306
460,563
460,478
460,479
460,618
460,619
460,722
460,812
460,944
460,966
460,1101
460,1127
460,1135
460,1136
460,1254
460,1259
460,1261
460,1346
460,1348
460,1403
460,1408
460,1512
460,1686
639,29
639,53
639,63
639,209
639,321
639,353
639,451
639,1621
639,1608
639,649
639,650
639,659
639,693
639,743
639,940
639,981
639,1079
639,1158
639,1159
639,1191
639,1247
639,1304
639,1352
639,1570
639,1585
639,1588
639,1589
639,1612
743,46
743,52
743,53
743,208
