Source,Target
2818,2725
2818,2813
2725,3302
2951,2813
2951,2692
2951,3263
2951,3019
2951,2711
2951,3077
2948,3324
2948,3436
3394,3317
3327,3136
3327,2736
3327,3280
3327,3424
3327,2804
2863,3256
2863,2722
2863,3280
2863,3006
2863,2980
2863,3187
2863,3270
3139,3095
3139,2899
2711,3077
2711,3019
2711,2714
3256,3263
3256,3401
3256,3187
3256,2668
3256,3136
3280,2855
3331,3019
3331,3136
3331,2895
2789,3130
3263,3398
3263,3266
3263,3077
2821,3413
3136,2813
3136,3282
3136,3187
3302,3217
3302,2895
3302,2677
3324,3227
3324,3095
3095,3143
3374,2668
3374,3305
3077,3125
3077,3019
3074,3147
2813,2971
3019,2860
2677,2971
2677,3375
3266,3398
3141,3200
3141,3271
2668,3305
2668,3134
3187,3408
2980,3270
3003,171
3003,2838
3003,58
171,2885
171,2838
171,2740
171,3290
171,58
171,2704
3200,2857
3217,2895
2885,3290
2885,58
58,3290
58,2814
58,2838
2805,2922
3037,2691
3037,2792
2691,2792
3268,3407
3271,2788
