Source,Target
2948,3234
2948,3193
2948,3414
2948,3436
3139,2663
3139,2851
3139,3392
3139,3153
3139,3095
3139,2978
3139,3300
3139,3430
3042,2963
3042,3095
3042,3237
3042,3303
2987,2731
2987,3163
2789,2851
2789,2978
2789,2663
2789,3300
2731,2821
2731,2663
2821,2766
3392,3095
3392,2978
3392,2851
3392,3153
3392,3430
3392,3300
3193,3414
3193,2705
3193,2891
3193,3234
3234,2891
3234,3237
3095,3303
3095,3143
3095,2851
3095,3153
2978,3430
2978,3303
2978,3300
2978,2851
2978,2663
3430,3300
3430,2851
3430,2663
3237,2891
3237,3303
2851,3300
2851,2663
2891,3303
3300,2663
2809,3388
3303,2961
3303,2695
3153,3143
