Source,Target
0,1
0,80
0,125
0,47
0,109
0,85
0,44
0,45
0,110
0,158
0,164
0,167
0,172
0,178
0,180
0,183
0,186
0,188
0,192
0,198
0,212
1,80
1,110
1,47
1,45
1,125
1,91
1,85
1,158
1,163
1,164
1,167
1,172
1,176
1,180
1,181
1,183
1,186
1,188
1,189
1,198
1,199
1,203
1,212
44,45
44,91
44,47
44,85
44,125
44,80
44,109
44,110
44,154
44,158
44,167
44,172
44,181
44,186
44,188
44,198
44,203
45,109
45,80
45,85
45,47
45,91
45,110
45,125
45,158
45,163
45,167
45,172
45,180
45,181
45,183
45,188
45,212
47,85
47,125
47,91
47,110
47,109
47,80
47,158
47,163
47,164
47,172
47,181
47,183
47,184
47,186
47,188
47,192
47,198
47,203
47,208
47,212
80,91
80,109
80,85
80,110
80,125
80,154
80,163
80,164
80,172
80,176
80,181
80,183
80,186
80,188
80,192
80,198
80,199
80,203
80,212
85,125
85,110
85,91
85,109
85,154
85,158
85,163
85,164
85,172
85,178
85,181
85,183
85,186
85,188
85,189
85,192
85,198
91,125
91,110
91,109
91,154
91,163
91,172
91,176
91,181
91,183
91,186
91,188
91,198
91,203
91,212
109,125
109,110
109,154
109,158
109,164
109,165
109,172
109,180
109,181
109,183
109,189
109,192
109,198
109,212
110,125
110,154
110,163
110,164
110,165
110,176
110,181
110,183
110,184
110,186
110,189
110,192
110,212
125,158
125,167
125,172
125,176
125,181
125,183
125,188
125,189
125,198
125,199
125,212
