Source,Target
2849,3021
2849,3319
2849,3316
2849,3277
2849,3101
2849,2894
2849,3419
2849,3397
2849,3280
2849,3347
2849,2939
2849,3351
2849,3115
2849,3082
2849,3321
2849,2793
2849,3132
2849,3297
2849,2863
2849,2778
2849,3247
2849,3185
3021,3419
3021,3397
3021,3277
3021,3082
3021,3320
3021,3316
3021,3132
3021,3115
3021,3101
3021,2863
3021,3280
3021,2793
3021,2939
3021,3296
3021,3297
3021,3247
2694,3096
2694,3417
2694,3232
2694,2706
2694,2927
2694,2872
2694,2960
2694,2773
2694,3065
2694,2800
2694,2880
2694,2944
2694,2754
2694,2966
2694,2925
2694,2755
2694,2940
2694,2738
2694,3226
2694,2986
2694,2919
2694,3085
2694,2948
2694,3090
2694,3033
2694,3384
2694,3426
2694,3149
2694,2749
3096,2925
3096,2749
3096,2986
3096,3065
3096,2940
3096,2852
3096,2706
3096,2872
3096,2754
3096,3399
3096,2773
3096,3226
3096,3426
3096,3384
3096,3184
3096,2960
3096,2800
3096,2966
3096,2927
3096,3232
3096,3149
3096,3033
3096,2666
3096,2755
2818,2725
2818,2734
2818,2813
2725,2688
2725,2923
2951,3285
2951,3207
2951,3191
2951,3412
2951,3203
2951,3018
2951,2711
2951,2829
2951,3233
2951,3366
3285,3233
3285,2829
3285,2711
3285,3207
3285,3366
3285,3420
3082,3198
3082,3277
3082,3397
3082,2863
3082,3204
3082,2939
3082,3321
3082,3101
3082,3320
3082,3351
3082,3115
3082,3132
3082,3419
3082,3185
3082,3280
3082,3297
3082,3247
3082,3347
3082,3316
3082,2793
3082,2778
2832,3214
2832,2718
2832,3050
2832,3124
2832,2795
2832,3256
2960,2800
2960,2940
2960,2966
2960,2909
2960,2755
2960,3232
2960,2754
2960,2738
2960,3149
2960,3226
2960,2925
2960,2927
2960,2880
2960,3184
2960,3065
2960,3399
2960,3033
2960,2944
2960,3117
2960,2986
2960,3426
2960,2919
2960,2706
2960,2749
2960,3417
2800,2944
2800,2925
2800,2706
2800,2755
2800,2754
2800,2872
2800,2919
2800,2880
2800,3232
2800,3033
2800,2966
2800,3090
2800,3417
2800,3085
2800,3426
2800,2986
2800,2940
2800,2927
2929,3029
2929,2738
2929,2773
2929,2729
2929,3384
2929,2944
2929,2755
2929,3417
2929,3090
2929,3232
3029,2887
3029,2738
3029,2773
3029,2986
3029,3417
3029,3090
3029,3085
3029,3384
3029,2754
3029,2927
2909,2880
2909,2986
2909,3090
2909,3226
2909,3399
2909,3426
2909,2755
2909,3232
2909,2925
2909,2754
2909,2927
2909,2666
2909,3033
2909,3384
2909,2749
2909,2872
2909,2919
2909,3184
2909,2940
2880,3232
2880,2754
2880,2755
2880,2944
2880,2706
2880,2966
2880,3417
2880,2925
2880,3085
2880,2872
2880,3184
2880,3117
2880,2986
2880,3286
2880,2927
2880,3065
2880,2919
2754,2872
2754,2966
2754,2940
2754,3293
2754,2738
2754,3184
2754,3399
2754,3426
2754,3065
2754,2852
2754,3232
2754,3226
2754,3090
2754,2919
2754,2706
2754,3033
2754,3417
2754,2927
2754,2749
2754,2986
2754,2755
2754,2944
2754,3085
2872,3033
2872,2919
2872,3090
2872,3149
2872,3293
2872,2944
2872,2986
2872,3226
2872,2966
2872,3065
2872,2925
2872,2755
2872,2666
2872,3232
2872,3426
3232,3090
3232,3033
3232,2919
3232,2940
3232,3085
3232,3226
3232,2738
3232,2966
3232,2986
3232,3065
3232,3417
3232,2666
3232,2755
3232,2944
3232,3149
3232,2927
3232,3426
3184,2948
3184,3417
3184,2986
3184,2706
3184,2927
3184,3065
3184,2919
3184,3286
3184,2925
3184,3226
2948,2706
2948,3065
3277,3297
3277,2778
3277,3247
3277,3351
3277,3419
3277,2939
3277,2793
3277,2863
3277,3320
3277,3316
3277,3101
3277,3321
3277,3132
3277,3280
3277,3185
3277,3204
3277,3397
3297,2793
3297,3204
3297,3132
3297,3101
3297,3316
3297,2778
3297,3397
3297,3296
3297,2939
3297,3419
3297,3247
3297,3351
3297,2863
3297,3185
2925,3226
2925,3399
2925,3033
2925,3085
2925,2986
2925,2966
2925,2919
2925,3117
2925,2940
2925,2755
2925,2738
2925,2773
2925,3065
2925,3426
2925,2944
3397,2939
3397,3115
3397,3347
3397,3316
3397,2863
3397,3247
3397,3280
3397,3321
3397,3351
3397,3419
3397,3198
3397,3132
3397,3101
3397,3320
3397,2778
3397,2793
2939,3316
2939,3347
2939,2863
2939,3101
2939,2793
2939,3132
2939,3247
2939,3185
2939,3351
2939,3280
2939,2778
3185,3115
3185,2863
3185,2894
3185,3280
3185,3320
3185,3005
3185,3377
3185,2778
3185,3198
3185,3351
3185,3039
3185,3132
3185,3419
3185,3101
3185,3347
3115,3101
3115,3351
3115,2778
3115,3419
3115,3132
3115,2793
3115,3247
3115,2863
3115,3280
3115,3198
2927,3426
2927,2706
2927,3033
2927,3117
2927,3085
2927,3090
2927,2919
2927,3065
2927,2749
2927,2940
2927,2986
2927,2966
2927,3417
2927,2944
2927,2755
3426,3149
3426,3090
3426,3033
3426,3394
3426,2749
3426,3139
3426,3226
3426,2986
3426,2666
3426,2919
3426,3293
3426,2940
3426,2944
3426,2706
3426,2738
3426,2966
3394,3293
3394,2944
3394,2729
3087,3236
3087,2844
3087,2843
3087,3249
3087,3136
3087,3327
3087,2675
3087,2787
3087,3256
3087,3385
3087,2730
3087,2718
3087,2667
3236,3256
3236,3385
3236,2718
3236,2843
3327,2675
3327,2787
3327,3136
3327,2771
3327,3214
3327,2999
3327,2730
3327,3248
2675,3256
2675,2730
