3466,937,2
3466,5233,1
3466,8579,2
3466,10310,2
3466,15931,2
3466,17038,2
3466,18720,1
3466,19607,2
937,8579,2
937,14924,1
937,4135,1
937,18233,1
5233,10310,1
8579,16258,2
8579,4135,1
8579,19607,2
10310,1854,2
10310,4583,2
10310,9572,2
10310,10841,2
10310,13056,1
10310,14982,1
10310,16310,2
10310,19640,2
10310,23855,2
10310,24372,1
10310,24814,2
15931,24009,1
15931,19865,1
15931,23344,1
15931,14924,1
15931,15959,1
15931,24444,1
15931,18233,1
15931,18720,1
15931,19607,2
17038,7188,1
17038,18866,1
17038,19992,1
17038,896,1
17038,7277,1
17038,16766,1
17038,16770,1
17038,16858,1
17038,17113,1
17038,17389,1
17038,18408,1
17038,19089,1
17038,20033,1
17038,21968,1
17038,23429,1
17038,24578,1
18720,19607,1
1854,2846,1
1854,17968,1
1854,495,1
1854,2655,1
1854,9458,1
1854,20008,1
1854,25866,1
4583,13614,1
4583,19084,1
9572,19738,2
9572,22598,1
9572,9522,1
9572,1375,1
9572,2846,1
9572,5555,1
9572,5564,1
9572,5787,1
9572,5993,1
9572,7459,1
9572,7689,2
9572,7712,1
9572,8916,2
9572,9721,1
9572,10158,1
9572,10942,1
9572,13600,1
9572,13614,1
9572,13929,1
9572,14102,1
9572,14485,2
9572,16310,2
9572,18517,1
9572,21075,1
9572,21316,1
9572,22900,1
9572,23293,1
9572,23637,2
9572,23647,2
9572,23770,1
9572,25143,1
9572,25601,1
9572,25980,1
10841,9710,1
10841,14818,1
10841,16310,2
10841,9273,1
10841,9325,1
10841,16324,1
13056,1588,1
13056,24696,1
13056,1787,1
13056,1373,1
13056,14982,1
13056,15814,1
13056,18540,1
13056,19791,1
13056,22100,1
16310,2654,1
16310,18924,1
16310,10762,2
16310,3113,1
16310,5246,1
16310,5993,1
16310,7459,1
16310,10524,1
16310,11223,1
16310,12337,1
16310,15419,1
16310,16056,2
16310,19807,1
16310,23637,2
19640,339,2
19640,624,2
19640,3731,2
19640,4743,2
19640,5407,2
19640,6610,2
19640,6700,1
19640,8045,2
19640,9099,2
19640,9639,2
19640,9785,2
19640,12141,2
19640,15184,1
19640,15784,1
19640,18719,2
19640,19870,1
19640,20532,1
19640,22527,1
19640,23576,1
19640,23577,1
19640,23649,1
19640,24199,2
19640,24293,1
19640,25201,1
23855,26038,1
23855,16640,1
23855,546,1
23855,4013,1
23855,8641,1
23855,19922,1
23855,26098,1
24814,24559,2
24814,24110,1
24814,19980,1
24814,5957,1
24814,7716,1
24814,11233,1
24814,12118,1
24814,14090,1
24814,18397,1
24814,2249,1
24814,3316,1
24814,6077,1
24814,6611,1
24814,6635,1
24814,8672,1
24814,9759,1
24814,11865,1
24814,19955,1
24814,21832,1
24814,25541,1
5052,899,2
5052,1796,2
5052,2287,2
5052,3096,2
5052,3386,2
5052,4472,1
5052,5346,2
5052,5740,1
5052,6094,2
5052,6376,2
5052,9124,2
5052,10235,2
5052,10427,2
5052,10597,1
5052,15159,1
5052,16148,1
5052,16741,1
5052,18235,1
5052,18549,1
5052,19297,2
5052,20511,2
5052,20595,2
5052,20613,2
5052,24371,2
5052,24559,2
5052,24731,1
5052,25102,2
5052,25271,2
5052,25396,2
899,16148,1
899,22415,1
1796,3386,2
2287,25271,2
2287,25396,2
2287,10235,2
2287,727,1
2287,6375,1
2287,10519,1
2287,11861,1
2287,18580,1
2287,18623,1
2287,20217,1
2287,20613,2
2287,23297,1
2287,25436,1
3096,7442,1
3096,17207,1
3096,24371,2
3096,15235,1
3096,4027,1
3096,6732,1
3096,7450,1
3096,12806,1
3096,13955,1
3096,18286,1
3096,23967,1
3386,23614,2
3386,941,1
3386,3178,1
3386,13712,1
3386,16727,1
3386,22321,1
3386,23151,1
3386,23383,1
3386,25442,1
4472,19865,1
4472,5634,1
4472,6376,1
5346,1658,1
5346,4822,1
5346,6864,1
5346,7689,2
5346,7926,1
5346,9124,2
5346,10268,1
5346,12971,1
5346,15159,1
5346,18600,1
5346,20421,1
5346,20886,1
5346,21048,1
5346,22393,1
5346,23186,1
5346,23214,1
5346,23298,1
5346,23945,1
5346,24939,1
6094,2368,1
6094,18511,1
6094,22366,1
9124,4700,1
9124,1310,1
9124,1386,1
9124,1658,1
9124,1738,1
9124,2566,1
9124,2720,1
9124,5606,1
9124,5634,1
9124,7926,1
9124,9870,1
9124,10597,1
9124,16741,1
9124,16779,1
9124,19297,2
9124,20886,1
9124,23186,1
9124,23298,1
9124,23945,1
9124,24475,1
9124,25102,2
9124,25931,1
10235,10243,2
10235,25271,2
10235,25396,2
10235,5125,1
10235,6375,1
10235,8053,1
10235,8517,2
10235,10519,1
10235,11785,1
10235,20511,2
10235,24620,1
10427,20595,2
10427,12101,2
10427,20613,2
10427,20850,1
10427,20924,1
10427,1023,1
10427,2512,1
10597,16741,1
10597,1985,1
10597,9763,1
10597,21657,1
15159,20421,1
15159,22393,1
16148,2710,1
16148,18757,1
16148,62,1
16148,1765,1
16148,3032,1
16148,5302,1
16148,7383,1
16148,7442,1
16148,7768,1
16148,13276,1
16148,17266,1
16148,22184,1
16148,22415,1
16148,23708,1
16148,24371,1
16148,24559,1
16741,14967,1
16741,11891,1
16741,20243,1
16741,25408,1
19297,23939,1
19297,4241,1
19297,639,1
19297,19233,1
19297,733,1
19297,2752,1
19297,3171,1
19297,6941,1
19297,10055,1
19297,19149,1
19297,19340,1
19297,20597,1
19297,23458,1
19297,25102,2
20511,2654,1
20511,9755,1
20511,25396,2
20511,8335,1
20511,5621,1
20511,1254,1
20511,5385,1
20511,339,2
20511,4743,2
20511,15305,1
20511,2250,1
20511,4255,1
20511,4748,1
20511,4771,1
20511,5251,1
20511,11015,1
20511,13322,1
20511,14767,1
20511,17439,1
20511,18256,1
20511,18337,1
20511,18619,1
20511,18751,1
20511,19216,1
20511,20100,2
20511,20534,1
20511,25205,1
20595,14123,1
20595,11785,1
20595,6465,1
20595,6823,1
20595,11563,1
20595,15891,1
20595,17385,1
20613,11785,1
20613,12101,2
20613,6172,1
20613,8592,1
20613,11861,1
20613,19464,1
20613,23968,1
24371,7442,1
24371,7768,1
24371,3032,1
24371,13847,1
24371,2620,2
24371,5712,1
24371,6219,1
24371,7615,1
24371,13955,1
24371,14003,1
24371,15235,1
24371,15244,1
24371,18160,1
24371,18227,1
24371,18540,1
24371,20168,1
24371,23967,1
24371,24453,1
24371,24568,1
24559,7383,2
24559,2501,1
24559,1595,1
24559,1910,1
24559,2293,1
24559,4135,1
24559,4554,1
24559,5717,1
24559,8552,1
24559,9316,1
24559,13371,1
24559,14615,2
24559,16498,1
24559,17187,1
24559,17266,2
24559,17939,1
24559,21587,1
24559,23038,1
24559,24160,1
24559,25354,1
25102,7350,2
25102,1941,1
25102,15846,1
25102,10055,1
25271,18487,1
25271,22691,1
25271,11241,1
25271,12860,1
25271,17850,1
25271,20620,1
25271,21432,1
25271,21707,1
25271,22415,1
25271,22834,1
25271,23452,1
25271,25053,1
25271,25396,2
25396,2654,1
25396,9755,1
25396,11241,1
25396,339,2
25396,2250,1
25396,4743,2
25396,4748,1
25396,5621,1
25396,11015,1
25396,12380,1
25396,14767,1
25396,17439,1
25396,19216,1
25396,20534,1
25396,25205,1
1658,22275,1
1658,6023,1
1658,19682,1
1658,23945,1
4822,18600,1
6864,21048,1
7689,22393,1
7689,4624,1
7689,1620,1
7689,3310,1
7689,3909,1
7689,3922,1
7689,5107,2
7689,5555,1
7689,5564,1
7689,5993,1
7689,6468,1
7689,7459,1
7689,9133,1
7689,9895,1
7689,9907,1
7689,10096,1
7689,10711,1
7689,11791,1
7689,13276,2
7689,14864,1
7689,17626,2
7689,18457,1
7689,19131,1
7689,19997,1
7689,21491,1
7689,22426,2
7689,22791,1
7689,23637,2
7689,25158,1
7689,25316,1
7926,1310,1
7926,23186,1
7926,10942,1
7926,23647,1
7926,14485,1
7926,14627,1
7926,4575,1
10268,3441,1
10268,375,1
10268,1172,1
10268,1838,1
10268,12733,1
10268,26194,1
18600,7645,1
18600,13352,1
20421,5287,1
21048,15353,1
21048,482,1
21048,1172,1
21048,3449,1
22393,3909,1
22393,17979,1
23186,1310,1
23186,3593,1
23186,25931,1
23214,6513,1
23214,17275,1
23214,25138,1
24939,17944,1
24939,9471,1
339,6700,1
339,2654,1
339,9755,1
339,3032,1
339,3310,1
339,5621,1
339,2250,1
339,3730,1
339,4743,2
339,4748,1
339,9713,1
339,11015,1
339,11026,1
339,11868,1
339,14767,1
339,17414,1
339,17439,1
339,17603,1
339,19216,1
339,20534,1
339,21321,1
339,22376,1
339,24295,1
339,25205,1
624,6700,1
624,1254,1
624,2654,1
624,3420,1
624,3731,2
624,4743,2
624,5407,2
624,9099,2
624,10130,1
624,10762,2
624,15184,1
624,16032,1
624,23577,1
624,23649,1
624,24293,1
624,25201,1
3731,24293,1
3731,25201,1
3731,15184,1
3731,5407,2
3731,9099,2
3731,23577,1
3731,23649,1
4743,14265,1
4743,6700,1
4743,23382,1
4743,2654,1
4743,3937,1
4743,9755,1
4743,2949,1
4743,5621,1
4743,2250,1
4743,2485,1
4743,4748,1
4743,11015,1
4743,14767,1
4743,17439,1
4743,19216,1
4743,20534,1
4743,25205,1
5407,24293,1
5407,25201,1
5407,15184,1
5407,9099,2
5407,23577,1
5407,23649,1
6610,4846,1
6610,824,1
6610,2133,1
6610,45,1
6610,46,1
6610,570,1
6610,773,1
6610,1653,1
6610,2212,1
6610,2741,1
6610,2952,1
6610,3372,1
6610,4046,1
6610,4164,1
6610,4511,1
6610,4513,1
6610,5262,1
6610,6179,1
6610,6700,1
6610,6830,1
6610,7956,1
6610,8045,2
6610,8879,1
6610,9639,2
6610,9785,2
6610,11082,1
6610,11241,1
6610,11472,1
6610,12365,1
6610,12496,1
6610,12678,1
6610,12781,1
6610,12851,1
6610,12928,1
6610,14419,1
6610,14540,1
6610,14807,1
6610,15003,1
6610,15659,1
6610,15784,1
6610,16159,2
6610,17330,1
6610,17655,1
6610,17692,1
6610,18487,1
6610,18894,1
6610,19423,2
6610,19870,1
6610,19961,1
6610,20108,1
6610,20532,1
6610,20562,1
6610,20635,1
6610,21012,2
6610,21281,1
6610,21508,1
