Source,Target
1,2
1,4
1,10
1,12
1,14
1,23
1,26
1,29
1,31
2,32
2,13
2,35
2,37
3,7
3,42
3,16
3,46
3,47
3,12
3,52
3,54
4,65
7,92
7,93
7,28
7,96
7,98
7,76
9,105
9,106
10,118
13,14
13,106
13,76
13,160
16,195
16,30
16,203
16,212
16,220
18,228
19,38
20,233
21,23
21,261
23,264
23,38
23,265
23,266
23,182
23,135
23,270
23,196
23,276
24,290
24,58
24,296
29,316
30,319
30,324
30,200
31,339
38,231
38,349
39,313
40,58
40,366
41,354
41,353
41,238
41,376
41,379
41,355
42,381
42,385
42,389
42,134
45,333
45,416
46,72
46,57
46,429
49,76
49,269
51,449
52,351
52,454
52,458
52,135
52,459
52,460
56,470
56,213
57,483
58,491
65,512
65,514
70,355
72,538
72,540
72,339
72,353
72,140
73,376
74,233
74,134
74,550
76,396
76,570
76,352
78,333
80,582
81,460
82,306
92,284
92,619
94,630
98,635
101,637
104,135
105,468
105,321
106,588
106,458
106,664
118,441
124,690
131,481
134,135
134,586
134,448
135,196
135,710
135,340
135,714
136,612
137,454
140,312
142,355
143,633
143,728
144,734
147,507
152,557
153,356
158,183
160,757
160,758
183,381
183,341
186,768
196,333
196,237
196,781
200,788
213,797
220,802
231,334
233,711
265,850
268,395
269,701
276,865
287,873
290,880
296,881
299,886
299,429
303,890
303,891
309,413
313,910
321,916
333,410
334,612
339,344
341,908
341,884
352,951
354,930
356,960
367,966
376,967
392,980
393,981
396,985
396,747
459,1018
460,1025
468,1032
481,1038
481,691
481,1039
483,1042
514,1052
612,1080
658,1088
660,1060
701,1096
714,1099
836,1109
884,1116
891,907
981,1124
1096,1133
