Source,Target
1,5
1,7
1,9
1,10
1,11
1,12
1,14
1,15
1,16
1,21
1,22
1,23
1,24
1,29
2,9
3,44
3,16
3,51
4,59
4,64
5,75
6,81
7,91
7,93
9,24
9,105
9,106
10,70
10,115
10,30
10,120
10,127
10,128
10,130
11,136
13,160
14,172
15,183
19,235
21,25
21,41
21,248
21,250
21,105
21,91
21,261
23,264
23,267
23,143
23,269
23,270
23,271
23,42
23,255
25,303
29,310
31,338
31,339
34,343
39,313
41,354
41,135
41,51
41,377
42,303
42,105
42,393
42,395
42,338
46,72
46,427
46,429
49,54
49,76
49,213
51,449
52,460
54,463
54,333
54,466
57,483
58,493
59,496
59,498
61,470
61,502
62,476
65,514
69,522
69,219
70,530
70,531
71,134
74,549
74,554
74,555
75,468
75,560
76,396
76,569
76,570
76,80
80,580
80,581
81,588
81,243
82,381
82,176
82,460
86,598
90,604
90,610
91,612
92,619
93,621
105,200
106,658
106,134
106,664
112,671
113,134
120,332
128,243
131,702
131,614
131,137
133,446
134,607
135,710
135,340
135,693
136,313
137,454
143,396
160,759
163,760
188,771
191,316
196,333
196,779
197,782
200,787
211,578
213,797
233,306
233,814
238,460
243,829
243,830
265,850
271,434
287,874
299,885
299,316
306,900
307,901
313,711
314,458
314,912
316,339
316,913
316,495
329,333
329,673
333,558
333,470
333,466
336,620
338,587
339,928
339,931
340,935
341,908
351,687
354,955
367,966
367,879
377,973
392,902
396,985
396,986
396,943
454,578
458,1015
458,1016
459,1018
460,1023
466,1030
501,660
514,1052
522,607
587,1072
588,1073
612,1080
612,1083
658,1088
710,733
771,1104
912,1065
1080,1131
