Source,Target
10,34
10,111
10,24
10,70
10,116
10,30
10,120
10,122
10,124
12,140
12,143
12,151
12,152
13,24
13,28
13,158
13,18
13,14
13,69
13,160
14,163
14,24
14,34
14,124
14,171
14,173
14,80
14,136
14,175
14,107
14,182
18,226
18,21
21,54
21,223
21,253
21,105
21,256
21,107
21,91
21,59
21,260
21,261
24,182
24,34
24,287
24,70
24,292
24,124
24,58
24,30
24,116
24,120
24,297
28,34
28,233
28,182
28,309
30,318
30,326
30,34
30,196
30,218
30,194
34,342
34,182
34,70
51,105
51,56
51,54
51,449
51,340
54,124
54,454
54,463
54,464
54,316
54,466
56,335
56,196
56,212
56,213
56,194
56,105
56,474
58,59
58,69
58,67
58,490
58,439
58,494
58,124
58,107
58,495
59,69
59,496
59,256
61,244
61,502
65,483
65,514
67,516
67,490
67,519
69,526
69,466
69,349
69,219
70,530
70,233
70,82
70,355
70,182
70,532
70,495
73,376
73,544
73,270
73,260
73,546
74,233
74,466
74,550
74,287
74,194
74,196
74,553
74,186
74,555
78,197
78,575
78,120
80,580
80,116
80,105
80,194
80,120
82,233
82,237
82,94
82,182
82,589
82,277
91,256
91,233
91,613
92,616
92,618
92,619
93,454
93,628
94,631
94,376
94,233
94,237
94,131
98,635
105,335
105,439
105,204
105,196
105,644
105,116
105,213
105,218
105,651
107,667
107,182
107,196
116,344
116,679
116,439
116,194
116,213
116,204
120,233
120,685
120,532
120,182
120,163
120,297
122,688
122,355
122,287
124,555
124,690
131,297
131,703
131,704
136,717
136,313
136,213
140,267
140,143
140,349
140,152
140,722
140,312
140,313
143,727
143,276
152,267
152,740
158,751
158,395
160,758
160,759
163,760
182,237
182,277
182,532
182,287
182,763
182,292
186,580
186,768
188,771
194,196
194,439
194,204
194,777
196,237
196,779
196,197
196,204
196,212
196,777
196,439
196,781
196,218
197,204
197,782
197,212
199,785
199,218
204,233
204,335
204,790
204,791
204,213
204,218
212,222
212,560
212,219
212,213
212,794
213,797
213,474
218,799
218,335
218,532
218,439
219,800
219,222
219,801
219,790
222,803
222,804
223,495
223,805
233,814
233,439
237,340
237,316
237,631
237,820
237,464
237,532
237,355
244,832
256,841
260,845
260,458
267,852
267,341
270,856
276,865
276,458
277,867
287,367
287,876
297,882
298,883
312,906
312,555
313,909
313,350
316,913
316,349
316,495
316,532
326,918
335,532
335,926
340,934
341,938
344,939
344,466
347,943
347,944
349,947
350,948
355,402
355,495
355,367
355,532
355,959
367,688
367,964
367,495
367,532
367,966
376,454
376,970
376,971
377,972
377,882
377,973
395,984
402,989
423,997
427,999
427,1000
439,1006
454,1012
454,704
454,464
458,1016
459,1018
464,1029
466,1030
483,1040
483,1042
495,1047
514,1052
532,1055
535,1056
546,1058
553,1061
555,1063
560,1064
799,926
