Source,Target
5,6
5,27
5,12
5,33
5,17
5,26
5,7
5,21
6,21
6,27
6,12
7,21
7,27
10,44
10,131
10,133
10,21
10,17
10,26
12,155
12,23
12,27
12,21
12,17
12,44
17,226
17,26
17,21
21,26
23,33
23,288
27,33
40,357
40,133
40,53
40,249
40,370
40,49
40,331
40,50
40,246
40,46
44,414
44,398
44,226
44,49
44,53
44,348
46,103
48,53
48,184
48,273
49,51
49,366
50,53
50,339
51,451
51,339
51,366
51,458
53,184
53,465
103,500
131,243
131,500
133,226
133,486
144,370
144,266
144,184
184,370
184,266
198,288
242,331
242,451
243,500
249,366
355,398
357,451
414,451
