Source,Target
2,18
2,13
2,34
2,35
2,36
2,7
2,37
7,91
7,92
7,93
7,28
7,13
7,98
12,139
12,140
12,143
12,144
12,151
12,152
13,28
13,18
13,159
13,69
13,106
13,160
18,226
18,23
18,227
18,21
21,223
21,253
21,23
21,105
21,91
21,261
23,227
23,182
23,143
23,272
23,80
23,196
28,34
28,182
28,309
30,318
30,49
30,34
30,196
30,218
30,200
34,342
34,182
34,70
49,92
49,105
49,116
49,213
49,440
58,72
58,69
58,67
58,493
58,494
58,124
58,112
65,68
65,514
67,516
68,520
68,69
69,72
69,526
70,531
70,182
72,539
72,140
78,183
78,197
78,575
78,120
80,579
80,116
80,105
80,120
91,615
92,616
93,626
93,627
93,118
98,635
98,636
98,627
101,196
101,637
105,183
105,227
105,200
105,204
105,196
105,116
105,213
105,218
105,651
106,653
106,664
106,665
112,670
112,120
116,676
116,679
116,213
116,204
118,683
120,685
120,182
124,183
124,690
131,704
136,717
136,213
140,143
140,152
140,722
143,728
144,734
152,740
160,758
160,759
182,762
183,766
196,779
196,197
196,204
196,218
197,204
197,782
199,785
199,218
200,787
204,272
204,791
204,213
204,218
213,796
218,799
222,803
222,804
223,805
227,807
627,636
