Source,Target
1,4
1,7
1,10
1,12
1,14
1,16
1,24
2,3
3,7
3,42
3,4
3,44
3,12
3,52
3,54
4,57
4,65
4,70
5,73
5,75
5,78
7,19
7,90
7,16
7,93
7,98
7,76
9,30
10,16
11,45
11,135
13,155
13,69
13,160
14,165
14,136
14,175
16,24
16,197
16,220
19,230
19,27
19,232
21,248
21,223
21,105
21,255
21,91
21,59
23,262
23,135
23,45
23,143
23,270
23,42
23,273
23,196
23,255
23,278
24,287
24,294
25,298
25,126
25,303
30,320
31,329
31,333
31,334
31,339
38,350
39,105
39,250
39,356
41,46
41,106
41,376
41,377
41,355
42,391
42,396
42,397
44,135
45,73
45,417
46,58
46,429
49,344
51,105
51,450
52,182
52,146
52,459
52,460
54,463
57,482
57,483
58,255
59,498
69,526
69,219
70,239
70,531
72,536
72,396
73,548
74,549
74,550
74,553
75,560
76,105
76,565
76,341
76,80
78,333
78,575
81,587
82,589
91,612
91,269
92,201
92,619
101,265
101,637
105,545
105,183
105,210
105,200
105,643
105,645
105,284
106,652
106,657
115,367
134,135
135,196
135,598
135,714
135,715
137,711
145,237
152,740
160,758
176,761
181,314
185,559
196,333
212,219
214,688
218,799
222,803
223,549
255,839
270,620
270,857
284,686
284,434
287,878
290,838
299,885
309,413
312,329
313,404
313,910
313,911
314,902
326,918
331,336
333,658
333,564
333,743
334,924
341,936
341,578
341,512
344,939
350,949
355,959
367,964
367,966
376,612
376,734
376,969
376,378
378,585
378,975
391,979
396,985
407,991
429,1001
460,564
460,1022
460,1025
460,1026
466,1031
475,554
479,1037
487,1045
512,1051
533,757
553,1060
564,578
598,741
617,1085
658,1089
714,1099
757,1101
