Source,Target
1,2
1,3
1,4
1,5
1,7
1,8
1,9
1,10
1,11
1,13
1,14
1,15
1,16
1,17
1,18
1,19
1,20
1,22
2,18
2,13
2,16
2,10
2,22
2,3
2,9
2,20
2,7
2,8
2,11
2,4
2,19
3,40
3,13
3,7
3,41
3,42
3,9
3,11
3,4
3,44
3,16
3,20
3,51
3,54
3,55
3,56
4,22
5,73
5,74
5,13
5,75
7,89
7,19
7,16
7,96
7,98
7,100
7,10
7,15
8,102
9,22
9,41
9,16
9,10
9,30
10,115
10,30
11,131
11,73
11,22
11,19
11,18
12,139
12,140
12,141
12,84
13,22
13,158
13,16
14,15
15,93
16,30
16,56
17,115
18,19
18,22
19,41
20,41
30,49
31,54
31,339
40,54
40,55
40,56
40,49
40,47
40,42
41,54
41,51
41,47
42,44
42,84
49,54
49,55
49,56
51,56
51,54
51,278
55,56
73,89
84,141
84,140
89,93
96,100
102,339
281,339
