Source,Target
12,139
12,140
12,141
12,142
12,84
12,143
12,144
12,146
12,148
12,151
12,152
24,288
24,263
24,291
24,293
43,405
43,230
43,240
44,406
44,407
44,408
44,409
44,411
75,152
75,267
75,148
84,141
84,143
84,146
84,140
84,573
84,152
138,230
138,240
139,146
140,148
140,142
140,146
140,299
140,267
140,143
140,719
140,152
140,573
140,314
140,312
141,723
141,719
141,142
141,146
141,152
142,143
142,152
142,723
142,148
142,146
142,443
143,723
143,146
143,725
143,726
143,633
143,728
143,729
143,411
143,299
143,276
143,731
144,364
146,573
146,737
146,148
146,428
146,229
146,152
148,206
148,573
148,364
148,719
148,152
151,241
152,267
152,737
152,573
152,723
192,776
192,248
192,503
192,206
192,288
192,323
201,650
201,202
201,206
201,361
201,438
201,291
201,293
202,214
206,214
206,263
206,322
206,361
214,688
214,692
214,293
214,361
214,438
214,263
214,503
214,650
230,298
230,443
230,809
230,613
230,240
240,443
240,826
240,776
240,440
240,405
240,248
241,456
241,827
248,379
248,443
248,833
248,809
248,834
248,512
263,288
263,503
267,573
267,503
267,719
276,859
276,388
276,299
284,729
284,725
284,542
291,322
291,725
298,443
299,726
299,431
299,542
299,552
299,389
299,729
299,725
299,409
305,729
305,307
305,438
307,438
312,904
312,908
314,438
322,438
337,409
337,503
357,889
357,416
357,891
357,896
361,796
379,833
379,809
382,784
382,936
382,385
382,977
385,726
385,784
385,896
388,859
388,833
389,726
389,809
389,633
389,431
389,729
389,542
389,552
406,731
406,407
406,408
407,408
407,411
407,991
407,552
407,992
408,904
408,731
408,409
408,908
408,646
408,725
409,892
409,431
409,705
409,726
409,411
409,729
409,859
411,552
416,573
431,904
431,892
431,1003
438,729
438,501
438,725
438,552
443,809
443,834
503,573
512,908
512,904
512,1051
512,889
512,809
512,834
512,896
512,833
512,992
542,725
542,726
542,552
542,729
542,833
552,726
552,729
552,725
633,859
719,908
723,737
725,726
725,729
726,729
728,731
728,992
728,1003
729,859
731,1003
731,992
774,896
784,936
784,891
794,809
809,833
809,834
833,834
833,908
836,859
859,1113
889,896
889,936
889,891
891,896
896,936
896,924
904,1051
904,908
908,992
908,1003
992,1003
