Source,Target
4,57
4,58
4,59
4,46
4,62
4,64
4,65
4,66
4,69
4,72
5,73
5,74
5,76
20,81
20,241
20,242
23,264
23,25
23,45
23,46
23,278
23,97
23,282
25,301
25,62
25,238
45,73
45,333
45,418
45,419
45,420
45,422
45,133
46,59
46,72
46,62
46,58
46,426
46,64
46,57
46,373
46,69
46,81
46,66
46,427
46,282
46,429
46,351
46,241
46,52
51,447
51,278
52,453
52,241
52,81
52,351
52,333
52,133
52,254
52,460
57,62
57,58
57,475
57,65
57,476
57,477
57,478
57,479
57,480
57,59
57,282
57,69
57,426
57,72
57,481
57,64
57,66
57,373
57,482
57,483
57,484
57,485
57,420
57,486
57,231
57,487
58,72
58,59
58,64
58,66
58,69
58,62
58,426
58,282
58,373
58,351
59,64
59,66
59,69
59,282
59,62
59,426
59,72
62,64
62,504
62,373
62,72
62,66
62,476
64,485
64,65
64,282
64,69
64,72
64,483
65,483
65,485
65,282
65,477
65,475
65,513
65,476
65,481
66,69
66,282
66,426
66,72
69,426
69,72
72,426
72,282
72,339
72,541
72,373
72,351
73,420
73,133
73,447
73,422
74,254
74,549
74,504
74,101
74,554
76,564
76,565
81,241
81,333
81,460
81,554
82,301
82,460
101,637
101,554
133,475
133,565
133,282
137,238
137,554
137,420
231,254
238,709
238,564
238,453
238,824
238,513
238,460
238,487
238,447
241,484
241,475
241,392
242,828
242,418
242,578
264,847
264,848
264,447
264,849
264,564
278,847
278,824
278,868
278,554
278,564
278,869
278,848
282,485
282,426
282,427
301,482
301,849
301,847
301,331
331,333
331,420
331,339
331,564
333,420
333,564
333,513
339,928
339,554
339,344
339,565
339,484
344,660
344,541
344,564
344,549
351,705
351,687
351,554
373,429
418,484
418,995
419,848
419,486
419,808
419,564
419,513
419,460
422,824
422,957
422,996
422,554
422,564
422,447
427,476
427,868
429,554
429,460
447,824
447,484
447,564
447,996
447,482
447,1007
447,477
447,475
447,816
453,484
453,564
453,687
460,564
460,554
460,1020
460,995
460,513
460,484
460,486
460,848
460,477
460,487
460,1026
475,709
475,1020
475,1035
475,1007
475,849
475,554
475,483
476,480
476,485
477,996
477,483
477,1020
477,995
477,486
478,564
479,480
479,1037
479,957
479,554
479,481
479,849
479,564
480,1037
480,957
480,483
480,996
481,709
481,487
481,564
481,847
481,1039
481,554
482,868
482,849
482,995
483,487
483,709
483,484
483,564
483,1035
483,1043
483,486
483,995
483,869
484,486
484,709
484,564
484,995
484,549
486,565
486,1020
486,995
486,513
486,848
487,564
487,1026
504,549
513,848
513,808
513,564
541,549
549,564
549,660
549,816
554,869
554,928
554,849
554,1062
554,1007
554,565
554,709
554,824
554,868
554,564
564,996
564,869
564,995
564,762
564,868
564,824
564,849
564,578
564,848
564,709
564,957
564,808
564,660
564,1026
565,816
565,824
598,1062
687,1007
705,996
709,816
709,1035
709,1098
709,849
808,848
816,849
816,847
824,868
828,1062
847,1098
847,1043
847,1035
847,1039
848,1098
849,1035
849,1043
849,1037
849,1098
854,869
855,1112
855,868
855,869
868,869
868,1112
869,1112
928,1062
957,1037
957,995
957,996
995,1043
995,1112
995,996
995,1026
1035,1043
1035,1039
1035,1098
1039,1043
1039,1098
1043,1098
1098,1112
