0,119
0,160
0,173
0,297
0,347
1,347
1,746
1,944
1,1244
1,1317
1,1391
1,1445
1,1827
1,1839
1,1935
1,1947
3,822
3,826
3,905
3,3458
4,129
4,133
4,248
4,863
5,47
5,53
5,86
5,388
5,408
5,410
5,435
5,817
5,905
6,16
6,1029
6,1898
6,2013
6,2642
6,2735
6,2840
6,2841
6,2912
7,922
7,1459
7,2654
7,2722
7,2840
7,4711
7,4939
7,5080
7,5985
9,16
9,394
9,922
9,1445
9,1447
9,1839
9,1898
9,1935
9,1947
9,2625
9,2642
9,2654
9,2692
9,2693
9,2709
9,2718
9,2722
9,2777
9,2811
9,2841
9,2850
9,2913
12,2745
12,4950
15,98
15,986
15,2934
15,5655
16,18
16,1189
16,1501
16,1892
16,2605
16,2606
16,3813
18,176
18,1390
18,3102
18,3106
18,3153
18,3161
18,3163
22,1029
22,3738
24,662
24,5600
25,4939
26,484
26,794
26,3239
27,4554
27,5080
31,2850
38,2414
38,4711
41,130
41,360
41,683
41,703
41,707
41,746
41,760
41,794
41,802
42,844
42,3169
42,3171
47,173
47,255
47,705
47,1117
47,4374
47,4383
49,600
49,1447
53,53
53,415
53,486
53,822
53,824
53,825
53,826
59,857
59,2181
60,4420
60,4476
64,818
64,4256
64,4264
64,4272
68,3252
68,5095
68,5509
68,6445
77,370
77,3738
77,4374
77,5086
77,5667
86,438
86,600
86,662
86,3311
86,4397
92,760
92,1468
92,4938
92,4939
98,98
98,429
101,486
101,669
101,948
101,949
102,128
102,2845
102,2902
102,4554
102,4638
102,4866
102,5083
102,5985
105,105
105,1029
119,717
119,4420
129,129
129,2202
129,2226
129,2260
129,3476
129,4209
129,4210
129,4211
129,4212
130,130
130,653
130,5983
133,1040
150,150
150,207
160,653
160,2485
173,3695
176,1390
176,3152
176,3158
180,944
180,1040
180,1317
180,2100
180,2116
180,2861
180,3455
180,3458
180,3459
180,3460
180,3463
180,3464
207,2197
207,5746
248,857
255,255
282,3102
394,3318
394,3323
438,2302
438,2304
438,2745
438,4950
438,5099
438,5121
481,388
484,388
551,856
551,876
551,1557
551,2197
600,4471
600,5340
756,756
756,1447
922,4397
922,5278
944,944
1029,1029
1050,598
1050,2414
1050,2416
1050,2422
1050,3808
1050,4725
1050,4736
1090,2414
1090,2416
1117,5505
1189,1189
1189,3114
1196,4326
1196,4936
1288,3455
1288,4850
1317,1317
1336,844
1336,4726
1390,3151
1390,3152
1391,1391
1391,3102
1447,1447
1447,4520
1501,1501
1543,5054
1543,5055
1557,1557
1557,3443
1557,5477
1892,1892
388,389
388,480
662,830
662,834
3254,857
3254,3010
3311,2368
3311,3312
3995,2633
822,822
856,2205
857,876
857,2202
857,5095
863,2189
863,2241
863,4154
863,4279
863,4281
863,4282
868,2181
868,2227
868,5505
876,2224
876,3175
892,3009
892,3024
383,415
383,486
383,953
408,410
409,509
410,487
410,509
410,953
817,491
900,491
900,3044
456,986
456,2368
2633,844
2745,2745
2745,5234
2840,2840
2912,2913
3318,4476
4302,3443
4554,4554
4571,4520
844,3169
844,4726
2585,2585
2585,5652
2590,4927
2590,4929
2590,4936
2606,2606
2606,5055
2606,5600
2670,5600
2670,6408
2692,2218
2692,2692
2709,3114
2845,2845
2902,2902
2197,2927
429,948
3102,3103
3106,589
3153,589
3161,3162
3163,3155
3463,4850
5600,5600
2414,2414
2414,4728
2422,1017
2422,2422
2422,3508
2422,3808
2422,5063
2422,5652
2435,4737
2435,4847
4736,4736
4936,4936
3464,3464
683,683
760,760
3169,2416
3169,3169
589,589
486,486
4420,6469
4471,4413
2218,2304
4278,4913
818,816
4256,2202
4264,2182
4264,5374
4275,2202
2195,2205
2195,2229
4216,3009
4216,3010
4216,5870
4137,2268
4137,4323
4137,5509
4137,5510
4142,3010
4154,4913
3252,5095
4866,4866
4844,389
2202,2182
2260,2977
2260,4210
4212,2927
3455,3455
3459,3459
2268,4326
4913,2189
4913,2230
389,5085
509,509
491,3426
2229,4282
3426,3427
3426,3429
3426,3431
3426,3432
3426,3433
4326,4326
3024,3044
3044,3044
5278,2927
5278,5278
2416,4847
4413,4413
4850,4851
4520,4520
3443,3427
2927,5450
3442,3427
3442,3442
4929,3433
4929,5371
3103,3172
