0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,8
0,9
0,12
0,15
0,16
0,18
0,19
0,20
0,21
0,22
0,24
0,25
0,26
0,27
0,28
0,31
0,34
0,35
0,38
0,39
0,41
0,43
0,47
0,48
0,51
0,52
0,53
0,54
0,56
0,57
0,58
0,60
0,61
0,62
0,63
0,64
0,65
0,67
0,72
0,76
0,77
0,82
0,86
0,92
0,100
0,102
0,108
0,110
0,117
0,118
0,120
0,125
0,129
0,135
0,138
0,157
0,171
0,173
0,179
0,180
0,209
0,226
0,228
0,238
0,241
0,242
0,245
0,246
0,248
0,257
0,259
0,266
0,280
0,282
0,301
0,312
0,320
0,340
0,353
0,363
0,368
0,369
0,371
0,372
1,1
1,2
1,3
1,4
1,5
1,6
1,7
1,8
1,9
1,12
1,16
1,18
1,19
1,20
1,21
1,22
1,25
1,26
1,28
1,31
1,34
1,35
1,38
1,39
1,41
1,47
1,48
1,51
1,52
1,56
1,57
1,60
1,61
1,62
1,63
1,67
1,72
1,76
1,77
1,82
1,86
1,92
1,102
1,108
1,118
1,135
1,138
1,171
1,173
1,180
1,238
1,242
1,246
1,266
1,282
1,320
1,368
1,369
1,372
1,391
1,394
1,399
1,423
1,438
1,459
1,475
1,490
1,540
1,547
1,551
1,571
1,600
1,629
1,631
1,640
1,641
1,659
1,673
1,689
1,704
1,716
1,717
1,745
1,778
1,780
1,784
1,785
1,836
1,843
1,874
1,903
1,930
1,933
1,938
1,1032
1,1050
1,1063
1,1066
1,1072
1,1092
1,1103
1,1104
1,1108
1,1112
1,1117
1,1120
1,1147
1,1163
1,1168
1,1174
1,1185
1,1192
1,1196
1,1201
1,1220
1,1265
1,1282
1,1285
1,1286
1,1287
1,1291
1,1296
1,1311
1,1316
1,1318
1,1330
1,1335
1,1346
1,1354
1,1366
1,1369
1,1384
1,1401
1,1414
1,1417
1,1418
1,1428
1,1429
1,1431
1,1447
1,1450
1,1462
1,1481
1,1490
1,1500
1,1510
1,1527
1,1530
1,1546
1,1547
1,1548
1,1558
1,1560
1,1583
1,1599
1,1618
1,1626
1,1659
1,1672
1,1704
1,1720
1,1721
1,1728
1,1729
1,1732
1,1746
1,1753
1,1789
1,1801
1,1808
1,1828
1,1835
1,1841
1,1865
1,1875
1,1907
1,1927
1,1936
1,1966
1,1969
1,1973
1,1989
1,2002
1,2007
1,2030
1,2079
1,2083
1,2088
1,2113
1,2119
1,2135
1,2144
1,2146
1,2172
2,3
2,4
2,5
2,6
2,7
2,8
2,9
2,15
2,16
2,20
2,21
2,22
2,24
2,26
2,28
2,31
2,35
2,38
2,41
2,47
2,48
2,51
2,56
2,57
2,60
2,61
2,63
2,65
2,67
2,86
2,92
2,100
2,138
2,171
2,173
2,180
2,209
2,242
2,248
2,388
2,423
2,468
2,476
2,547
2,551
2,563
2,579
2,631
2,653
2,716
2,739
2,801
2,874
2,903
2,923
2,926
2,930
2,937
2,938
2,1120
2,1163
2,1201
2,1285
2,1286
2,1291
2,1481
2,1626
2,1789
2,1966
2,2119
2,2546
2,2591
2,2673
2,3254
2,3527
2,3683
2,3959
2,3969
2,3976
2,3996
2,4008
3,4
3,5
3,6
3,7
3,8
3,9
3,12
3,16
3,19
3,20
3,21
3,22
3,24
3,26
3,27
3,28
3,31
3,38
3,41
3,47
3,48
3,51
3,52
3,53
3,56
3,60
3,63
3,65
3,67
3,86
3,92
3,100
3,135
3,138
3,173
3,180
3,209
3,242
3,248
3,301
3,438
3,468
3,476
3,547
3,563
3,579
3,600
3,631
3,653
3,716
3,801
3,823
3,826
3,874
3,903
3,923
3,926
3,930
3,938
3,1112
3,1311
3,3045
3,3254
3,3506
3,3895
4,5
4,6
4,8
4,15
4,16
4,18
4,20
4,22
4,24
4,26
4,38
4,41
4,47
4,48
4,51
4,56
4,60
4,86
4,92
4,129
4,180
4,248
4,475
4,551
4,631
4,653
4,856
4,857
4,859
4,862
4,864
4,866
4,868
4,874
4,884
4,892
5,6
5,7
5,8
5,9
5,15
5,16
5,19
5,20
5,21
5,22
5,24
5,26
5,27
5,28
5,31
5,38
5,41
5,47
5,51
5,52
5,53
5,56
5,60
5,63
5,67
5,86
5,92
5,138
5,180
5,242
5,248
5,381
5,383
5,388
5,393
5,409
5,415
5,422
5,468
5,469
5,503
5,579
5,600
5,653
5,716
5,801
5,817
5,819
5,845
5,874
5,900
5,903
5,910
5,923
5,926
5,930
5,933
5,937
5,938
6,6
6,7
6,8
6,9
6,16
6,18
6,19
6,20
6,21
6,22
6,24
6,27
6,34
6,35
6,38
6,41
6,47
6,48
6,51
6,56
6,57
6,60
6,61
6,63
6,67
6,76
6,77
6,82
6,86
6,92
6,117
6,129
6,173
6,179
6,180
6,282
6,368
6,369
6,372
6,381
6,383
6,388
6,409
6,438
6,456
6,476
6,483
6,547
6,629
6,631
6,653
6,706
6,716
6,730
6,731
6,780
6,843
6,874
6,923
6,926
6,933
6,938
6,1032
6,1063
6,1104
6,1108
6,1286
6,1287
6,1291
6,1311
6,1316
6,1318
6,1346
6,1366
6,1418
6,1547
6,1618
6,1659
6,1672
6,1720
6,1732
6,1746
6,1753
6,1808
6,1835
6,1875
6,1966
6,1989
6,2007
6,2083
6,2193
6,2199
6,2576
6,2591
6,2594
6,2596
6,2617
6,2682
6,2752
6,2792
6,2888
6,2915
6,3058
6,3339
6,3450
6,3621
6,3676
6,3706
6,3735
6,3774
6,3932
6,4107
6,4302
6,4398
6,4418
6,4532
6,4537
6,4543
6,4544
6,4547
6,4572
6,4576
6,4582
6,4585
6,4593
6,4597
6,4599
6,4601
6,4608
6,4641
6,4652
6,4710
6,4714
7,9
7,12
7,15
7,16
7,20
7,21
7,22
7,24
7,26
7,28
7,34
7,38
7,47
7,48
7,51
7,52
7,56
7,57
7,60
7,61
7,63
7,67
7,72
7,76
7,77
7,92
7,110
7,173
7,180
7,257
7,266
7,282
7,391
7,500
7,540
7,653
7,689
7,706
7,848
7,923
7,1063
7,1072
7,1108
7,1112
7,1120
7,1346
7,1704
7,1720
7,1753
7,1789
7,2002
7,2412
7,2576
7,2594
7,2610
7,2617
7,2673
7,2754
7,3339
7,3450
7,3706
7,4362
7,4426
7,4532
7,4537
7,4547
7,4585
7,4599
7,4901
7,5040
7,5060
7,5661
7,6013
7,6015
8,8
8,9
8,21
8,22
8,24
8,26
8,47
8,56
8,60
8,63
8,67
8,92
8,173
8,180
8,209
8,242
8,248
8,539
8,562
8,631
8,653
8,716
8,930
8,938
8,1112
8,3045
8,3254
8,3532
8,3533
8,3540
8,3544
8,3547
8,3548
9,9
9,15
9,16
9,18
9,19
9,20
9,21
9,22
9,24
9,25
9,26
9,27
9,28
9,31
9,34
9,35
9,38
9,41
9,47
9,48
9,51
9,52
9,56
9,57
9,60
9,61
9,63
9,72
9,76
9,77
9,82
9,86
9,92
9,108
9,110
9,118
9,129
9,171
9,180
9,248
9,257
9,259
9,266
9,368
9,369
9,372
9,391
9,394
9,438
9,459
