Source,Target
0,1
0,24
0,26
0,14
0,20
0,18
0,21
0,6
0,25
0,19
0,7
0,2
0,13
0,29
1,13
1,21
1,23
1,9
1,26
1,3
1,32
1,14
1,27
1,29
1,19
1,2
1,6
2,3
2,29
2,18
2,31
2,50
2,19
2,27
2,20
2,7
2,13
2,14
2,15
2,21
2,32
2,6
2,26
2,8
2,9
3,6
3,13
3,32
3,50
3,21
3,39
3,22
3,7
3,9
3,14
3,29
3,19
3,27
3,15
4,5
4,30
4,47
5,30
5,21
5,12
5,47
5,40
5,10
5,36
6,7
6,16
6,14
6,25
6,28
6,15
6,50
6,18
6,29
6,19
6,21
6,32
6,23
6,8
6,27
6,22
6,9
6,20
7,23
7,29
7,28
7,32
7,9
7,21
7,20
7,19
7,27
7,15
7,14
7,22
7,24
8,9
8,32
8,27
8,50
8,19
9,14
9,29
9,19
9,18
9,21
9,23
9,20
9,50
9,32
9,11
9,31
9,25
10,11
10,29
10,12
10,30
10,26
10,13
11,15
11,50
11,21
11,12
11,29
11,101
11,28
11,20
12,13
12,30
12,36
13,21
13,30
13,15
13,29
13,27
14,15
14,19
14,27
14,50
14,28
14,17
14,20
14,29
14,16
14,23
14,21
14,32
15,50
15,20
15,30
15,32
15,19
15,28
16,17
16,22
16,24
16,50
16,32
16,23
16,28
17,71
18,19
18,27
18,26
18,29
18,25
18,24
19,31
19,23
19,27
19,50
19,20
19,32
19,25
19,29
19,26
19,28
20,21
20,31
20,50
20,317
20,27
20,29
20,25
20,39
21,72
21,22
21,40
21,27
22,23
22,27
22,28
22,32
23,50
23,27
23,28
23,26
23,29
24,77
25,26
25,29
26,27
26,29
26,32
27,28
27,29
27,50
27,32
29,30
29,71
29,32
30,47
30,36
31,32
32,50
33,168
33,199
33,44
36,47
40,66
40,72
44,45
44,77
44,245
44,117
44,216
44,325
45,128
45,132
45,79
45,131
45,118
45,117
45,78
50,71
50,110
50,101
66,72
78,79
78,117
78,118
78,132
78,128
79,128
79,132
79,118
79,82
79,131
79,117
82,128
82,118
82,132
95,206
95,213
117,118
117,132
117,131
117,128
118,128
118,132
128,132
131,132
206,213
215,216
215,236
215,243
215,263
215,262
215,283
216,243
216,236
236,262
236,243
236,283
236,263
243,283
243,263
243,262
245,283
249,250
249,308
249,315
249,295
250,295
250,315
250,308
262,263
295,308
308,315
