179,254,1
179,3041,1
179,134,1
179,149,1
179,184,1
254,3274,2
254,324,1
254,1105,1
254,3041,2
254,2636,1
254,1171,1
254,3042,1
254,452,2
254,683,1
254,801,2
254,152,2
254,3047,1
254,144,1
254,634,1
254,1084,1
254,989,2
254,737,1
254,914,1
254,671,1
254,56,1
254,607,1
254,6506,1
254,2272,1
254,1418,1
254,97,1
254,781,1
254,20,2
254,791,1
254,102,2
254,1984,1
254,1535,2
254,254,2
254,3048,1
254,743,2
254,797,1
254,960,2
254,80,2
254,482,1
254,3195,1
254,917,1
254,454,1
254,508,2
254,110,2
3274,156,2
3274,3274,2
3274,452,2
3274,2718,2
3274,28,2
3274,512,2
3274,915,2
3274,982,1
3274,152,2
1105,262,1
3041,1084,1
3041,6506,1
3041,20,2
3041,3041,2
3041,743,2
3041,28,2
3041,6669,1
3041,1108,1
3041,482,1
3041,66,1
3041,97,1
3041,98,1
3041,102,2
3041,240,1
3041,55,2
3041,127,1
3041,253,1
3041,3841,1
3041,5563,1
3041,495,1
3041,508,2
3041,607,1
3041,613,1
3041,467,1
3041,791,1
3041,804,1
3041,811,1
3041,569,1
3041,836,2
3041,454,1
3041,192,2
3041,152,2
3041,32,1
3041,114,2
3041,138,1
3041,374,2
3041,113,2
3041,881,2
3041,729,1
3041,86,1
3041,1116,1
3041,110,2
3041,212,2
3041,634,1
3041,2472,1
3041,1294,2
3041,1366,1
3041,204,1
3041,155,2
3041,1503,1
3041,1523,1
3041,973,2
3041,4878,1
3041,184,1
3041,570,2
3041,1203,1
3041,1645,1
3041,1093,1
3041,914,1
3041,1456,1
3041,868,1
3041,6263,1
3041,190,1
3041,546,1
3041,1131,2
3041,2110,1
3041,2143,1
3041,951,1
3041,2266,1
3041,2272,1
3041,2274,1
3041,682,1
3041,134,1
3041,118,1
3041,471,1
3041,262,2
3041,2401,1
3041,1000,1
3041,2467,1
3041,394,1
3041,844,1
3041,679,1
3041,621,1
3041,1256,1
3041,925,1
3041,244,1
3041,629,1
3041,170,2
3041,971,1
3041,2239,1
3041,3105,1
3041,3109,1
3041,516,1
3041,3193,1
3041,2107,1
3041,69,2
3041,1434,2
3041,2998,1
3041,723,1
3041,955,1
3041,5810,1
3041,5400,1
3041,128,1
3041,2722,1
3041,85,1
3041,941,2
3041,6609,1
3041,2987,1
3041,198,1
3041,6907,1
3041,628,1
3041,458,1
3041,938,2
3041,475,1
3041,879,1
3041,2124,1
3041,1110,1
3041,54,1
3041,999,2
3041,6973,1
3041,2443,2
3041,985,1
3041,2061,1
3041,6418,1
3041,4104,1
3041,3025,1
3041,907,1
3041,3203,1
3041,7043,1
3041,6894,1
3041,432,1
3041,1192,1
3041,300,2
3041,1984,1
3041,1369,1
3041,96,2
3041,1731,1
3041,122,2
3041,3392,1
3041,5685,2
3041,3906,1
3041,5785,1
3041,3065,2
3041,536,2
3041,2391,1
3041,56,1
3041,4,1
3041,27,2
3041,1406,1
3041,2067,2
3041,1024,1
3041,3511,1
3041,3365,1
3041,799,1
3041,4711,1
3041,3093,1
3041,889,2
3041,2316,1
3041,969,1
3041,3117,1
3041,6700,2
3041,6939,1
3041,7376,1
3041,6395,1
3041,3307,1
3041,7386,1
3041,229,1
3041,6638,1
3041,2754,1
3041,1193,2
3041,738,1
3041,554,1
3041,6984,1
3041,3708,1
3041,964,1
3041,7398,2
3041,153,1
3041,507,1
3041,7369,1
3041,2850,1
3041,133,1
3041,2708,1
3041,882,2
3041,720,1
3041,7385,1
3041,461,1
3041,363,1
3041,1742,1
3041,1925,2
3041,206,1
3041,3641,1
3041,6362,1
3041,781,1
3041,49,2
3041,2718,2
3041,1113,1
3041,7116,1
3041,4338,1
3041,963,2
3041,6454,2
3041,1737,2
3041,1350,2
3041,1627,1
3042,955,1
3042,621,1
3042,2718,1
3042,6943,1
3042,262,1
3042,212,1
3042,3042,1
452,452,2
452,837,1
